onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	rewardFraction	guess	outcome	correct	word	when	answer	runNr	scanNr	subjectNr	target	reactionTime	outcomeEyeClosed	outcomePupilArea	outcomeDilation	guessEyeClosed	guessPupilArea	guessDilation	nrBlinks	trialInBlock	isReward	isPanas	isPunish	beforePanasReward	beforePanasVLPFC
20.3476295874715	2.50828032040596	punish_rtpj	22.8559099078774	1	3	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	-1	7	-1	n/a	n/a	n/a	2	7	234	RTPJ	1463.29419410229	0.0624219725343321	3617.30093209055	0.808	0.589546502690238	3385.41198501873	1.10018903591682	4	1	0	0	1	0	0
23.8400703681707	2.51870543146133	punish_rtpj	26.3587757996321	2	3	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	2	-1	n/a	n/a	n/a	2	7	234	RTPJ	308.162969529629	0.335830212234707	3737.52631578947	1.13584905660377	0.230591852421214	3830.23176823177	1.01101101101101	2	2	0	0	1	0	0
27.3429041718245	2.51862397700548	punish_rtpj	29.8615281488299	3	3	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	-1	3	1	n/a	n/a	n/a	2	7	234	RTPJ	291.951771914959	0.363295880149813	3128.58823529412	0.379174852652259	0.208301306687164	3627.6572815534	0.93974732750243	2	3	0	0	1	0	0
30.8624516518712	2.51876220273972	punish_rtpj	33.3812138546109	4	3	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	-1	7	-1	n/a	n/a	n/a	2	7	234	RTPJ	290.129096448421	0.374531835205993	3483.83033932136	1.22845691382766	0.20445810914681	3238.31304347826	1.31237911025145	2	4	0	0	1	0	0
34.365301323235	2.5188172109127	punish_rtpj	36.8841185341477	5	3	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	2	-1	n/a	n/a	n/a	2	7	234	RTPJ	289.370265483856	0.399500624219725	3297.46361746362	1.29436325678497	0.217524980784012	3292.39489194499	0.925270403146509	2	5	0	0	1	0	0
37.8680501462817	2.51877983355522	punish_rtpj	40.3868299798369	6	3	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	2	-1	n/a	n/a	n/a	2	7	234	RTPJ	323.249320089817	0.463171036204744	3266.10930232558	1.33411214953271	0.203689469638739	3623.64961389961	0.776811594202899	2	6	0	0	1	0	0
41.3708843026161	2.51882426321507	punish_rtpj	43.8897085658312	7	3	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	7	1	n/a	n/a	n/a	2	7	234	RTPJ	241.13442414999	0.374531835205993	2925.89021956088	0.988	0.196771714066103	3275.25454545455	0.863984674329502	2	7	0	0	1	0	0
44.8738915936947	2.51875550299883	punish_rtpj	47.3926470966935	8	3	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	-1	9	-1	n/a	n/a	n/a	2	7	234	RTPJ	440.13433277607	0.374531835205993	3272.54091816367	0.985971943887776	0.407378939277479	3452.83398184176	1.22467532467532	3	8	0	0	1	0	0
48.3765660145283	6.00532274830341	panas_none	54.3818887628317	9	5	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	guilty	At this moment	1	2	7	234	NONE	n/a	0.239700374531835	2252.05582922824	0.360197368421053	0.262874711760184	2632.60062565172	0.15987460815047	6	1	0	1	0	0	0
55.3656666340828	6.00495003247261	panas_none	61.3706166665554	10	5	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	irritable	At this moment	4	2	7	234	NONE	n/a	0	2484.72284644195	-0.02375	0.159108378170638	2518.59323583181	0.0173833485818847	5	2	0	1	0	0	0
62.3545810720325	6.00501808744669	panas_none	68.3595991594791	11	5	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	scared	At this moment	3	2	7	234	NONE	n/a	0	2156.90262172285	0.0225	0.209069946195234	1967.1175898931	-0.283073929961089	6	3	0	1	0	0	0
69.3603403596878	5.02078957211971	panas_none	74.3811299318075	12	5	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2	7	234	NONE	n/a	0	3155.84893882647	0.0825	0.468870099923136	2764.26338639653	2.09302325581395	5	4	0	1	0	0	0
75.3651895437837	2.5187089576125	reward_vlpfc	77.8838985013962	13	2	3	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	-1	4	1	n/a	n/a	n/a	2	7	234	VLPFC	423.445692241192	0.374531835205993	2884.30738522954	1.06412825651303	0.230591852421214	2886.96003996004	1.03103103103103	2	1	1	0	0	0	0
78.86809104985	2.51869273728131	reward_vlpfc	81.3867837871313	14	2	3	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	-1	3	1	n/a	n/a	n/a	2	7	234	VLPFC	273.79695135355	0.374531835205993	2919.40119760479	0.717434869739479	0.239815526518063	3024.69868554095	1.3596757852077	2	2	1	0	0	0	0
82.3709509471059	2.5186930899024	reward_vlpfc	84.8896440370083	15	2	3	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	10	1	n/a	n/a	n/a	2	7	234	VLPFC	256.00391548872	0.374531835205993	2903.99201596806	0.609218436873748	0.230591852421214	3274.32667332667	0.837837837837838	2	3	1	0	0	0	0
85.8736983597279	2.51873822480441	reward_vlpfc	88.3924365845323	16	2	3	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	8	1	n/a	n/a	n/a	2	7	234	VLPFC	340.825496673584	0.374531835205993	2841.4251497006	0.803607214428858	0.24750192159877	2962.55873340143	1.37871033776868	2	4	1	0	0	0	0
89.3766312486529	2.51871988874673	reward_vlpfc	91.8953511373997	17	2	3	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	2	-1	n/a	n/a	n/a	2	7	234	VLPFC	340.613221526146	0.374531835205993	2942.17365269461	0.42685370741483	0.225211375864719	3082.36904761905	0.882820258192651	2	5	1	0	0	0	0
92.896168502748	2.51866382277012	reward_vlpfc	95.4148323255181	18	2	3	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	8	1	n/a	n/a	n/a	2	7	234	VLPFC	290.951751112938	0.374531835205993	2739.58682634731	0.87374749498998	0.413528055342045	3262.27391874181	1.03280839895013	3	6	1	0	0	0	0
96.3989659869075	2.51872764635085	reward_vlpfc	98.9176936332583	19	2	3	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	6	1	n/a	n/a	n/a	2	7	234	VLPFC	507.030646979809	0.340823970037453	2702.70833333333	1.13472485768501	0.435818601076095	2982.34196185286	1.77049180327869	3	7	1	0	0	0	0
99.9022391509414	2.51831649529935	reward_vlpfc	102.420555646241	20	2	3	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	-1	10	-1	n/a	n/a	n/a	2	7	234	VLPFC	322.742609977722	0.374531835205993	3187.41516966068	0.593186372745491	0.216756341275942	3104.38665358194	0.949901768172888	2	8	1	0	0	0	0
