bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-189_T2w	0.4078231836134404	3.169937393547841	0.5459019692198948	863.540462448519	2.4698800000000003	2.45082	2.6218	2.33702	0.15281792081926285	0.44456554778380175	0.4026165313969354	1.3188748359680176	0.25718876123428336	0.0	0.005430671507915545	39.629983066454685	13.768655274439949	16.549769615253858	176	256	256	5.132337880139303	10.491338382300203	8.29218779240517	9.252887114776001	108.26127905331457	49.40369627214285	62.80847568049347	30.760451716022988	1.0	1.0	1.0	1691.0508547048921	21.298008792500934	39.06690606516956	36.25525225698948	2918300.0	7.329228892922401	79.83973340690136	37.96237018942053	3.2450651282025884	408.5740462234873	3303.360495757924	3519.495714381337	20053.0	1857.0897891938685	4010.573594817519	685.731929704757	0.27028579320719004	146.91279534419013	1607.022611353554	1606.0783580690622	32988.0	1356.2005143463612	1859.2787855565548	153.08380646852578	0.5301734021864157	100.26001417966427	991.2016129759145	999.9999901503325	162482.0	799.4771737925709	1153.7183507978916	108.07404223972243	0.13926489651203156	0.4331420361995697	0.4682885408401489	0.25343741364555133
sub-203_T2w	0.41107693107739357	3.0629130541054415	0.56691561574302	397.6925802765036	2.5103033333333333	2.41967	2.81633	2.29491	0.12960954311592454	0.36603948406275405	0.5043509728213215	1.8624095916748047	0.3045912265777586	0.0	0.004657193106424754	43.46368858654573	13.588534098744754	11.848999039784081	176	256	256	4.440558027363792	8.263273158964942	7.0811064958526195	8.539488301229124	101.41472634739188	47.72991497427047	58.80416356288739	27.267849366999805	1.0	1.0	1.0	1256.0214297772561	24.025963586464012	49.257713549506164	47.651199355721474	2885693.0	16.012346342206	96.6528375595808	37.95925638670503	2.4549625452117807	565.6112260980069	3469.5294554301904	3719.2050476893783	18713.0	1761.2230537578464	4413.369199599325	837.5311500362385	0.44827653810421	198.35721127634275	1752.613539164236	1750.409896980971	28694.0	1404.6155609276148	2105.3341642469168	211.82639877923975	0.482262148337266	110.11899977129339	996.1391147593932	999.999967046082	267903.0	796.4695406481624	1181.923371873796	117.10281288790102	0.13377505540847778	0.39107823371887207	0.47355425357818604	0.2267208584993981
sub-207_T2w	0.555386710261677	2.2537117472341297	0.6100580914802958	43.758953705604135	2.4658	2.37327	2.6652	2.35893	0.15779399279796044	0.4154972129236726	0.426708794278367	1.150651454925537	0.18268536925315848	0.0	0.002583503798653363	40.49865753366736	14.657919898286806	15.827935828225277	176	256	256	5.3545865431509	8.086302482008792	6.899131306340265	7.256504893861102	29.553827382356527	12.292922761468741	16.54676585421826	7.793547418829508	1.0	1.0	1.0	53.361023325957255	84.0695034656706	168.40552486899273	156.20169972628355	2939833.0	49.652240976691246	326.7967533543706	92.65446237100501	4.300231498750063	393.0643139038041	3580.1314792721637	3792.4555537439883	23046.0	2108.022598547861	4311.026842894033	708.2476382002949	0.31565052210865696	185.75493355191617	1583.9495216374564	1577.4729477614164	15387.0	1275.338095421344	1919.9864707790316	195.07329716055455	0.22779091841871102	134.9122185087934	995.0974476262196	1000.0965969488025	136524.0	759.8531663864851	1211.5533197075129	137.8201970310328	0.1566370129585266	0.4232562780380249	0.47172874212265015	0.23375128822290966
sub-208_T2w	0.44978462675203706	2.94761094504355	0.5595625653096836	676.0	2.7021599999999997	2.63304	2.7728	2.70064	0.1578940162806287	0.41779322749747455	0.42431275622189674	1.5140166282653809	0.3353425860404968	1.1697751491630426e-05	0.005795202492981102	32.78925494721448	12.510007311026458	14.209947189664689	176	256	256	5.8195041120075395	9.832708868055715	8.423205327747146	9.617403003178183	103.0452082943023	43.73712412503538	58.16578115351956	27.715011041221018	1.0	1.0	1.0	1110.1191185111259	23.638323262773792	46.213073819112005	40.13825476169586	2769764.0	8.027650952339172	95.9973259717226	43.5444752094329	4.0581494682551105	295.3963893047326	3514.7685131939593	3718.028837606311	27072.0	2165.185681270808	4161.768393512069	638.8792062253143	0.10600906080337547	159.18675036399415	1583.486374149344	1578.1023830473423	27784.0	1330.9176308065653	1855.0563409030437	160.4922920516034	0.17882219740810745	100.83480552651758	994.7260755800077	1000.0000193268061	199695.0	813.2456395328045	1155.9817371368408	103.97791536601298	0.15599195659160614	0.4252639710903168	0.476905882358551	0.24073328502026464
sub-209_T2w	0.47203036819512134	2.8096100961521864	0.5562360683854676	214.6955414040127	3.148313333333333	3.11269	3.27268	3.05957	0.20710041534538026	0.4153074331663014	0.3775921514883183	1.5225920677185059	0.265349555015564	2.6105798097757514e-05	0.0020501052439528726	27.23133253785444	13.007772124376853	15.794645818133581	176	256	256	6.723930557062122	9.15737991840735	7.654898473736047	7.083384945738669	63.98078287548327	28.470699100107694	36.48158546318319	16.993274413958606	1.0	1.0	1.0	221.54439091624988	38.54832887322544	79.14445322810603	68.73163151741028	2767643.0	17.408998772501945	173.29866959899664	66.2195369042588	4.1737665985511745	455.2054835638274	3716.4387731753995	3764.6394618302584	73387.0	2742.968629322201	4493.827810415625	559.8829108315462	0.24516823299300405	179.3335299754401	1680.6296061609457	1675.2204727903008	29919.0	1389.6563701979817	1988.932891579717	182.93360017299472	0.13191980126931835	139.44438966314593	991.7228496973837	999.886974953115	155492.0	744.0651293545961	1207.6645057573915	141.15903164537144	0.14705625176429749	0.4223598539829254	0.45204222202301025	0.2206340891516376
sub-210_T2w	0.15962838170767693	4.701330098318296	0.5432656450770726	537.2886259040105	2.6210466666666665	2.57344	2.82822	2.46148	0.2708841989822404	0.11213023186811862	0.616985569149641	1.8578970432281494	0.43155782222747785	0.0	0.00621404747609355	16.153258892245034	58.6178755488174	9.901644865083123	176	256	256	6.064363855161346	6.615956022305055	6.866589358980051	7.919448199473754	55.3979838647814	110.30498687217816	65.13577086957689	29.704341871771117	1.0	1.0	1.0	2159.862021984897	22.05751780678725	43.29284369278886	37.40055710077286	3709106.0	14.774253219366074	88.02562057971954	46.308100102599795	2.340832525589029	236.35243038800505	1920.8783129534595	1865.1719816029072	16537.0	1526.438648700714	2508.2342675328246	307.55337763233473	6.700671144919065	320.44671702638146	3576.4051346078913	3713.813330233097	26415.0	2462.971328124404	4171.846174970269	561.3312754219173	1.3232396062920007	112.7384243458015	1003.5315555907556	1000.1032948493958	340212.0	803.6987118422985	1214.1749918460846	126.28428140878692	0.1309095323085785	0.0804879292845726	0.46025219559669495	0.23875884862984978
sub-211_T2w	0.4353913563027176	2.891468826771008	0.5703411379691815	370.5625	2.508313333333333	2.46216	2.7027	2.36008	0.12878427403996093	0.39362654875801795	0.4775891772020211	1.4460277557373047	0.2548292875289917	0.0	0.0037791422315342593	48.27897087590567	14.46781025446394	13.89680287540519	176	256	256	5.18463219254417	8.356900978461509	7.470123229890166	8.868836518664818	92.65115641884145	44.102355514575876	54.27691090708646	26.07722078784204	1.0	1.0	1.0	1620.533060127056	25.12589384030746	52.28872786885145	42.60327184200287	2640905.0	16.82946926355362	109.33270591497421	58.99980022442128	3.7216898923798425	430.1064466413742	3382.8595978648755	3553.371786534786	17754.0	2019.6481157928706	4176.115109154581	685.3469215824133	0.3637890508965902	195.77258950572894	1704.1316257640187	1691.420505285263	28167.0	1392.3267067790032	2054.7369707643975	202.39446231531207	0.6668953735362391	105.21468045628748	998.8444683738264	1000.1176909208298	213677.0	810.9921167492867	1181.5935063362122	112.76736791319551	0.14154033362865448	0.41251763701438904	0.47635334730148315	0.24090147270088264
sub-212_T2w	0.20835620140925795	3.7902725741449275	0.5935556955040945	384.50674487482064	2.79895	2.7905	2.95044	2.65591	0.26457177734538895	0.1227332516684958	0.6126949709861153	1.458810567855835	0.35402233600616473	0.0	0.0035583711989814436	16.342261930415845	52.49753719271866	9.557085131846115	176	256	256	6.012915479761177	5.713150472586681	6.103834743282186	6.585438277498702	48.604608368245856	90.03798362036935	55.5519875002386	28.013370512100607	1.0	1.0	1.0	788.0615678994652	23.39281435164914	49.80119540945878	45.373506642878056	2714633.0	15.243358813226223	106.97093904018402	41.156071033927255	1.5627279826846205	232.077864415231	1782.189310704701	1735.5143434777856	14877.0	1405.009798823297	2367.2847094491126	288.62138833729875	8.405966314379326	333.9092963810257	3111.0323628092483	3214.9670016281307	29012.0	2113.643241617456	3705.5134424541143	562.7213232065986	1.942062902258467	127.53709519401932	1017.7827919814863	1000.2674224749207	298357.0	805.2237436249852	1302.10375546664	151.8905354558378	0.11660120636224747	0.0867454931139946	0.43449464440345764	0.2667548955531826
sub-213_T2w	0.4425896277903423	2.8048573384382864	0.5318760585537714	841.3021104600695	2.5057799999999997	2.42936	2.70466	2.38332	0.14814205580447215	0.34613938059130017	0.5057185636042277	1.5155961513519287	0.3474459350109098	0.0	0.005536795016170166	46.87634993380181	16.26318343347272	13.250739754916989	176	256	256	4.297142704605223	10.516235155632325	8.066594578040814	9.386405873884893	107.12604732747354	51.1537450650409	63.90971845224379	33.4493629642169	1.0	1.0	1.0	1933.0403055329323	19.58591546158637	33.673217677129166	27.029376707971096	2635503.0	6.779071971774101	67.00851910561323	55.79307983200414	1.9806150221451624	507.6231181639442	2989.680456178305	3202.6334951780736	20888.0	1326.5600914612412	3803.7503200393166	745.2758850167272	1.0915390164792242	131.68951053777153	1539.075459867256	1529.289107888937	19968.0	1324.3568930704146	1797.03203186132	145.4180884394882	0.6050036241277614	102.56834675936021	1002.2853064093794	1000.0000270158052	189329.0	832.6090960204601	1178.6894112974405	106.5367723857917	0.13777412474155426	0.39400923252105713	0.4589485228061676	0.27466520254947363
sub-214_T2w	0.2290378083507165	3.642170536916214	0.6037588308966323	269.09959257582614	2.53463	2.47751	2.76528	2.3611	0.24623430049293202	0.14010168740308002	0.613664012103988	1.5251660346984863	0.3802894234657286	0.0	0.00431594922913977	17.65016143557535	48.390908785429865	10.16663140614497	176	256	256	5.6230923166951685	5.177084523673242	5.917510899690652	6.952355858703545	33.75616139733791	66.88448102329522	39.7719043524433	18.675070636696763	1.0	1.0	1.0	890.9905660181051	35.08771621668925	69.69301888105666	63.701804146170616	2287156.0	16.171975046396255	140.4200760126114	55.78458997407977	1.6308616399084777	264.18126334815616	1871.9773113138642	1807.9084786623716	9253.0	1461.15766736269	2495.7104661539192	321.4976175221047	4.739602163938869	462.28066115488093	3436.0730690466926	3582.191082380712	28727.0	2020.530506680906	4216.102921318261	691.9200790722431	1.360822534473983	129.09355591390255	1010.9116394592221	1000.1972127780318	316874.0	796.1739422231913	1262.2029304504395	143.86427491326165	0.11986784636974335	0.10223740339279175	0.4396655857563019	0.23671590118586464
