bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-189_task-cardgame_run-01_bold	0.0004012062256809339	0.009473354280155642	1	25.455751307187494	1.0218032281249996	0.9853181712890625	0.5778949332699697	661.5157470703125	0.12451855149696585	37	14.396887159533074	1.9913633333333332	1.8840366666666668	2.1690166666666664	1.9210366666666667	0.0654451	0.0005398495704866946	0.035608530044555664	257	68	68	36	6.73296136262647	2.0	3.0	3.0	3.0	32.76996592984039	7.424545849091738	61.694828033447266	34.33852005004883	95095.0	28.836576461791992	177.7132339477539	76.77103424072266	1.3511420174498392	118.836033461051	908.045654296875	901.2801513671875	36308.0	689.9896881103516	1128.2190673828125	133.85903930664062	52.853939251741394
sub-189_task-cardgame_run-02_bold	0.0008233463035019456	0.009767353151750974	1	25.493828207070298	1.0339137475390623	1.0034812574218748	0.5787570316402451	652.6338500976562	0.13059287245204818	38	14.785992217898833	1.985442222222222	1.8784966666666667	2.175543333333333	1.9022866666666667	0.0589768	-0.001285649836063385	0.03553619235754013	257	68	68	36	6.725721801901077	2.0	3.0	3.0	3.0	34.02005614489404	7.91490166973903	61.41482162475586	34.56420135498047	94803.0	28.48249053955078	176.91011810302732	74.52074432373047	1.5636256310502326	118.46972646761164	909.4989013671875	902.88134765625	36374.0	694.2484405517578	1131.507611083984	134.24119567871094	51.846862111240625
sub-189_task-cardgame_run-03_bold	0.0013173540856031127	0.00934751167315175	1	26.305641375390618	1.0477368509375005	1.010099161757813	0.5801064462822928	640.0716552734375	0.12824788863198977	34	13.229571984435797	1.9825133333333333	1.8825766666666668	2.1575133333333336	1.9074499999999999	0.061123	-0.0028664744459092617	0.03534179553389549	257	68	68	36	6.69295328357935	2.0	3.0	3.0	3.0	33.1465766030104	7.94951442294816	62.21432113647461	34.875484466552734	94636.0	28.90272331237793	180.18774032592773	75.5949935913086	1.4440151750922867	119.49942194151149	912.0216064453125	906.0214233398438	36522.0	690.2375610351562	1131.7005310058591	135.3675994873047	52.17093244520947
sub-189_task-rest_run-01_bold	0.00036087866108786606	0.007809388577405858	1	24.44372012852941	1.0200501627731098	0.9911748594537813	0.5782386079565784	660.5098266601562	0.10901798491417133	6	2.510460251046025	1.9658333333333333	1.8714933333333335	2.1440766666666664	1.8819299999999999	0.0702258	0.0011377736227586865	0.035700198262929916	239	68	68	36	6.748106928672666	2.0	3.0	3.0	3.0	32.73049659902757	7.760399840953568	61.793827056884766	34.4560661315918	95035.0	28.53137969970703	178.24643859863286	76.7589340209961	1.4574229655138184	118.22662277742515	910.2893676757812	903.4539794921875	36288.0	694.0418090820312	1130.6679809570312	133.8807373046875	56.794516182504594
sub-189_task-rest_run-02_bold	0.0004200418410041841	0.006972805648535566	1	24.61290591886554	1.0314289734873947	1.0007050897478993	0.5786743605823946	654.8923950195312	0.12047491328405763	5	2.092050209205021	1.9446677777777779	1.8381766666666666	2.1135966666666666	1.88223	0.0672065	0.0007719512796029449	0.03571903333067894	239	68	68	36	6.7681714024898865	2.0	3.0	3.0	3.0	32.74101671594334	7.7386876906970565	62.52287292480469	34.56694793701172	95138.0	28.652719497680664	182.745393371582	78.28668975830078	1.4936952409527802	117.59703263245123	910.849365234375	903.8388671875	36300.0	696.4064758300781	1130.3321533203118	133.54071044921875	58.63163184374571
sub-189_task-rest_run-03_bold	0.0003750420168067227	0.00679424550420168	2	25.17038497421942	1.0493972853586502	1.0072247439662443	0.5790469527191006	655.6397094726562	0.10954444060172978	11	4.621848739495798	1.9591922222222224	1.8598166666666665	2.1312433333333334	1.8865166666666668	0.0598168	-0.00032678982825018466	0.035525742918252945	238	68	68	36	6.711363783747103	2.0	3.0	3.0	3.0	32.518361519631625	7.356943522439985	62.55459976196289	34.50840377807617	94985.0	29.092437744140625	181.45211486816407	78.3660659790039	1.496985709704834	119.05045154923148	910.663330078125	903.9013061523438	36380.0	692.8729125976563	1129.487268066406	134.68035888671875	59.17708281241357
sub-189_task-rest_run-04_bold	0.0003203765690376569	0.008146887782426778	1	26.032539784411753	1.0391789480672278	0.9943500055042019	0.579867292499649	649.1972045898438	0.13117655969582814	28	11.715481171548117	1.9604122222222224	1.8616400000000002	2.1323966666666667	1.8872	0.0620411	-0.0015512668760493398	0.03612177073955536	239	68	68	36	6.687891984715701	2.0	3.0	3.0	3.0	31.814770375789074	7.716972712601231	62.9846076965332	34.70292663574219	94876.0	28.860877513885498	184.3880729675293	78.93233489990234	1.4608638265406508	119.57281002740065	912.05712890625	905.320068359375	36474.0	691.8164825439453	1131.2577087402342	135.36517333984375	56.04486484837253
sub-203_task-cardgame_run-01_bold	0.0004186290322580645	0.005797029637096774	0	24.09602572178138	1.0162264844534414	0.9957033182995955	0.6231955871167544	477.5825500488281	0.08223493601766198	2	0.8064516129032258	1.9035621715690514	1.7362033333333333	2.06239	1.9120931813738202	0.0945555	0.0023163931909948587	0.08126756548881531	248	68	68	36	6.01956263948656	2.0	3.0	3.0	3.000000238418579	24.17510074454059	10.659189643825096	87.07052612304688	38.08467483520508	90403.0	30.346773147583008	321.7697387695312	117.3885498046875	1.1238295753919934	130.32249052928884	873.9617919921875	853.0906982421875	40310.0	677.1832702636718	1128.9905334472655	141.71795654296875	57.36428665195126
sub-203_task-cardgame_run-02_bold	0.00037266129032258063	0.006068246129032258	0	24.076834381295544	1.0181147354251021	0.9959647166801623	0.625248626529923	471.8352355957031	0.09776838274241224	0	0.0	1.8919910608341117	1.7205966666666666	2.0574833333333333	1.8978931825023346	0.0441039	0.0015032213414087892	0.0832849070429802	248	68	68	36	6.037762012096301	2.0	3.0	3.0	3.000000238418579	24.164162327348	11.313808994571403	90.91477966308594	38.784271240234375	90186.0	30.7459659576416	341.0675354003906	124.36502075195312	1.0049603799559703	132.29826792423825	888.201904296875	866.4838256835938	40441.0	689.6128540039062	1146.322509765625	143.5089874267578	59.165417175740004
sub-203_task-cardgame_run-03_bold	0.00031528225806451616	0.006821373669354838	0	25.100960488340064	1.0133818470850207	0.9903087643724696	0.6294624614310623	443.0440368652344	0.1335874376541846	18	7.258064516129032	1.9240421715437082	1.7568633333333334	2.1022133333333333	1.913049847964458	0.0326614	0.0005975542007945478	0.08375503122806549	248	68	68	36	5.996229771726865	2.0	3.0	3.0	3.000000238418579	21.365761607990255	12.165709727252498	93.47340393066406	39.495967864990234	89908.0	30.75806427001953	350.38264312744127	128.10435485839844	1.0114182912108314	130.2597803646511	874.9212646484375	854.2862548828125	40570.0	676.0296081542969	1127.941064453125	142.46881103515625	56.562574721407145
sub-203_task-rest_run-01_bold	0.00028425	0.010223679958333334	0	26.262763960962335	0.9861584379079497	0.9667037106276156	0.6275290237951451	446.31549072265625	0.1684796283094597	73	30.416666666666668	1.9268377272448756	1.7699533333333333	2.103006666666667	1.907553181734627	0.0359708	0.001139843720011413	0.08434270322322845	240	68	68	36	5.976383958907436	2.0	3.0	3.0	3.000000238418579	22.489770270946114	13.250757327893817	91.40538024902344	39.554168701171875	89983.0	29.387500762939453	338.20792846679683	124.83123779296875	0.9508046772789394	131.76627216968538	876.0792846679688	855.0833740234375	40623.0	675.8967224121094	1132.2725219726562	143.07528686523438	51.889871147461236
sub-203_task-rest_run-02_bold	0.0006491250000000001	0.00888358275	0	29.704595534100438	1.071114958033473	1.0002943844769876	0.6297051490156973	448.14447021484375	0.22290695785375433	125	52.083333333333336	1.9072855051597	1.7450633333333334	2.074413333333333	1.902379848812433	0.0396302	-0.001808553235605359	0.08612670749425888	240	68	68	36	6.008509983101206	2.0	3.0	3.0	3.000000238418579	22.09793823056672	12.435324411012148	94.36176300048828	39.71666717529297	89584.0	30.80000114440918	354.65875701904275	130.73497009277344	1.0474015428533	132.66819455200016	887.6473999023438	865.737548828125	40808.0	688.1337982177735	1145.2075805664062	144.08346557617188	54.36236408771947
sub-203_task-rest_run-03_bold	0.0005538493723849373	0.007454882635983263	1	28.094980656722687	1.071404529537815	1.0088939410924371	0.6300984462457601	450.4265441894531	0.1763468953882871	82	34.30962343096234	1.9062899495748278	1.7390466666666666	2.0763366666666667	1.90348651539115	0.0316305	-0.0017066752770915627	0.08754736185073853	239	68	68	36	6.040804866129088	2.0	3.0	3.0	3.000000238418579	21.62452172679379	12.499765213310322	96.02506256103516	39.84518814086914	89787.0	30.84100341796875	361.85939941406247	133.2514190673828	0.9448255967359058	133.38456542985656	893.1076049804688	870.9329833984375	40668.0	692.4842956542968	1150.2465759277343	144.1732177734375	58.03225264651701
sub-203_task-rest_run-04_bold	0.0004877916666666667	0.0076185095	0	28.250727689330546	1.0688826429707112	1.0027086289121334	0.6305985538853033	444.6344909667969	0.2008695077511585	109	45.416666666666664	1.9009532828867919	1.72588	2.072686666666667	1.9042931819937086	0.0300715	-0.0019161870004609227	0.08870022743940353	240	68	68	36	6.016976384442839	2.0	3.0	3.0	3.000000238418579	21.894516951728484	13.09014171051047	96.5811767578125	40.29166793823242	89611.0	30.900001525878906	365.3250274658203	133.90234375	1.0835393414104653	134.48443656418436	897.7612915039062	875.7333984375	40693.0	696.3641845703125	1158.4642333984375	145.54197692871094	57.74358074995689
sub-207_task-cardgame_run-01_bold	0.0007672083333333333	0.034542990833333335	0	54.707411650083664	1.0152722261924687	1.0016755935564856	0.6255371042248665	139.1209259033203	0.11248562393201818	28	11.666666666666666	1.9227855555555555	1.8030799999999998	2.0367266666666666	1.9285500000000002	0.0161615	-9.54020106291864e-06	0.022492390125989914	240	68	68	36	6.625477472566178	2.0	3.0	3.0	3.0	33.49652849501184	8.898701311565015	98.8441390991211	76.61042022705078	97868.0	67.25833892822266	203.88396606445286	70.42041778564453	1.4296866793944627	120.90003944261193	932.02978515625	916.9312744140625	34592.0	726.9702697753906	1174.1908752441404	138.3927459716797	24.570564672350883
sub-207_task-cardgame_run-02_bold	0.0007099193548387097	0.038628039516129024	0	58.10586481465585	1.0201459246963567	1.0014565138866396	0.6309023613128284	126.11550903320312	0.1896603469693923	55	22.177419354838708	1.9300777777777778	1.7969	2.0598266666666665	1.9335066666666665	0.018563	0.002139899181202054	0.022548500448465347	248	68	68	36	6.589273625462678	2.0	3.0	3.0	3.0	36.39813598423839	10.073317894652902	101.72118377685547	80.53628540039062	97583.0	70.01612854003906	205.90321350097656	67.63651275634766	1.5350186605059202	120.59291347034582	932.2940063476562	917.9193115234375	34597.0	725.5290283203125	1174.7144287109375	139.30307006835938	23.570859394298168
sub-207_task-rest_run-01_bold	0.0006166666666666666	0.03298690083333333	0	58.143811373347255	1.0215001741422596	1.006394849497908	0.6313544888802657	126.1738052368164	0.13897751996833263	39	16.25	1.9091855555555555	1.7787866666666667	2.03388	1.91489	0.0180619	-0.0007244267035275698	0.0226353257894516	240	68	68	36	6.539788041379554	2.0	3.0	3.0	3.0	30.266926089951873	8.11724488404672	102.88911437988281	80.63750457763672	97893.0	72.80833435058594	208.30000915527307	69.56768035888672	1.6077384109719972	121.16259866728198	932.36181640625	917.385498046875	34546.0	724.6948089599609	1175.5969848632812	140.27552795410156	24.42116885120049
sub-207_task-rest_run-02_bold	0.0011754166666666668	0.030726497916666668	0	56.457221904979086	1.0271113696234309	1.0139534130962342	0.6322876614652374	125.5232925415039	0.19149477896871764	56	23.333333333333332	1.9167633333333332	1.7809866666666665	2.0452233333333334	1.92408	0.0151715	0.0012124372879043221	0.023564282804727554	240	68	68	36	6.471137504390531	2.0	3.0	3.0	3.0	33.40138900378638	7.944282920216388	103.35115814208984	81.40834045410156	97558.0	73.77916717529297	207.07105484008773	67.96029663085938	1.619046350150886	123.18877947017253	938.7837524414062	923.635498046875	34650.0	727.8204467773437	1185.393811035156	142.7294921875	25.127312087104656
sub-207_task-rest_run-03_bold	0.0014342083333333331	0.03103685541666667	0	54.04205916025104	1.028680566610879	1.0147476665690378	0.6251144913698345	132.93601989746094	0.23126530084710123	60	25.0	1.8620744444444444	1.7209266666666665	1.9925066666666666	1.87279	0.0151254	0.0032603847794234753	0.019526703283190727	240	68	68	36	6.716222463707363	2.0	3.0	3.0	3.0	29.974493812782136	7.839256968076919	100.97972869873047	79.27916717529297	99107.0	71.5625	203.5258422851562	67.6561050415039	1.5446680431259008	120.49853150538601	941.5764770507812	925.4104614257812	33836.0	745.21044921875	1181.7469177246094	137.78530883789062	26.114567295531742
sub-207_task-rest_run-04_bold	0.000994644351464435	0.03438360041841004	1	53.63233765037816	1.0267020090756298	1.0134120087815122	0.6254009781904168	132.37045288085938	0.27090324604399185	102	42.67782426778243	1.861758888888889	1.7234266666666667	1.9773433333333335	1.8845066666666668	0.00893633	0.0044752126559615135	0.018610861152410507	239	68	68	36	6.737335480933115	2.0	3.0	3.0	3.0	30.811143768354803	7.716969884761916	101.4377212524414	79.90795135498047	99196.0	72.33891296386719	202.24999618530273	67.18069458007812	1.4850630000321292	121.05229031130307	944.3814086914062	928.2113037109375	33862.0	748.0315979003906	1185.9200805664059	137.7692413330078	25.44568790635094
sub-208_task-cardgame_run-01_bold	0.0009500387596899225	0.007335634341085272	0	27.90541975392996	1.051841866731517	1.0172217384824909	0.6083300766643965	481.6040954589844	0.12122856436261571	16	6.2015503875969	1.972966666666667	1.8063466666666665	2.119546666666667	1.9930066666666668	0.0625964	0.008787721395492554	0.036445725709199905	258	68	68	36	6.014312257802356	2.0	3.0	3.0	3.0	16.675451715110835	10.251788489467824	75.18940734863281	38.054264068603516	92485.0	30.56589126586914	253.85580749511735	89.4798355102539	1.076010537131622	127.11305126636536	867.6016235351562	851.3682250976562	38979.0	661.2538635253907	1115.0988037109373	141.5552215576172	52.196462374704424
sub-208_task-cardgame_run-02_bold	0.0007956589147286822	0.010991808139534884	0	27.345992255058384	1.0168032240466922	0.9980164694941637	0.6080086499987745	484.0246276855469	0.13614120694750242	37	14.34108527131783	1.972106666666667	1.8006833333333334	2.1288133333333334	1.9868233333333334	0.0478046	0.00933186337351799	0.03584571182727814	258	68	68	36	6.040563967028542	2.0	3.0	3.0	3.0	14.871018904358255	10.228806639359115	75.6306381225586	37.79457473754883	92802.0	30.372093200683594	257.72576141357405	89.99884796142578	1.2366917860900548	124.5098102616065	863.4813232421875	847.4224853515625	38921.0	659.5852661132812	1106.1085205078125	140.28683471679688	48.04662520909915
sub-208_task-cardgame_run-03_bold	0.003260581395348837	0.011478723217054261	0	28.116395297159535	1.0752203038521402	1.0492225187159536	0.6059430183052711	495.1604309082031	0.17278818603715515	60	23.25581395348837	1.9620533333333334	1.81519	2.1192100000000003	1.95176	0.0448469	0.010013323277235031	0.034617964178323746	258	68	68	36	6.132487936073977	2.0	3.0	3.0	3.0	13.516047968660875	10.165595947162736	75.1912612915039	37.22480773925781	93405.0	29.748062133789062	259.87055053710964	88.68769836425781	1.3193621041570056	121.71418569260553	856.9021606445312	840.1279296875	38340.0	660.6005767822265	1096.0590759277343	136.99447631835938	47.30250803846866
sub-208_task-rest_run-01_bold	0.0010875416666666668	0.00863067725	0	28.064238736066958	1.0268212407949793	0.9978333143096234	0.6116124312237712	462.5782470703125	0.1478255232384082	45	18.75	1.9845088888888889	1.8174833333333333	2.14781	1.9882333333333333	0.061704	0.006686595734208822	0.03751257434487343	240	68	68	36	5.924024207962847	2.0	3.0	3.0	3.0	20.21438969025713	12.046140197518701	76.51470947265625	38.733333587646484	91956.0	29.358335494995117	259.6927185058594	91.94778442382812	1.2916462873083931	127.40488428361881	862.4745483398438	847.933349609375	39469.0	653.9341918945313	1108.3608886718748	143.13287353515625	50.1884027205524
sub-208_task-rest_run-02_bold	0.0019594166666666666	0.013785570125	0	27.879152888619256	0.997544499121339	0.984206460962343	0.6118086318920712	449.1896667480469	0.15559403115554887	55	22.916666666666668	1.998021111111111	1.8469733333333334	2.16652	1.98057	0.0302149	0.0075103952549397945	0.03713003173470497	240	68	68	36	5.915164091143681	2.0	3.0	3.0	3.0	20.140157252550566	12.435327238851462	77.26634979248047	39.38333511352539	92082.0	29.55000114440918	262.3781387329101	91.69744110107422	1.1691528762141647	127.2813642623627	859.1296997070312	844.7042236328125	39324.0	648.1871032714844	1106.3319030761718	142.80136108398438	43.36593382526189
sub-208_task-rest_run-03_bold	0.0005136134453781514	0.015501331932773109	2	28.67307753059071	0.9700095816455697	0.9589289977637131	0.6081939506299469	479.6560974121094	0.194584064766917	80	33.61344537815126	1.9849377777777777	1.8235333333333335	2.1448199999999997	1.9864600000000001	0.0368489	0.00981716625392437	0.03593895956873894	238	68	68	36	6.021013099053525	2.0	3.0	3.0	3.0	14.183720589664855	11.511969834532989	76.12474822998047	38.19327926635742	92647.0	29.470590591430664	261.0504455566406	90.41358184814453	1.163239466211384	125.5851583733992	862.36474609375	847.0714721679688	38988.0	656.4384857177735	1107.435388183594	140.68406677246094	42.66958151443396
sub-208_task-rest_run-04_bold	0.001446234309623431	0.012457987364016735	1	29.949058308235283	1.0253135674789922	0.9976239141176471	0.6073882437759535	486.65155029296875	0.23304819551781472	103	43.09623430962343	1.9566311111111112	1.79195	2.1056233333333334	1.97232	0.0291279	0.00926138460636139	0.03554364666342735	239	68	68	36	6.0313864818856615	2.0	3.0	3.0	3.0	13.558064311731371	10.620148494249504	75.40371704101562	37.640167236328125	92989.0	29.84100341796875	260.23431396484375	89.22949981689453	1.3650414394297812	123.54608262323464	859.4599609375	843.732177734375	38655.0	657.4183959960938	1103.1166870117186	139.88844299316406	45.919183619727846
sub-209_task-cardgame_run-01_bold	0.002469610894941634	0.019635310116731516	1	34.87158295503908	0.9721973464843746	0.9726984831250002	0.6081754852702463	357.0635986328125	0.25065778006320794	99	38.521400778210115	2.0289788888888887	1.9131033333333332	2.17734	1.9964933333333335	0.0421186	0.005843801889568567	0.04329194128513336	257	68	68	36	5.425386805841697	2.0	3.0	3.0	3.0	14.422145318297442	11.612754027700753	82.72504425048828	46.7159538269043	93656.0	35.80155563354492	274.7918167114258	88.35033416748047	1.0652629915319531	144.42395241383372	911.399169921875	885.4591674804688	38879.0	689.7813232421876	1214.5778686523438	163.2045440673828	35.21485731098801
sub-209_task-cardgame_run-02_bold	0.004059610894941635	0.01998174007782101	1	38.87431435300782	1.0014180346484376	0.9805345199218752	0.6085180152040974	358.4217529296875	0.29587109181277543	102	39.688715953307394	2.029558888888889	1.96852	2.2069633333333334	1.9131933333333333	0.0330068	0.004336096812039614	0.04294176027178764	257	68	68	36	5.4552682962282795	2.0	3.0	3.0	3.0	14.541533152134203	9.945550458746455	83.13531494140625	45.89105224609375	93743.0	38.0933837890625	276.3891143798826	88.98896026611328	1.1916539225733107	140.258839198906	900.4921875	874.6536865234375	38555.0	686.2673217773438	1200.12685546875	160.32984924316406	34.11772227601614
sub-209_task-cardgame_run-03_bold	0.004558482490272373	0.01831538295719844	1	37.61729527277342	1.0433822130859376	1.0024615301953128	0.6024910412503188	429.65234375	0.3384546361916887	125	48.63813229571984	1.9931977777777776	1.9016466666666665	2.11711	1.9608366666666666	0.0374072	0.007738487329334021	0.04470212757587433	257	68	68	36	5.491475107763731	2.0	3.0	3.0	3.0	11.850175318329951	9.270590459811153	79.65985107421875	41.536964416503906	94652.0	34.48638153076172	278.9215896606444	89.54203796386719	1.1810258605612836	138.11275800908186	893.0364379882812	866.5252685546875	38103.0	682.4124572753907	1190.5405151367188	157.7925567626953	37.170074607944116
