bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-215_T1w	0.4559356754036379	2.9503319606536786	0.5847758739764515	1641.4775022956842	3.6028800000000003	3.46039	3.6732	3.67505	0.20237187009170066	0.4403027860851609	0.3573253438231385	1.4596939086914062	0.41834450364112863	0.0	0.0029236671470916353	26.089201503588107	12.852067334587804	18.071838862798565	176	256	256	3.352882039215657	11.971128669977576	10.811516902516813	17.1105399983572	23.280767598302774	52.807473699199896	49.01423282798998	70.95445718646725	1.0	1.0	1.0	145.60001590618512	9.233195532473982	17.955739869351767	15.324329987168312	3228312.0	3.0088867098093033	42.96410325169563	15.300135135000628	0.8375133742155891	82.68378471215465	348.1233896116758	328.10859958827496	20756.0	222.65761652588844	543.6288569420576	97.85631934250446	0.11857551194471361	59.96389907606698	743.8556880862227	744.2446289658546	20050.0	640.333076313138	846.546777099371	62.168412815112774	0.24523278488810174	56.64409843517746	998.160077899552	999.9999992996454	203563.0	898.6774886995554	1090.966341689229	58.443365501649474	0.17586180567741394	0.4444828927516937	0.5040024518966675	0.3801016986816849
sub-216_T1w	0.5489251997102569	2.483415485434468	0.586404508841352	789.6100000000001	3.4139866666666667	3.38342	3.40307	3.45547	0.1947343771381636	0.41236164450759055	0.39290397835424584	1.3073058128356934	0.42049528956413273	0.0	0.00388364657361637	27.804088846591778	13.758571513243282	17.266890679787867	176	256	256	2.9451201506869062	9.360683301853248	9.140722422395216	15.116363814645496	17.97977887314007	36.16702709638231	34.33033955976352	48.8442127097682	1.0	1.0	1.0	19.264089873262506	13.41351375219319	24.376151847376597	20.90803772956133	3479791.0	3.0341479554772377	56.43515197187662	17.01361069296985	-0.4710137861152144	137.07956736997428	383.6480095536272	368.12489648908377	16569.0	203.5306448534131	603.1113806918263	124.99109328048361	0.036663069090547395	77.78202181912026	743.9045384406958	740.4976001158357	12812.0	620.8721794966608	880.7855683118105	79.10412916226376	0.15319180414246247	64.69566693893178	999.8565500073416	1000.0551661252975	216305.0	890.1638438105583	1108.4018312990665	66.15697178943162	0.16943587362766266	0.4433721899986267	0.496757447719574	0.4637028700056275
sub-217_T1w	0.4735850601621388	2.858775416553633	0.6205242098030311	655.4012909729448	3.65095	3.64322	3.5931	3.71653	0.22295910383217693	0.4103884625932994	0.36665243357452365	1.2160756587982178	0.46165691614150983	0.0	0.0019619029106694797	24.492700675281117	13.158347700334271	17.221409281367304	176	256	256	3.2563937358255375	10.532201388426088	9.698859703124443	15.307983985121702	13.402258909103784	27.739532652025908	26.545993619332098	38.496189296866596	1.0	1.0	1.0	277.72506035131676	17.01821375821578	29.475749048773167	25.67895393818617	3060906.0	5.7393053732812405	68.10247922316194	24.609632121934073	1.0116979738733978	104.3023513325699	361.9636414420615	348.1450805813074	30002.0	210.1059111393988	556.298444531858	106.90945467425001	-0.05725572256463041	68.73077566784568	720.3106536933415	720.5786648299545	10588.0	604.9346199631691	831.1727126492187	68.41348825101757	0.20200362147484574	63.59899471498164	1000.2900294971965	1000.0000011734664	196190.0	893.20158675313	1108.4551222994924	65.32522202742497	0.159145787358284	0.4257536232471466	0.4846777617931366	0.3931211817965527
sub-218_T1w	0.52096166864491	2.5752502930079118	0.5885708518429679	1530.5104725897922	3.5590266666666666	3.54718	3.52029	3.60961	0.20658271762135721	0.42283362349256504	0.37058365888607775	1.5037420988082886	0.5468572854995728	0.0	0.003305013668585469	27.652781331312244	14.11545718315485	18.734678222639477	176	256	256	3.1210955911613536	11.555430697041329	10.215269366910066	15.969281812527514	25.74903337151819	50.764091969793576	47.70461549153145	66.60072113328258	1.0	1.0	1.0	89.48875586118088	9.836776216641901	18.99700547475632	16.080967403948307	2843816.0	3.2049480490386486	45.768907226622105	15.931320641165758	5.672864605740658	122.20944011522904	400.8118977042959	386.61794359982014	14315.0	226.69103595279157	603.4073768958449	123.8681828630512	0.15855105028063932	63.939045408172355	763.0283232400452	762.2153640836477	12644.0	655.1672878878192	872.5892767198384	65.95904921977629	0.3690007643462416	59.93764491326717	1001.35771567589	1000.0000184588134	186369.0	900.4779474623501	1107.0565287284553	62.62005689079116	0.16140492260456085	0.45090198516845703	0.4976983070373535	0.41677407259859867
sub-219_T1w	0.535835174169253	2.565025013219365	0.5839321216143889	2145.2336111111113	3.3122133333333337	3.25048	3.36996	3.3162	0.1926362788262419	0.45246988239448976	0.35489383877926833	1.2999420166015625	0.4861205160617825	0.0	0.005154066826267294	26.391709753786788	12.385077130904653	17.812769532343882	176	256	256	1.9910854044256523	10.425803502404992	9.375801192603346	15.71051467097939	24.082611054716914	49.5092822065243	46.49742150950535	65.90037126727485	1.0	1.0	1.0	97.41248107709318	9.942009650444822	16.499107311719527	13.411567211151123	2973985.0	3.3528918027877808	39.8155901581049	12.60949614629501	32.41301533143674	133.59575467785228	401.53396524421805	365.4652065038681	14763.0	219.54456117004156	630.2668218202889	183.54452688974442	-0.01818617175149173	71.14750656099575	754.5505524480806	751.3271714746952	23485.0	640.4023343324661	879.3657271936536	72.06266406579202	0.2536067502098498	62.13756031528014	998.7762796380769	1000.0698320940137	187000.0	891.5199599787593	1101.1455495655537	63.65591319259987	0.17663021385669708	0.45717284083366394	0.4760754108428955	0.40319355656312483
sub-220_T1w	0.4632719181655589	2.857911526226612	0.5735198643726439	314.819765615617	3.3223633333333336	3.26371	3.31877	3.38461	0.1926274308881845	0.44965424801910875	0.35771832109270674	1.3984004259109497	0.4280068397521972	0.0	0.0029272943467904796	33.18608568311198	15.409856032443393	21.871702713375722	176	256	256	2.8991440875539443	10.821244580433943	9.37016536331776	14.390107421965395	7.632798602275917	17.037715309527353	16.191155582071403	23.90295283441094	1.0	1.0	1.0	25.866020514543685	27.40993090597816	43.911973368548374	38.25486171245575	3340392.0	7.676560878753662	97.68423718214035	30.532923410062622	0.9163821802571572	97.87906122826804	343.6303211686242	319.34493255615234	12125.0	202.34135049581528	556.4227210283279	110.14691018370374	-0.0031705491970512867	64.87333127920091	712.2871271955402	712.8326489329338	15419.0	602.2901722788811	820.6243579387665	65.87130785758234	0.07998840525162043	68.19287308442318	998.9056327615385	1000.0639684796333	152562.0	882.2287589907646	1111.5660152435303	69.4964020478407	0.17065748572349548	0.4583079218864441	0.5024520754814148	0.3846056147179354
sub-221_T1w	0.579236823536525	2.2794921036148175	0.568612399256635	522.4075600391545	2.8045833333333334	2.7431	2.7511	2.91955	0.18803586120005195	0.4385737981394262	0.37339034066052185	1.313225269317627	0.374202585220337	0.0	0.0029715749982332546	30.21846320905396	13.608013241867246	17.972427927355355	176	256	256	2.3470065035281356	9.587997378888584	7.999780715354052	12.064338263645437	8.335435254707294	18.479218076914425	17.397877104264865	25.378977981172877	1.0	1.0	1.0	13.184636729495772	25.814136101086607	41.45954617278877	28.039997808635235	3854670.0	4.5451368018984795	117.33445467054844	39.84177319850971	57.27629239386302	100.25007875401907	346.88024925987634	328.4385778233409	17925.0	187.8190376907587	541.1369951158762	139.93545213242703	-0.13313744523087756	76.92405215665165	728.5487121376412	728.1309156641364	15901.0	603.2445413842797	855.6744468435645	75.93953051642687	0.2920385575843838	80.5525451829088	1001.8410021568593	1000.0000215992332	174924.0	868.9602313414216	1140.899262458086	82.88868741555893	0.1516483873128891	0.42606791853904724	0.4816267788410187	0.37388399021092367
sub-222_T1w	0.3840799225476469	3.483078626120638	0.580448782422417	2399.9071875734166	3.6693199999999995	3.54967	3.7125	3.74579	0.22100241572049428	0.41586830228569494	0.3631292819938108	1.1682287454605103	0.3380677938461303	0.0	0.005571189363679641	23.11995838005475	12.522634375413379	16.913147086632787	176	256	256	3.6304162326302403	11.273716388673162	10.85463133043637	17.659761370005707	22.99836166132582	53.2059589119162	50.665132974950644	75.79107835160994	1.0	1.0	1.0	302.7484404273247	8.643977388953026	14.914026429102861	11.606564279645681	3188291.0	2.861153054982424	35.84538921713829	15.356314171589663	2.438962678505308	65.14997772784966	319.7280451177955	303.4441758878529	33308.0	213.99265490472317	487.7267254376783	83.58259805082673	0.1419059840963217	60.26773123964471	699.9576348087529	702.0081948488951	14392.0	593.2897771615535	798.9338033879176	62.26729335648569	0.3373161726694689	54.18493233630739	998.0891274225522	999.9999847263098	215630.0	901.3171963393688	1087.8319851122797	56.625774549552865	0.16761504113674164	0.4225510358810425	0.4835244119167328	0.42530461432773725
sub-225_T1w	0.5201203587065107	2.621033839193105	0.57574222964684	1418.898506841716	3.653486666666667	3.59932	3.65818	3.70296	0.1982515098144069	0.41245021766539913	0.38929827252019394	1.2792744636535645	0.4447556436061859	0.0	0.004090864327348413	26.06742995303262	13.249496611449294	16.668359735997612	176	256	256	2.927408221670286	10.668117631621076	9.962745917479275	16.29271189914646	24.63963229503147	48.420393850806974	45.833408798023925	64.44020024823335	1.0	1.0	1.0	156.21738030082489	10.167561085607593	20.407676641274104	16.710132710635662	3309667.0	3.380662687122822	47.52245834469795	16.381420974399536	-0.4411135763311269	145.20995691276198	403.96826004018834	382.40124509483576	20893.0	223.37487229257823	629.9043899372218	130.6247931991303	0.13406213028313152	68.16562079928471	753.1509022723577	751.4730201661587	17205.0	639.6213804036379	873.7371010050176	70.43896655432577	0.051699176822913806	61.14857159935834	1000.3463974719667	1000.0966132134199	237635.0	899.8358169496059	1101.4199034646153	61.382937053785156	0.1820705384016037	0.4534379243850708	0.5137725472450256	0.37281261989077913
sub-226_T1w	0.4668060200172849	2.9245727326458972	0.6240615944513889	1064.714025112073	3.440266666666666	3.39809	3.39378	3.52893	0.20499496860970354	0.43256219305370985	0.36244283833658664	1.283738136291504	0.3677388787269591	0.0	0.0025555882980609714	25.71716141668613	12.835559731070726	17.629664533912333	176	256	256	3.173650575169485	10.869831755436866	9.965301542786568	15.852422297753352	16.378480992537828	34.322763980256696	32.67370870925826	47.31988115498026	1.0	1.0	1.0	121.86927031664113	13.84484399445954	22.0207387673294	16.950872786343098	2684909.0	3.349573664367199	52.67965853959322	19.710291896256543	2.6636142166054757	100.67609382927643	361.1775986379175	346.12261198461056	18385.0	208.50588549524548	560.150218914449	109.05838260362815	-0.03789011979442192	66.9669084514619	724.6395398919211	725.3349516838789	14536.0	611.830080466345	833.8662135209888	66.72688390837058	0.23815970104424355	61.248385932011224	999.7662470994767	999.9999921619892	193217.0	895.1481862440705	1102.9232556670904	63.08167834617723	0.1742384135723114	0.4494558274745941	0.4954169988632202	0.3883632923368023
sub-227_T1w	0.5242764027889161	2.5941915068122143	0.6002572053208555	729.138113957915	3.468133333333333	3.47658	3.41303	3.51479	0.1933730189976979	0.4337728922269694	0.37285408877533266	1.2759790420532227	0.41624882817268394	2.4393830730511593e-06	0.0016628446022174247	29.513687144362216	13.701330821152913	18.261362150091713	176	256	256	3.531101388247296	10.663759658367265	9.224817803117965	13.479592362739332	19.89136957778715	34.99346084483767	34.23594752201564	47.82301214342212	1.0	1.0	1.0	20.331264521021254	13.69918712787612	26.084753931864007	21.119911551475525	2655975.0	3.0568293035030365	66.27761717140675	21.963934847091934	-0.2808952545621053	126.58872917413346	414.9576652916691	415.93720545619726	14824.0	223.33959098719063	604.7554673317819	117.78851137532786	-0.1443180241623696	68.75343915682188	731.0774726579862	731.7285145260394	14538.0	617.3996249053628	845.1438290253282	68.6158889049828	0.32798045378476504	71.8949820696055	1001.418650105405	1000.0000226050615	180290.0	882.2426210269332	1125.816337801516	74.18601559908488	0.14606696367263794	0.44555285573005676	0.48934394121170044	0.3766896026250368
sub-228_T1w	0.4871220598924311	2.8103533521422066	0.588143367954251	1151.5574100334845	3.6181966666666674	3.54496	3.59513	3.7145	0.21675528164928395	0.41313928063574323	0.3701054377149728	1.4589022397994995	0.4551396667957306	0.0	0.0029794717348594086	24.799764303710266	13.392134003160718	17.76356081337747	176	256	256	3.193320305786253	10.600200594843617	10.098171712006627	16.500994235390007	16.927509252292197	36.013445889163826	33.93621918484416	48.867702413076465	1.0	1.0	1.0	53.999189821567136	13.40632684276045	21.02847625915049	17.273359954357147	2889213.0	2.724321871995926	49.095757991075516	15.959583400323835	0.7197348713973688	108.88343660113775	362.16132475456556	346.39462780952454	23687.0	210.3524270951748	558.3700551688671	108.47246209232648	-0.09425662762749454	69.26602202092899	737.4772156635386	736.9580485224724	15694.0	621.956886947155	854.1647515282033	69.52081355257774	0.2518551491925467	58.86752491853146	999.4285068013451	1000.0000199079514	215791.0	898.852324873209	1097.959678709507	60.602269692557336	0.17633268237113953	0.4351435899734497	0.5064624547958374	0.42705084410119315
sub-230_T1w	0.463241969118007	2.957291816520385	0.5459553186084299	2337.0497166975633	3.6966099999999997	3.67381	3.67292	3.7431	0.204308044358808	0.43612470419911303	0.35956725144207896	1.2818230390548706	0.4009952366352081	0.0	0.0031272762263293732	30.002241043027503	15.008007589882792	21.073169117525403	176	256	256	3.103704370064014	11.672917594542321	10.68626987407299	17.282187657612628	26.655509128334195	53.14709400267062	50.49817308661958	71.69191612885392	1.0	1.0	1.0	272.7300792022013	9.13867246275089	17.02220600199281	15.161306262016296	3378073.0	3.0322612524032593	39.66794228553772	16.425056797166036	-0.2748830565631648	131.7000620236761	391.09557913227	371.8248224258423	14928.0	225.48093509674072	598.8964519500732	119.79632205432696	-0.04473625814972504	63.30741649599205	741.5124596201023	741.3630216121674	21299.0	637.2669840931893	846.2991446256638	63.50988188673533	0.11918838917220942	56.52711112040268	998.3526939999873	1000.0497028827667	167897.0	899.4382803440094	1091.0175404548645	57.86574851092547	0.17250202596187592	0.4662628471851349	0.5212201476097107	0.44280588999185616
sub-231_T1w	0.46093393052776527	2.946913550652611	0.5491445853165118	1267.047542771789	3.4034433333333336	3.36925	3.38837	3.45271	0.1946765487927408	0.44923742819437057	0.35608602301288866	1.3612401485443115	0.45732629299163796	0.0	0.0032862327792640184	30.447930063240687	14.354099199661157	20.71982760179196	176	256	256	2.8124425113808247	10.665489664053288	9.621267257236712	15.385869596276024	16.85046302544107	36.231114069271015	34.48758649126954	50.38118237909653	1.0	1.0	1.0	173.99851720040894	13.00359313660794	19.735300435314663	17.671518206596375	3141956.0	2.98856557905674	45.47817185521126	17.69117098528628	35.28873277114812	96.80452668363688	358.25251277731815	334.4594695866108	12368.0	216.28119157999754	562.5000170320272	118.91654559965761	0.0037557606352236483	66.46280936488502	718.2312738067445	719.139834664762	15358.0	606.15906201303	829.7167610898614	67.42460443789975	0.22007211397265536	62.995184528456235	999.293675649037	1000.0000302791595	164121.0	890.4626049250364	1104.6647943630815	64.99450534688813	0.17088662087917328	0.4531281888484955	0.5007612109184265	0.4176820167702369
sub-232_T1w	0.48289130979824074	2.852641861634853	0.5848701527074985	1645.7931368251882	3.734156666666667	3.62384	3.77842	3.80021	0.21592854201535336	0.4153011347687954	0.36877032321585124	1.3784586191177368	0.5156009197235107	0.0	0.003340788791096362	25.799888698128598	13.693627996979991	18.22130037815935	176	256	256	3.051118574327243	10.913442792265137	9.915976629573587	15.783368522128377	23.03866300670281	52.87127362746566	49.323323206789865	72.06003298620112	1.0	1.0	1.0	95.20014729584662	9.09223244834894	16.744778524757553	14.948255382478237	3431263.0	2.9896510764956474	39.70869891345501	13.422046484738837	0.819201855395522	89.61531606903924	341.0779759768401	319.739349745214	18182.0	207.3591323569417	554.6147706639023	104.79125903870194	0.11356565752539716	66.31647042014507	735.0634350204607	733.7676949799061	13176.0	625.8336253464222	847.5469157565385	67.23266558136093	0.1588908957358366	62.281792271190234	999.4344285020679	1000.0766139477491	188352.0	894.135645031929	1102.4146700277925	63.362517179687636	0.16691121459007263	0.4236953556537628	0.4862808287143707	0.42620058804312316
