onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	rewardFraction	guess	outcome	correct	word	when	answer	runNr	scanNr	subjectNr	target	reactionTime	outcomeEyeClosed	outcomePupilArea	outcomeDilation	guessEyeClosed	guessPupilArea	guessDilation	nrBlinks	trialInBlock	isReward	isPanas	isPunish	beforePanasReward	beforePanasVLPFC
20.3766296641827	2.55103198695183	reward_rtpj	22.9276616511345	1	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.75	1	4	-1	n/a	n/a	n/a	2	6	236	RTPJ	834.645833134651	0.456928838951311	1953.4091954023	-0.387096774193548	0	1750.79477325135	0.176923076923077	1	1	1	0	0	0	0
23.9151779465079	2.53200088721514	reward_rtpj	26.4471788337231	2	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.75	1	7	1	n/a	n/a	n/a	2	6	236	RTPJ	689.126027822495	0	1617.48439450687	-0.46875	0	1594.20061491161	0.536153846153846	0	2	1	0	0	0	0
27.4363467876911	2.53027235794067	reward_rtpj	29.9666191456318	3	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.75	1	8	1	n/a	n/a	n/a	2	6	236	RTPJ	434.730390667915	0	1540.92384519351	-0.31875	0	1585.85472713297	0.437692307692308	0	3	1	0	0	0	0
30.9802037210464	2.5060588440299	reward_rtpj	33.4862625650764	4	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.75	-1	0	1	n/a	n/a	n/a	2	6	236	RTPJ	260.253313064575	0.461922596754057	1647.9211136891	-1.21261682242991	0	1523.38508839354	0.560769230769231	1	4	1	0	0	0	0
34.4912475135922	2.53133514606953	reward_rtpj	37.0225826596618	5	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.75	-1	4	1	n/a	n/a	n/a	2	6	236	RTPJ	256.841742277145	0	1503.39950062422	-0.07375	0	1496.60799385088	0.342307692307692	0	5	1	0	0	0	0
38.0118017431498	2.530108743608	reward_rtpj	40.5419104867578	6	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.75	1	7	1	n/a	n/a	n/a	2	6	236	RTPJ	435.084770917892	0	1533.05368289638	-0.24625	0	1501.81552651806	0.486153846153846	0	6	1	0	0	0	0
41.5459885039926	2.51581611299515	reward_rtpj	44.0618046169877	7	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.75	1	9	1	n/a	n/a	n/a	2	6	236	RTPJ	570.179803013802	0.591760299625468	1704.78899082569	-0.0900621118012422	0	1561.14604150653	0.456923076923077	1	7	1	0	0	0	0
45.0655434165001	2.53246563655138	reward_rtpj	47.5980090530515	8	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.75	-1	6	-1	n/a	n/a	n/a	2	6	236	RTPJ	470.965680837631	0	1603.25717852684	0.00625	0	1281.09454265949	0.559230769230769	0	8	1	0	0	0	0
48.6354266684651	6.00128952097893	panas_none	54.6367161894441	9	5	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ashamed	At this moment	1	2	6	236	NONE	n/a	0.398252184769039	935.553941908714	0.291060291060291	0	1090.42198308993	-0.228461538461538	2	1	0	1	0	1	0
55.6255766612291	6.05023983258009	panas_none	61.6758164938092	10	5	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	guilty	At this moment	1	2	6	236	NONE	n/a	0.395755305867665	1296.44214876033	0.062111801242236	0	1344.06917755573	0.103076923076923	2	2	0	1	0	1	0
62.6847898948193	5.99672665512561	panas_none	68.6815165499449	11	5	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	irritable	At this moment	2	2	6	236	NONE	n/a	0	1133.60674157303	0.2	0.303612605687932	1206.85430463576	0.04	1	3	0	1	0	1	0
69.6868537629843	14.2424553154707	panas_none	83.929309078455	12	5	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2	6	236	NONE	n/a	0	1791.44194756554	-0.03	0.385088393543428	1535.64875	0.660377358490566	1	4	0	1	0	1	0
84.915932547152	2.54743564474583	punish_vlpfc	87.4633681918979	13	4	3	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	7	1	n/a	n/a	n/a	2	6	236	VLPFC	630.438546419144	0	1899.89762796504	-0.70375	0	2195.61337432744	0.243846153846154	0	1	0	0	1	0	0
88.4687568870783	2.51431079035997	punish_vlpfc	90.9830676774383	14	4	3	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	3	-1	n/a	n/a	n/a	2	6	236	VLPFC	803.418058991432	0	1710.32958801498	-0.18375	0	1554.12605687932	0.453846153846154	0	2	0	0	1	0	0
91.9870430831313	2.51538627266883	punish_vlpfc	94.5024293558001	15	4	3	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	0	-1	n/a	n/a	n/a	2	6	236	VLPFC	471.205107867718	0	1706.98002496879	-0.01125	0	1617.4004611837	0.379230769230769	0	3	0	0	1	0	0
95.4902295079231	2.53175370258093	punish_vlpfc	98.0219832105041	16	4	3	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	2	-1	n/a	n/a	n/a	2	6	236	VLPFC	377.699151992798	0.570536828963795	1739.01744186047	-0.31858407079646	0	1440.91621829362	0.396923076923077	1	4	0	0	1	0	0
99.0300592009425	2.52824234104156	punish_vlpfc	101.558301541984	17	4	3	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	9	1	n/a	n/a	n/a	2	6	236	VLPFC	450.400696456432	0.49812734082397	1483.41044776119	-0.956962025316456	0	1413.30822444274	0.480769230769231	1	5	0	0	1	0	0
102.56379108566	2.53072159218789	punish_vlpfc	105.094512677848	18	4	3	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	3	-1	n/a	n/a	n/a	2	6	236	VLPFC	299.442476987839	0.50936329588015	1718.51145038168	-0.780612244897959	0	1467.32744043044	0.48	1	6	0	0	1	0	0
106.081588907003	2.51563028371334	punish_vlpfc	108.597219190717	19	4	3	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	-1	6	-1	n/a	n/a	n/a	2	6	236	VLPFC	320.159439325333	0	1667.72284644195	-0.05625	0	1535.96848578017	0.393076923076923	0	7	0	0	1	0	0
109.588903773248	2.51134845376015	punish_vlpfc	112.100252227008	20	4	3	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	4	-1	n/a	n/a	n/a	2	6	236	VLPFC	333.849799871445	0	1534.98127340824	-0.14875	0	1416.03920061491	0.556153846153846	0	8	0	0	1	0	0
113.102497693002	6.00323843586445	panas_none	119.105736128867	21	5	4	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	active	At this moment	1	2	6	236	NONE	n/a	0	1000.47690387016	0.245	0	990.970791698693	-0.214615384615385	4	1	0	1	0	0	1
120.110882575989	6.03394010519982	panas_none	126.144822681189	22	5	4	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	alert	At this moment	3	2	6	236	NONE	n/a	0	1147.11485642946	-0.0075	0	1427.26441199078	0.130769230769231	0	2	0	1	0	0	1
127.134128155887	6.04980293989182	panas_none	133.183931095779	23	5	4	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	distressed	At this moment	2	2	6	236	NONE	n/a	0	1049.1797752809	0.2	0	1140.50807071483	-0.0569230769230769	1	3	0	1	0	0	1
134.189082479596	11.4883028078675	panas_none	145.677385287464	24	5	4	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2	6	236	NONE	n/a	0.686641697877653	1724.49402390438	0.0809716599190283	0.26902382782475	1463.13985278654	0.380952380952381	3	4	0	1	0	0	1
146.666270089984	2.53078858941791	reward_vlpfc	149.197058679402	25	2	5	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	8	1	n/a	n/a	n/a	2	6	236	VLPFC	718.449316740036	0	1494.74656679151	-0.37375	0.434281322059954	2122.8777173913	-0.41120218579235	1	1	1	0	0	0	0
150.186381079733	2.51374307680132	reward_vlpfc	152.700124156535	26	2	5	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	-1	6	-1	n/a	n/a	n/a	2	6	236	VLPFC	608.722267091274	0	1562.87515605493	-0.14875	0	1411.38893159108	0.523846153846154	0	2	1	0	0	0	0
