onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	rewardFraction	guess	outcome	correct	word	when	answer	runNr	scanNr	subjectNr	target	reactionTime	outcomeEyeClosed	outcomePupilArea	outcomeDilation	guessEyeClosed	guessPupilArea	guessDilation	nrBlinks	trialInBlock	isReward	isPanas	isPunish	beforePanasReward	beforePanasVLPFC
20.435095241785	2.55810278072953	punish_vlpfc	22.9931980225146	1	4	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	8	1	n/a	n/a	n/a	1	0	209	VLPFC	1541.69375939667	0	1650.04494382022	-0.76375	0	2023.36894696387	-0.157692307692308	0	1	0	0	1	0	0
23.993802407667	2.51879623688757	punish_vlpfc	26.5125986445546	2	4	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	8	1	n/a	n/a	n/a	1	0	209	VLPFC	1488.88269850612	0	1369.42821473159	-0.54625	0	1519.74019984627	0.376923076923077	0	2	0	0	1	0	0
27.5134318779707	2.51868057855964	punish_vlpfc	30.0321124565303	3	4	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	2	-1	n/a	n/a	n/a	1	0	209	VLPFC	842.018872052431	0	1701.02122347066	0.22875	0	1263.81552651806	0.625384615384615	0	3	0	0	1	0	0
31.0162609222978	2.51869785679877	punish_vlpfc	33.5349587790966	4	4	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	3	-1	n/a	n/a	n/a	1	0	209	VLPFC	991.31575421989	0	1562.02122347066	0.11875	0	1335.79861644889	0.360769230769231	1	4	0	0	1	0	0
34.5357687398195	2.51869785679877	punish_vlpfc	37.0544665966183	5	4	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	4	-1	n/a	n/a	n/a	1	0	209	VLPFC	875.75125002861	0	1290.92009987516	-0.14	0	1395.11529592621	0.230769230769231	0	5	0	0	1	0	0
38.0385371340662	2.51883361425996	punish_vlpfc	40.5573707483262	6	4	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	-1	9	-1	n/a	n/a	n/a	1	0	209	VLPFC	540.654245153069	0	1508.95380774032	-0.51125	0	1473.81014604151	0.474615384615385	0	6	0	0	1	0	0
41.5581789459586	2.51870279341936	punish_vlpfc	44.076881739378	7	4	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	3	-1	n/a	n/a	n/a	1	0	209	VLPFC	557.886626645923	0	1447.40199750312	0.105	0	1153.77094542659	0.4	0	7	0	0	1	0	0
45.0776864108592	2.51866083201766	punish_vlpfc	47.5963472428769	8	4	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	-1	6	-1	n/a	n/a	n/a	1	0	209	VLPFC	474.582678049803	0	1123.55680399501	0.205	0	1006.62413528055	0.145384615384615	0	8	0	0	1	0	0
48.5933901986778	6.00869129811227	panas_none	54.60208149679	9	5	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	determined	At this moment	3	1	0	209	NONE	n/a	0	786.056179775281	-0.02625	0	942.624135280553	-0.0161538461538462	0	1	0	1	0	0	1
55.6029094409645	6.02145637777448	panas_none	61.6243658187389	10	5	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	guilty	At this moment	2	1	0	209	NONE	n/a	0	1131.7191011236	0.3075	0	909.731744811683	0.0130769230769231	1	2	0	1	0	0	1
