sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun,
207,1,1,-0.073744,-0.24826,1.2182,2.0917,-0.14039,0.11458,0.5799,0.23699,0.40084,-0.82785,-0.49969,-0.46673,1.2656
207,1,2,-0.44568,-0.98439,-0.53013,-0.22679,-0.45669,0.46247,0.51118,0.36735,-0.17991,-0.91635,-0.79704,-1.1944,0.80185
207,1,3,-0.60719,-0.45622,0.56698,-0.39323,0.61714,0.079946,-0.25078,-0.21002,-0.40156,0.18152,-0.040619,0.31005,0.043342
207,1,4,0.15164,-0.2275,0.80152,0.052028,0.79044,0.21905,-0.49086,-0.50712,0.88163,0.22228,0.66819,0.34211,-0.56684
207,1,5,0.27189,-0.76635,1.0321,0.21466,0.099831,0.2833,-0.93191,0.17672,0.30365,-0.15178,0.13979,0.64716,0.42394
207,1,6,-0.61748,-1.2142,0.79327,0.42761,0.55007,0.30915,-0.46449,0.00045743,0.42788,0.48891,-0.18826,0.29867,-0.059921
207,1,7,-1.2361,-0.9765,-0.62543,0.26874,0.87206,-0.20116,0.26436,0.18206,-0.45035,-0.94013,0.25281,0.022309,-0.19612
207,1,8,-0.6589,-0.036371,-0.37323,-0.27835,0.69876,0.68371,0.1653,0.13841,-0.037441,-0.8482,2.0777,0.19407,1.0868
207,1,9,0.15529,1.0099,1.409,1.7873,0.70908,-0.38178,-0.071551,-0.34408,-0.13396,0.63744,0.11199,0.22461,0.5027
207,1,10,0.55099,0.37266,1.64,1.3712,-0.45992,0.19938,0.13106,-0.44518,-0.80057,0.91409,0.41974,0.15649,-0.13424
207,1,11,0.66877,-0.35328,0.85569,1.3672,-0.2591,-0.60348,-0.46144,0.067417,0.46215,0.022259,0.67032,-0.50661,-0.87048
207,1,12,-0.11986,0.43711,0.66584,1.2793,-0.024048,0.080948,-0.56145,-0.43587,0.77508,-0.16469,0.34429,0.61528,0.63183
207,1,13,-0.85255,1.1907,1.2639,2.1729,-0.74167,-0.27392,0.26352,-0.21701,0.11215,-0.10459,-0.2501,0.35354,-0.20734
207,1,14,-1.1493,0.70265,1.5732,2.175,-1.1753,0.3492,0.26513,0.028939,-0.35446,-0.87837,-0.85676,-0.03914,-0.87047
207,1,15,-1.0628,-0.16099,0.79783,0.78956,-0.4338,0.47365,-0.045195,-0.097769,0.243,0.16769,-1.502,-0.63586,-1.9218
