sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
219,3,16,0.049694,-0.28989,0.54585,0.18876,0.11421,-0.089863,0.00082918,1.6722,-0.0991,-0.19927,-1.1974,-0.12887,-0.79169
219,3,17,0.78754,0.38536,-1.0163,0.47848,-0.14072,0.68057,-0.33043,-0.22214,0.34882,-0.50182,0.16031,-0.086534,-0.37243
219,3,18,0.5251,-0.41775,-1.3961,-0.41821,-0.16869,-0.33278,0.62461,0.098839,0.67901,0.21182,0.238,-0.42559,-0.48699
219,3,19,-0.53442,-0.54911,-0.27224,-0.29493,-0.14734,-0.66643,0.70376,0.50089,-0.54901,0.16743,0.47724,-0.65404,0.21354
219,3,20,-1.0838,-1.0065,0.54458,-0.322,0.14463,-0.87063,0.3963,0.41658,0.17704,0.53508,0.59549,-0.44235,-0.56914
219,3,21,-0.15367,-1.1108,0.39818,0.0036943,0.26457,-0.95292,0.53198,-0.37954,0.98132,0.74086,-0.40271,-0.14965,-1.1398
219,3,22,0.04887,-1.1159,0.77494,0.86069,-0.22323,0.12601,-0.37826,-0.85224,0.53265,0.79859,-0.34653,-0.046833,-1.2862
219,3,23,-0.12025,-1.1631,0.56384,-0.020332,-1.3376,0.25938,-0.68984,-0.32912,-1.0929,-0.92634,-0.019612,0.26595,-0.11688
219,3,24,-0.71729,-0.36658,-0.087092,0.27188,-0.78649,0.77004,-0.56308,1.3205,-0.7358,-0.5935,0.42786,0.53852,0.7934
219,3,25,-0.22325,0.12351,-0.29743,-0.6654,-0.32278,0.33634,0.21313,-0.27261,0.042916,0.02819,-0.079954,0.087716,-0.41576
219,3,26,0.36103,-0.53787,-0.60406,-0.13836,-0.79363,0.27831,0.23168,0.42045,-0.31676,0.51429,-0.50893,-0.10109,0.25301
219,3,27,0.88366,0.82449,0.056677,1.3977,-0.057654,-0.22509,0.21556,-0.42327,-1.0648,-0.71958,-0.38064,-0.15162,0.51546
219,3,28,0.39294,1.0216,0.54347,0.38559,0.63071,-0.11141,0.022948,-0.028537,-0.73885,-0.58403,0.48387,-0.077733,0.36395
219,3,29,0.36185,-0.096538,0.92149,0.42458,0.74928,0.13806,0.053033,0.31239,-0.68397,-0.55447,-0.10544,-0.30731,-0.4888
219,3,30,0.89399,-1.0948,1.0226,0.90523,0.77739,0.20317,0.17242,-0.036237,-0.33847,0.12188,0.80069,0.68185,-1.4731
219,3,31,0.54076,-1.0011,0.55906,0.3751,0.47528,-0.43866,-0.14422,0.13143,0.34359,0.48564,-0.59907,1.1239,-0.46212
219,3,32,0.86364,-0.32635,-0.3089,0.083468,0.59736,-1.417,-0.76853,0.46103,0.83168,0.18196,-1.6099,0.64067,0.28076
219,3,33,0.61873,-0.62116,-0.12504,-0.88947,-0.74539,-0.26173,-0.51276,-0.15692,-0.60989,0.41559,1.1975,-0.436,-0.24544
219,3,34,-0.59385,-1.0369,-0.47578,-0.91908,-0.057074,0.31127,-0.094302,-0.39023,-0.56234,0.52309,0.44115,-0.016189,-0.89408
219,3,35,-0.58613,-1.0463,-1.2162,-0.67899,-0.55145,-0.0059077,-0.21804,-1.2039,-0.16021,0.43474,0.15413,0.18457,-0.90694
219,3,36,-0.063642,-0.70158,0.080167,0.78125,0.067862,-0.31762,0.17279,-1.2779,0.34622,-0.34172,-0.47685,-0.27506,-0.22758
219,3,37,-0.20006,-0.79742,0.83296,1.5931,0.48766,-0.29219,0.48102,-0.68896,-0.02579,-0.2017,-0.41282,0.058487,-0.79695
219,3,38,-0.0051737,-1.1985,0.54113,1.595,0.38317,0.075003,0.13654,0.56288,-0.16634,0.32154,0.66583,0.5492,0.24233
219,3,39,-0.37757,-0.64292,0.53638,1.821,0.81598,-0.56,-0.04863,-0.31897,-0.78481,0.42554,0.79068,-0.26603,0.10604
219,3,40,-0.53152,0.81175,1.2449,1.3822,2.0745,-0.89163,-0.27818,0.84747,0.11858,-0.53079,1.2424,-0.12188,-0.034675
219,3,41,0.44814,0.87776,-0.40565,-1.8184,-0.50497,-0.32054,-0.31671,0.30305,0.69167,0.57861,0.15706,-0.054044,0.43245
219,3,42,-0.16833,0.70691,-0.1109,-1.3163,-0.44195,0.27857,-0.64976,-0.052722,0.19876,-0.0091461,0.56003,-0.15588,0.71694
219,3,43,0.21035,0.46026,-1.6231,-1.3912,0.084729,-0.053772,-0.53732,-0.27967,0.53891,0.24363,-0.3978,-0.022199,-0.50574
219,3,44,1.0762,0.36069,-0.22614,0.48386,0.63787,0.48101,-0.40319,-0.43537,0.33491,-1.1498,-0.53785,0.45547,-1.2478
219,3,45,0.3447,0.12088,1.3702,2.0213,0.97256,-0.012804,-0.72253,-1.0417,0.81908,-0.18806,-0.88075,0.37321,-1.3312
219,3,46,0.10504,-0.82021,1.5621,1.7077,0.54448,-1.3007,-1.1149,-2.032,-0.057844,-0.42491,-1.121,0.35636,-0.66701
219,3,47,0.29932,-0.31784,1.2177,0.75202,0.3636,-0.44975,-0.80794,-1.2551,-0.72996,0.098931,0.04985,-0.31406,0.44791
219,3,48,0.95289,-0.5549,1.4015,1.4398,1.0045,0.47608,-0.29151,0.53069,-0.18971,0.54565,0.75806,-0.13456,-0.57947
219,3,49,-0.68121,0.72598,-0.55727,-0.82263,-0.56671,-0.96109,-0.24747,-0.087667,0.25428,-0.067862,0.20901,0.79685,0.15791
219,3,50,-0.28014,0.13643,0.29086,-0.10318,-0.065389,0.32236,0.025268,-0.13014,0.14716,-0.11859,-0.67278,0.30943,-0.27827
219,3,51,-0.060607,-0.89276,1.5464,1.327,0.34806,0.77629,0.13021,0.64627,-0.23357,-1.1392,-0.62784,0.22309,0.1801
219,3,52,-0.098328,-0.87977,2.0181,1.9577,0.67716,0.51532,0.5204,0.55297,-0.33941,-0.99396,-0.41194,-0.29224,-0.13367
219,3,53,-0.32854,-0.23782,0.68966,1.5634,0.87703,0.22291,0.53999,0.65844,-0.42545,-0.13075,0.057571,-0.071992,0.35684
219,3,54,0.24846,0.36995,-0.18025,1.3656,1.145,0.18666,-0.21265,0.39075,0.35958,0.43847,-0.097722,-0.067536,0.26827
219,3,55,-0.60634,0.67278,-0.7151,0.33305,0.95529,0.5966,-0.41288,-0.62003,0.67148,0.18147,0.37156,0.093031,-0.30957
219,3,56,-0.8269,0.16266,0.094036,0.45641,1.0207,0.62829,0.042537,-0.50562,-0.87003,0.058308,1.0155,-0.55447,-0.0048487
219,3,57,0.25188,1.2656,-1.4504,-1.0701,0.09383,-1.0395,-0.3824,-0.9518,0.99552,0.59901,-0.86961,-0.90257,-0.32231
219,3,58,-0.51095,0.51584,-1.4536,-0.5175,-0.39279,0.15455,0.45838,-0.62423,0.98448,1.0512,-0.87729,-0.21118,0.069335
219,3,59,-0.30257,-0.26647,-0.48341,0.38423,-0.47048,-0.46485,0.81266,0.40161,-0.52051,0.081662,1.5272,0.25391,1.2895
219,3,60,-0.32398,-0.061658,1.016,0.95611,0.36018,-0.20423,0.50286,0.48144,-0.8781,-0.2802,1.301,0.20652,1.2603
219,3,61,0.22142,0.50783,0.67655,0.33376,1.1121,-0.20519,-0.28592,0.27067,-0.45022,-0.094693,0.073431,-0.57069,0.18325
219,3,62,0.62931,0.46873,0.38129,0.38783,0.74058,-0.96246,-0.71116,0.12202,0.37817,-0.04908,-1.2469,-1.02,-0.26328
219,3,63,0.38482,0.2747,0.3664,1.2889,0.97423,0.011333,-0.76846,0.34982,-0.40781,0.30116,-1.723,-0.54495,0.043215
219,3,64,0.35623,0.51692,1.1902,1.1016,1.0177,0.3856,-0.025405,-0.39179,-0.63428,0.089528,-0.72784,-0.3339,-0.26452
