sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
237,1,1,0.43194,-0.61068,0.0066835,-0.75229,1.1055,-0.19908,-0.12948,-0.35869,0.11826,-0.59416,-0.14387,-0.7144,-1.6981
237,1,2,-0.46587,-0.68903,0.95148,-0.98979,-0.028139,-0.58528,-0.033618,-0.54626,0.3886,-0.41209,0.68328,0.11943,-1.9505
237,1,3,-0.61266,0.38263,0.83583,-0.03792,-0.6721,-1.2312,0.055627,-0.9856,-0.055529,-0.65296,1.1695,-0.12541,-0.91612
237,1,4,-0.3321,1.0409,0.70422,0.39311,-0.027153,-0.80053,-0.093528,-0.73053,-0.47186,-0.93089,0.35249,0.17452,0.64727
237,1,5,-0.73636,0.45245,-0.12127,-0.19108,0.026367,-0.37882,-0.56353,-0.14968,-0.40401,-1.6058,-0.37043,0.58289,0.42789
237,1,6,-0.42392,-0.53418,0.32201,0.49279,0.70623,0.13031,-0.75276,0.39203,0.039277,-1.1367,-0.39279,0.68387,-0.32518
237,1,7,-0.012085,-0.64451,1.0073,0.28289,0.9592,0.51599,-0.9484,0.41718,0.41653,-0.008467,0.47556,-0.10454,0.3386
237,1,8,0.61306,0.11064,0.65028,-0.077727,0.19253,0.34502,-0.66919,0.017345,0.14667,0.11409,0.57797,-0.011677,-0.94847
237,1,9,-0.80704,-0.81131,-0.72191,0.14001,-0.058013,0.65547,0.22451,-0.34813,-0.76089,0.30001,0.21735,0.7239,0.70499
237,1,10,-0.46344,-0.33908,-0.3414,-0.87072,-0.51742,-0.054246,0.67966,-1.1336,0.12939,0.86724,1.0448,0.47973,1.1201
237,1,11,0.50608,-0.28395,-0.62232,-0.69846,-0.16911,-0.027115,-0.10057,-0.20282,0.45378,0.98092,1.3667,-0.60955,-0.29054
237,1,12,0.1746,-0.025567,-0.93872,-0.71249,-0.062844,-0.16015,-0.1947,-0.85485,1.3749,0.35588,0.4029,-0.20737,-0.83921
237,1,13,-0.216,-0.061447,-0.839,-0.66937,-0.10374,-0.8071,-0.44328,-0.090043,1.4494,0.19203,-0.30804,-0.25392,-1.1888
237,1,14,0.15834,-0.41302,-2.1049,-0.26489,0.32274,-0.58903,0.37697,-0.45364,0.039136,-0.28628,-0.63793,0.22315,-0.54156
237,1,15,0.59221,1.0033,-0.78529,0.075761,-0.42974,-0.7422,0.38511,-0.2517,-0.89294,0.30303,-0.84165,0.11543,0.369
237,1,16,0.4578,1.4585,0.77887,-0.48833,-1.3252,-0.38477,0.46818,0.8698,-1.3558,1.7362,-1.2695,-0.74147,-1.1735
237,1,17,0.14815,-0.79566,-0.22043,-0.31237,-0.39935,-0.22022,-0.12334,0.10984,0.23606,0.32414,0.26351,-0.083378,-0.26193
237,1,18,0.17068,0.28328,0.73888,-0.11728,-1.2589,0.25584,0.13472,0.019866,0.55678,-0.36928,0.48254,-0.30675,0.16522
237,1,19,0.1498,1.0166,0.67789,0.42569,-0.26037,0.34604,-0.052936,-0.27565,0.59953,-0.25358,0.41713,-0.31351,1.2798
237,1,20,0.27164,0.78753,-0.63454,0.011278,0.76612,0.23784,-0.44938,-0.1826,0.83299,-1.0252,0.35511,-0.62803,1.0239
237,1,21,0.10743,0.007409,-0.62817,-0.055646,0.24334,0.1289,-0.66007,0.040921,-1.0882,-0.11289,-1.2584,-0.55392,-1.2536
237,1,22,-0.10524,-0.55294,0.076341,0.22527,-0.41211,0.014616,-0.33625,0.54508,0.55727,0.58077,-1.0947,-0.73123,-1.5442
237,1,23,-0.46211,-0.036627,0.62268,-0.069388,-0.58316,0.35546,-0.073801,0.17935,1.0052,1.0205,-0.43606,-0.21196,-0.41094
237,1,24,0.40226,-0.081711,0.56121,-0.37668,-0.0021332,0.28704,-0.42735,-0.078223,0.32105,1.0131,0.55937,0.20854,0.79416
237,1,25,0.57174,0.38823,-1.0361,-0.21297,1.0773,1.1837,0.032579,0.19004,-0.62569,-0.089954,-0.17142,0.33278,0.17122
237,1,26,1.087,0.60968,-0.57552,-0.38511,-0.39586,0.13035,0.036723,0.28228,-0.78398,0.010715,0.12759,-0.29452,0.098235
237,1,27,0.041543,0.65305,-0.034995,-0.12443,-0.53968,0.52721,0.39877,-0.32899,-0.69272,0.72833,0.075416,-0.68241,-0.50137
237,1,28,-0.56806,0.25885,0.32448,0.29711,0.92038,0.26416,0.14702,-0.12365,-0.17084,0.3452,0.32499,-0.49242,-0.47851
237,1,29,-0.11014,0.39007,0.03516,0.49694,0.97772,-0.0826,-0.23371,-0.10499,-0.23943,0.57785,0.11432,0.62162,-0.33132
237,1,30,-0.3047,0.25549,0.76038,-0.027529,0.40141,-0.6174,-0.057324,0.34032,0.6271,0.13351,-0.32132,0.14122,-0.82305
237,1,31,-0.25158,0.81004,1.4638,1.4984,0.17991,-0.15528,-0.16458,0.27778,0.10101,-0.99257,-0.72461,0.20602,-0.89096
237,1,32,0.070188,1.0752,1.2038,1.0599,0.040062,0.38286,-0.40991,0.12867,-0.93312,-0.68978,-0.65124,-0.083162,-1.2068
237,1,33,0.44938,0.27425,-1.6631,-0.042182,0.27977,-1.1934,-0.3921,0.42789,-0.14129,-0.34548,-0.032312,-0.21581,-0.80354
237,1,34,0.22364,0.59496,-1.2617,0.18291,0.093223,0.25977,0.55821,-0.075859,-0.094534,0.2542,0.023002,0.078649,-0.079394
237,1,35,0.20265,0.024352,-0.14086,0.66812,-0.88301,0.11147,0.073314,-0.52591,0.22493,0.7089,-0.19503,-0.093406,-0.32904
237,1,36,-0.010178,0.31482,-0.14645,0.2634,0.68392,0.50504,1.009,-0.57048,-0.83885,0.019321,0.70254,-0.12538,-0.2175
237,1,37,0.073886,1.0306,0.66141,0.27176,1.0158,-0.5213,0.65804,-0.052983,-0.85253,0.78011,-0.19162,-1.2223,0.50364
237,1,38,0.14245,1.1932,1.8718,1.8943,0.3769,-0.74567,0.89082,-1.3289,-0.51449,0.36349,0.10493,-0.50041,1.0404
237,1,39,0.8216,0.61587,1.6913,1.5033,-0.58616,-0.027401,-0.017721,-0.52503,-0.16704,-1.414,0.092734,-1.0298,0.65651
237,1,40,0.54107,-0.71155,0.46467,-0.096508,-0.1984,0.99402,-0.21305,0.61484,0.21176,-1.0367,-0.20343,-0.0031247,0.073032
237,1,41,-1.4368,0.55647,-2.1049,-0.17382,0.1787,1.3675,0.28106,-0.37514,-0.27742,-0.77632,-0.046845,-0.91672,-0.068639
237,1,42,-1.0543,1.1202,-0.31707,-0.35928,0.36707,0.084893,-0.016933,-0.099752,-0.23188,-0.12971,-0.13188,-0.47784,-0.4613
237,1,43,-0.52192,0.93102,0.42625,-0.59389,0.0029471,-0.57688,-0.13737,-0.57172,-0.024022,0.39279,-0.024578,-0.061633,0.019141
237,1,44,0.47261,0.98346,0.41862,-0.12194,0.31776,0.55019,0.3481,0.79224,0.26011,0.62807,0.494,0.063849,0.66314
237,1,45,0.51833,1.3619,1.0769,-0.47383,1.1003,0.45196,-0.028234,0.041581,0.55254,-0.72349,0.11449,0.021732,0.82823
237,1,46,0.090697,1.1212,0.96186,-0.52214,0.7551,-0.56952,-0.43846,-0.13538,0.3923,-0.75932,0.32484,-0.78732,1.134
237,1,47,-0.36471,0.24019,0.69792,-0.55304,-0.056133,-0.90434,-0.85284,-0.47283,-0.40915,-0.062353,-0.59404,-0.50967,-0.027289
237,1,48,-0.15565,-0.6338,-0.028121,-0.60103,-0.68979,-0.97521,-1.1742,-0.27042,-0.25482,-0.47466,-0.83128,-0.37149,-0.73723
237,1,49,-0.7141,0.77589,-0.51192,0.61032,-0.40719,-1.1718,-0.25387,0.36926,-0.44697,-0.23077,-0.97245,0.85002,1.2014
237,1,50,-0.13145,0.0060727,0.17432,-0.48821,0.27161,0.92673,-0.79295,0.31801,-0.56007,-0.22785,-0.85612,0.47599,0.2637
237,1,51,-0.38491,-0.47263,0.79576,-0.9275,-0.49637,-0.15919,0.34113,-0.11513,-0.018873,-0.58588,-0.67762,-0.1206,-0.21078
237,1,52,0.048867,-0.046669,0.39897,-1.4265,-1.0881,0.43095,0.79553,-0.056123,0.020041,-0.70471,-0.083367,-0.55294,-0.64973
237,1,53,0.28027,-0.77184,0.079656,-1.0124,-1.1055,-0.45796,-0.68033,-0.0041913,-0.023808,-0.36128,1.1268,-0.29512,0.018165
237,1,54,0.57703,-0.91623,0.35864,-1.3849,-0.77106,0.45346,-0.44522,-1.0079,-0.017643,-0.40596,0.1203,-0.00063626,-0.28773
237,1,55,0.41769,-0.83365,0.43432,-0.54433,-0.41395,-0.15669,-0.093336,-0.76867,-0.12024,1.0005,-1.6247,-0.022508,-0.39095
237,1,56,0.4531,-0.15739,-0.35228,0.016934,-0.44637,-0.60023,-0.13067,0.2627,-0.034278,0.90863,-2.3102,-0.28743,-1.2275
237,1,57,-0.064106,0.35326,0.12216,0.35875,-0.63918,0.56055,1.2062,-2.2854,-0.36458,0.71996,1.2527,-1.2103,1.1968
237,1,58,0.025745,0.1193,0.4403,-0.51517,0.3973,1.1134,0.68687,-0.88911,-1.0413,-0.68706,2.0762,-1.3276,1.1937
237,1,59,-0.32268,-1.403,-0.352,-0.9051,0.44293,-0.57242,0.24641,-1.0057,0.012128,-0.1317,-0.70543,1.0505,-0.42445
237,1,60,-1.5727,-0.26715,-0.8999,1.0658,0.85929,-0.35845,0.78455,0.79008,0.52098,-0.84161,0.19139,0.74045,0.60708
237,1,61,-0.67689,0.31898,-0.02537,1.5158,-0.58844,-0.23717,-0.50737,1.6432,0.73774,-0.59055,-0.75798,1.2317,0.41686
237,1,62,-0.16695,0.10013,-0.78475,-0.14638,-1.7209,0.51537,-0.34003,-0.19469,0.14053,-0.61797,-0.28632,-0.044494,-0.2245
237,1,63,0.27295,0.084551,0.018606,-0.48159,-1.2391,-0.18629,-0.3767,0.28307,-0.28084,-0.15826,0.28078,-0.4466,-0.012726
237,1,64,1.3833,-0.71827,0.52326,-1.7134,0.065313,-0.49211,-0.22373,0.14634,0.28429,0.67792,-0.39949,-0.64805,-1.0465
