sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
209,1,1,-0.8763,-0.23882,-0.39143,-1.0751,-0.27364,0.28458,-0.42296,-0.013417,0.065058,-0.82667,0.57247,-0.20971,0.28301
209,1,2,-0.9814,-0.17031,-0.72523,-0.83639,-0.6188,0.39396,-0.13114,0.67058,0.10734,-0.65129,-0.074032,0.059279,-0.56286
209,1,3,-0.70396,0.047443,-0.40018,-0.58747,-0.40326,-0.17016,0.97845,0.3218,0.44469,-0.11894,1.0396,-0.55911,-1.3002
209,1,4,-1.3516,-0.62142,-1.3008,-0.51595,1.2859,-0.11633,0.86267,-0.77384,0.57061,0.51796,0.36938,0.93813,-0.08436
209,1,5,-0.3687,-0.70725,0.17145,0.78299,2.3797,-0.59303,-0.43544,-0.88302,0.14361,-0.045683,-0.96904,-0.044111,0.045451
209,1,6,-0.2687,0.38581,0.39489,1.3542,1.6682,-0.77444,-0.89325,-0.57339,-0.5484,-0.53098,-0.1764,0.58416,0.85803
209,1,7,-0.37843,0.66824,0.24105,1.3063,-0.27137,-1.2771,-0.7556,0.1327,-0.90819,-0.34565,0.87795,0.41764,0.98338
209,1,8,-0.059333,0.54853,-0.0064931,1.261,-0.74992,-0.36576,0.9843,0.37882,-1.0985,0.058245,0.76593,0.66831,1.6008
209,1,9,0.14595,-1.087,0.79413,0.91718,0.97793,-0.29081,-0.94635,0.25725,-0.07019,0.32786,0.053974,0.49746,1.0214
209,1,10,0.090868,-1.6147,0.43573,0.63535,0.44603,-0.879,-0.70807,0.27262,-0.055464,-0.64626,-0.151,0.52808,0.66243
209,1,11,-0.29816,-1.5793,-0.61837,0.1504,-0.15862,-0.41803,-0.24672,-0.23467,-0.82315,-0.19277,-0.35036,0.29092,-0.42898
209,1,12,-0.26525,-0.59084,-0.82754,0.12665,0.051306,0.17906,0.13526,-0.37034,-0.42278,-0.71287,0.44084,-0.97734,-0.53443
209,1,13,-0.046202,0.82235,-0.21406,0.72256,1.1958,0.12068,0.35706,-0.12721,0.0089954,-0.21201,0.30123,-0.63839,-0.052228
209,1,14,0.012577,1.2192,-0.30343,0.33255,0.70724,-0.19862,0.085786,-0.83984,-0.48592,0.86359,-0.12972,1.2525,-0.5023
209,1,15,-0.35226,1.6103,0.37801,0.4001,-0.096931,-0.20546,0.48822,-0.57948,0.10107,0.66884,0.093648,0.42589,-0.052883
209,1,16,-0.38542,0.87645,0.54395,0.45655,0.17204,0.097381,0.31609,-0.20819,0.17749,0.8692,0.2644,0.032423,0.43083
209,1,17,-0.46548,0.08349,-0.76446,-1.1977,-0.3065,-0.63611,-0.038163,-0.52436,0.33062,0.21395,0.2417,-0.15607,0.76544
209,1,18,-0.55305,0.43904,-0.45843,-0.84331,-0.34138,-0.30926,0.14183,0.050422,0.016961,0.0056835,0.3065,-0.13072,0.43595
209,1,19,-0.12804,0.48163,-0.23013,-0.30661,-0.018412,1.0183,0.37801,0.40971,0.53711,-0.18218,-0.053111,0.34914,0.69951
209,1,20,-0.29671,0.25894,0.40236,1.0468,0.74338,0.52964,-0.087256,-0.059458,0.70535,-0.51537,0.16151,0.11364,0.096838
209,1,21,-0.43523,-0.61765,0.37806,0.94104,0.82161,-0.68609,-0.23542,0.058674,0.43531,-0.42399,0.94336,0.55253,0.13417
209,1,22,0.15476,-0.9986,0.17355,1.219,0.55493,-1.1183,-0.078326,0.28019,0.7718,-0.013962,0.78111,0.81971,0.71201
209,1,23,0.21158,-0.57849,-0.94196,0.63968,0.23353,-0.19004,-0.45136,-0.54415,-0.1117,-0.041646,0.87263,0.86828,0.99476
209,1,24,-0.59056,-0.16025,-0.27455,0.82438,-0.51697,0.54872,0.029886,-0.2309,-0.57759,-0.17221,0.32594,-0.15354,-0.17406
209,1,25,-0.66655,-0.36776,-0.60294,-0.2005,0.17665,-1.0491,-0.32132,0.35744,-0.34439,0.014444,0.30642,0.17917,-0.68571
209,1,26,-0.39283,0.042359,-0.87571,-0.24255,-0.60942,-0.30362,0.16109,0.27873,-0.29314,0.4379,1.0637,0.12598,-0.70852
209,1,27,-0.16728,-0.29407,-0.51748,0.38619,-1.0436,0.23183,0.027332,0.7103,-0.36245,-0.48413,0.50472,-0.52392,0.23391
209,1,28,-0.8388,-0.60805,-0.19407,-0.11857,-0.19307,0.17354,0.12176,-0.29569,-0.22501,-0.46905,0.64747,-0.13336,0.52467
209,1,29,-1.2836,-0.341,0.068227,0.64693,1.2109,-0.24625,0.54076,-1.1967,-0.099766,-0.58199,-0.19529,-0.56513,-0.74533
