sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
235,2,1,-0.2433,0.15103,-0.69349,0.12567,-0.72472,-0.95068,0.063551,-0.31671,0.056595,-0.85373,-0.71916,0.50168,0.64203
235,2,2,0.46144,0.21222,-0.52764,-0.21429,-0.88156,0.072834,-0.46778,-0.43498,1.1856,0.59055,0.025855,0.10006,0.091388
235,2,3,0.16645,0.26931,-0.28218,-0.14733,-0.21519,0.37801,-0.47642,-0.2369,1.0333,0.66016,0.45511,0.025091,1.216
235,2,4,0.35612,-0.3107,0.41455,0.36452,0.40597,0.014985,-0.31415,-0.10104,-0.117,1.244,-0.4551,-0.83411,-0.38822
235,2,5,0.77992,-0.88677,0.54983,0.43815,0.25436,0.40949,-0.2267,-0.16428,0.094911,0.90268,-0.17195,0.080941,-0.43341
235,2,6,0.62797,-0.71147,-0.088897,0.3945,0.069194,0.45884,-0.060679,-0.72989,-0.91075,-0.012508,0.31092,-0.33145,-0.25903
235,2,7,0.84293,-0.59612,0.033173,0.71899,-0.52173,0.26801,-0.37124,-0.44461,-0.73458,-0.5056,0.71321,0.43353,0.15969
235,2,8,0.33126,0.044056,-0.10073,2.0134,-1.8107,0.6134,0.12681,-0.2875,0.386,0.11565,-0.74174,-0.22055,-0.077534
235,2,9,0.37037,-0.16414,0.046149,-0.23323,0.89621,-0.1993,1.0825,0.53804,-0.84648,-0.20395,0.60459,0.17528,-1.1767
235,2,10,0.38484,0.39507,-0.20769,-0.24454,0.72612,0.059726,0.059875,0.6705,-1.3418,0.47572,0.13893,0.20114,-0.65003
235,2,11,-0.0092075,0.38082,-0.18563,0.26694,0.23266,0.3981,0.91691,0.83944,-1.524,-0.15089,0.39371,0.88707,0.30156
