sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
189,2,52,0.04475,-0.38538,0.24058,-0.37396,-0.81565,0.16686,0.12887,0.036397,-0.055055,-1.377,-1.232,0.46559,-0.066634
189,2,53,0.86817,-0.10408,0.055819,-0.49165,-0.25652,0.2056,0.46636,-0.5293,0.0060216,-1.3507,-0.11734,0.044047,-0.10092
189,2,54,0.7761,0.71861,0.066993,-0.68111,-0.90978,0.30051,-0.11477,-0.039854,1.0494,-0.89633,-0.47308,0.47376,-0.63592
189,2,55,-0.0096811,-0.21938,0.38509,0.37999,-0.91485,-0.10081,-0.62195,0.56607,0.54463,0.86263,0.2122,0.57401,-0.060095
189,2,56,-0.68839,-0.40437,0.56681,-0.21078,0.10603,0.041948,-0.56349,-0.019718,-0.059848,0.36453,-0.11623,0.37253,0.084294
189,2,57,-0.22147,-1.3887,-0.18998,-0.06584,0.33097,0.27254,0.30816,-0.0016742,0.41003,0.21613,0.36855,0.0065348,0.7959
189,2,58,0.87229,-1.0773,-0.32285,0.02557,-0.13512,-0.29658,0.017385,0.073198,0.98478,0.69903,-0.3906,0.06456,-0.16837
189,2,59,0.96776,-0.41035,0.64331,0.25274,-0.16753,0.44393,-0.72069,-0.12041,1.1644,0.72441,-0.64537,0.43008,0.17228
189,2,60,0.59986,0.025454,1.2168,0.0067801,-1.1012,0.83748,-1.0946,0.53125,1.2646,0.55852,-1.3696,-0.19235,-0.76189
189,2,61,-0.33187,-0.40945,1.3284,-0.39918,-1.4394,0.23188,-0.63005,-0.46636,0.73981,0.62979,-0.47342,-0.3109,-0.51307
189,2,62,-0.4262,-1.3048,0.50217,-1.1479,-0.71091,0.99228,0.17777,-0.48807,-0.61216,0.1525,0.20756,-0.5082,-0.28509
189,2,63,-0.56106,-1.6365,0.31391,-0.7918,-0.5133,-0.33812,0.67827,0.055547,-0.79161,-1.0087,-0.11113,-0.088035,-1.9609
189,2,64,-0.98486,-0.31739,1.2308,0.47056,-0.26604,-0.067399,0.56224,0.61402,-0.39157,-0.91306,-0.70436,0.54236,-1.7969
