sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
214,1,1,0.16171,0.15372,-0.015964,0.56584,1.0526,0.24813,0.19662,-0.52327,-0.45098,0.53055,0.29705,-0.64037,0.31632
214,1,2,-0.40064,0.50766,-0.31672,0.53373,1.2702,1.1405,0.40775,-0.7635,-0.68939,1.0414,-0.054181,0.51051,0.86986
214,1,3,-0.31842,0.29151,0.056679,0.80593,0.986,0.46541,0.47353,-0.034187,-0.61351,1.0591,-0.089563,0.10172,0.77187
214,1,4,0.13097,0.25846,0.5817,1.6123,1.3452,0.032925,0.80439,0.09491,-0.58373,0.67243,0.37335,0.20352,0.73097
214,1,5,0.78643,1.284,0.27729,1.5133,0.7282,0.078969,0.80085,0.48396,-0.59402,0.50092,1.3614,0.21544,0.64636
214,1,6,0.47091,0.697,1.4291,2.0487,-0.083451,0.22889,-0.15571,0.49059,-0.26917,0.043811,0.25342,0.46428,0.18573
214,1,7,0.73539,-0.060438,1.3723,1.5777,0.10251,0.3563,-0.11277,-0.082439,0.0059212,-0.87877,-1.5013,-1.2112,-0.88984
214,1,8,0.098398,-1.2607,0.72637,1.0614,0.61004,0.64028,0.35101,0.43782,-0.43681,-1.3662,-0.8338,-0.78792,-0.55608
214,1,9,-0.12359,-0.46259,-0.24689,0.18438,0.51975,-0.17985,-0.63254,0.29392,0.49788,-0.55087,0.25258,-0.37801,-0.68451
214,1,10,0.18959,-0.70089,0.36949,0.1754,0.61302,0.18962,-0.11888,0.38973,0.2231,0.084872,0.15154,-0.4531,0.20929
214,1,11,-0.17199,0.071132,0.94523,-0.19999,-0.33268,0.36937,-0.50047,0.47163,0.32023,-0.033147,0.15027,-0.44556,0.35851
214,1,12,-0.14317,0.33563,0.56831,0.013172,-0.73975,0.081862,0.28249,0.38789,0.45134,0.17951,0.16704,-0.51657,-0.27212
214,1,13,1.0229,0.40484,0.047354,0.30491,-0.49689,0.067081,0.8994,-0.34151,0.54984,-0.24607,0.17607,0.15442,1.143
214,1,14,0.26916,0.15691,-0.074797,0.14744,0.23166,-0.34439,0.42418,-0.047245,0.00047721,0.33637,0.20366,-0.22836,0.75168
214,1,15,0.059017,-0.036325,0.28804,0.019692,-0.072973,0.055687,-0.56959,-0.81841,-0.1094,0.30885,-0.63646,-0.97547,0.1582
214,1,16,-0.16267,-0.46274,0.71207,0.99259,-0.54654,-0.43233,-0.77851,0.20914,0.53548,-0.030778,-0.70889,-0.54476,-0.75064
214,1,17,-0.25417,-0.67377,0.20926,1.0454,1.1091,-0.89927,0.0047282,-0.2585,0.47398,-0.048748,0.36278,-0.34419,-0.37178
214,1,18,0.16485,0.14892,0.42299,1.0088,0.32376,-0.16754,0.32786,0.42846,0.54315,-0.55497,0.90621,0.018939,-0.49662
214,1,19,0.16023,-0.09173,0.70969,1.5175,-0.89387,0.86622,-0.29276,0.05111,0.072391,0.20857,0.61606,-0.27956,0.11229
214,1,20,-0.15989,0.45934,0.78583,2.3505,-0.52324,0.71508,-0.23054,-0.82629,-0.48749,0.1379,-0.83297,-0.17753,-0.64996
214,1,21,-0.44085,1.3423,-0.57587,0.49389,0.067992,0.14682,-0.10452,-0.86656,0.13219,0.68856,-1.5139,-0.38728,-0.37033
214,1,22,0.36511,0.73091,-1.9653,-1.2964,-0.31933,-0.11001,0.32337,-0.20927,0.30186,1.403,-0.046567,0.35571,1.3709
214,1,23,0.077697,0.25956,-0.93079,-1.4627,0.23972,-0.81781,0.72025,-0.26267,-0.37238,0.20758,0.6107,0.55965,-0.055885
214,1,24,0.49445,0.16348,-0.15404,-0.12372,0.45103,0.015086,0.072347,-0.23598,-0.22092,-0.53976,0.80665,-0.039814,-0.56008
214,1,25,0.9464,-0.33951,0.29367,2.0242,-0.83282,0.28584,-0.31916,0.94598,-0.56612,0.30176,-0.51818,0.641,0.57143
214,1,26,0.045118,-0.082491,-0.037895,1.8067,-1.2006,0.38959,-0.84065,0.54761,-0.11393,-0.13779,0.47954,0.16532,1.0979
214,1,27,0.019842,0.17033,0.35489,-0.1181,-0.94135,0.63708,-0.92036,0.16838,0.24855,0.085769,0.14132,-0.66823,0.28057
214,1,28,-0.33239,-0.38277,0.13044,-1.658,-0.29889,-0.61262,-0.57784,-1.3791,-0.30989,-0.31236,0.054719,-0.094789,0.57108
214,1,29,-0.45866,-0.085274,0.062007,-0.3057,-0.074704,-1.2102,-0.023157,-0.93457,-0.77519,-0.87895,0.36679,0.23161,0.43115
214,1,30,-0.357,0.40675,0.085113,0.39119,0.61749,0.172,0.14409,-0.029707,-0.099478,-0.074522,0.23591,-0.53495,-0.72568
214,1,31,-0.20122,0.12679,0.36698,1.6695,1.1394,0.70082,-0.42193,-0.050086,-0.18197,1.3397,1.1923,0.13049,0.014901
214,1,32,-0.36739,-0.58468,0.37818,2.7726,1.8703,-0.7839,-0.27206,0.33139,0.22917,-0.28605,0.15082,0.52488,0.28904
214,1,33,0.089268,0.47825,1.3665,1.274,0.39699,-0.37862,0.17576,0.23019,0.11836,-0.8875,0.70266,0.76743,-1.2206
214,1,34,1.4935,0.88937,0.95779,1.8985,0.047099,-0.87255,-0.076212,0.85775,0.5889,-0.68171,0.55845,0.40567,-1.2921
214,1,35,0.81792,0.8011,0.62652,1.8334,0.047216,-2.3826,-0.073003,0.26953,0.9455,0.13454,0.18625,-0.3536,0.032927
214,1,36,0.70229,0.88285,0.39367,-0.24717,-0.43203,-1.2946,-0.33417,0.56955,0.14138,-0.08905,-0.046785,-0.078825,0.5431
214,1,37,0.20409,-0.75041,0.18529,0.19112,0.0056063,-0.14258,-0.79321,0.10365,0.090184,0.62475,-0.39343,0.35201,1.705
214,1,38,0.58715,-1.6386,0.36417,2.1042,0.64309,0.36594,-0.032703,0.028085,-0.088932,-0.29981,-0.94133,-0.47391,0.39666
214,1,39,0.43026,-0.76481,-0.40032,1.1888,-0.067525,0.25183,0.21498,-0.093401,0.44106,-0.17671,-1.5372,-0.78952,-0.11893
214,1,40,0.3213,0.20208,-1.0983,-1.1211,-0.64911,0.29089,0.0099384,-0.733,0.15917,0.085769,0.22079,0.34257,-0.70272
214,1,41,-0.1478,-1.5522,-0.28485,0.41091,-0.030205,-0.92489,-0.16005,0.32156,0.70312,0.49566,-0.10363,-0.1841,-0.42871
214,1,42,-0.60868,-0.98013,-0.65235,-0.87151,-0.4503,-1.9436,-0.65748,0.10206,0.96567,0.37189,0.21162,0.35664,0.75554
214,1,43,-0.11663,-0.2206,-0.84999,0.39788,0.22714,-0.76449,0.18451,-0.023411,0.15155,0.23458,-0.34937,0.27496,0.30272
214,1,44,-0.089541,0.43345,0.23845,1.8348,0.74499,0.13435,-0.11704,-0.40035,0.89812,0.43552,-0.22487,0.3777,-0.2238
214,1,45,-0.11098,1.139,1.0029,1.9076,1.7158,1.2707,0.63528,-0.012605,0.69177,1.0832,0.72595,-0.19838,-0.52555
214,1,46,0.67257,1.1805,0.38928,1.7775,1.4331,1.3764,0.41066,-0.28246,-0.040235,0.76689,-0.1074,0.059834,0.028411
214,1,47,0.98084,1.0825,0.39481,2.1393,0.41356,-0.89393,0.42206,-0.063288,0.48505,-0.81951,0.0093499,0.0053672,-0.18061
214,1,48,1.2349,0.74353,0.68122,1.856,-0.94045,0.090719,0.61381,0.61124,0.5395,-1.14,0.94561,0.39063,-0.35618
214,1,49,0.1125,-0.16983,0.84297,0.15212,0.12142,-0.03894,-0.30504,-0.39724,0.24406,-0.0083102,0.038711,-0.12752,0.26072
214,1,50,-0.098529,-0.16351,0.97394,0.80686,0.19523,0.22552,-0.075092,-0.48184,-0.33177,-0.48473,0.13701,0.74356,0.92283
214,1,51,-0.90924,-0.50505,0.027468,0.38951,0.048029,0.14116,-0.4988,0.26983,0.37001,-0.799,0.28241,0.28728,0.67418
214,1,52,-0.45374,-0.47166,0.42695,0.2224,0.16584,0.39166,-0.38829,-0.21936,-0.049918,-0.15132,0.00067449,1.2905,-0.34045
