sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
234,3,1,0.14932,-0.78593,-0.78427,0.80932,0.065404,0.16941,0.33754,0.54963,-0.7176,-0.010213,0.065925,-0.056713,-0.19361
234,3,2,-0.17277,-0.6453,-1.1982,0.77798,-0.089711,-0.81914,-0.060133,0.13684,-0.11843,-0.12777,0.56849,-0.60405,0.99469
234,3,3,0.61539,0.36836,-0.30881,0.35955,0.17444,0.255,-0.21362,0.079956,0.28549,-0.14183,0.48907,0.084963,-0.82002
234,3,4,0.74551,1.1546,-0.25656,0.021215,0.5656,0.57879,-0.43375,-0.71215,0.31686,-0.97587,0.00024748,0.6349,-0.35143
234,3,5,0.21006,0.69518,-0.43879,-0.15547,0.75221,0.6427,-0.2314,-1.3911,0.14381,-1.1002,-0.15147,0.20496,0.060829
234,3,6,-0.95072,-0.081787,0.14777,0.12351,0.15674,0.20789,0.37164,-0.75939,0.17233,0.20893,-0.31795,0.056349,0.46731
234,3,7,-1.1523,-0.048587,-0.32609,0.6653,-0.005424,0.53196,0.26004,-0.10211,0.03151,1.2867,-0.4248,-0.33138,0.01619
234,3,8,-0.48011,-0.087113,-0.84859,1.1434,0.11461,0.018094,0.41476,0.68124,0.26772,0.85372,0.27626,-0.46117,-0.1751
234,3,9,-0.45969,-0.1653,-0.76562,0.31323,-0.34111,0.14109,-0.67196,0.39613,-0.26709,0.11414,0.98278,0.013953,0.48191
234,3,10,-0.16426,-0.060269,-1.0887,-0.40608,-0.92877,0.70335,0.28038,0.44107,0.004843,0.62299,0.26885,-0.28418,-0.20215
234,3,11,-0.22842,-0.89573,-0.63355,0.083202,0.62106,0.061628,0.69419,-0.64568,-0.37188,0.037275,-0.32317,0.17634,-0.83674
