sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
209,3,1,0.13673,-0.98724,0.76207,-0.54134,0.89907,0.021495,-0.014002,0.86962,-0.36185,-0.29342,1.0859,-0.34641,-0.82085
209,3,2,-0.33791,-0.45375,-0.16637,-0.28853,0.51612,-0.0073079,-0.16768,0.46398,-0.20467,1.1948,1.1297,-0.32847,-0.38992
209,3,3,-0.02111,-0.91485,-0.22558,-0.28277,-0.3379,0.079815,0.68282,0.41424,0.4993,1.2444,0.15192,0.24447,0.88061
209,3,4,0.25979,-0.52552,1.0079,-0.016366,-0.92332,-0.21876,0.71015,0.38567,0.3735,-0.34063,-0.41772,0.15365,-0.15964
209,3,5,-0.38784,0.076095,0.4891,-0.46509,-0.34264,-0.86803,-0.31859,-0.39729,0.6933,-0.84959,-0.33769,-0.17745,-0.60732
209,3,6,0.20433,0.42963,0.14675,-0.012603,0.11705,0.01747,-0.50123,0.26412,0.73043,-0.4881,0.31784,0.1376,-0.70288
209,3,7,-0.31484,0.6002,0.22721,0.94211,1.083,1.1705,0.1486,0.49398,-0.22277,-0.11146,0.68553,0.58606,0.18688
209,3,8,-0.09287,0.33526,-0.66856,1.243,1.3534,0.78129,0.27674,0.32573,-0.28745,-0.15457,-0.897,0.63671,-0.15136
209,3,9,0.10432,0.86751,0.46113,0.511,-1.7115,0.73178,-0.055637,0.65633,-0.18488,0.53298,-0.82773,0.13423,0.57631
209,3,10,-0.35025,0.43526,-0.13788,-0.67972,-1.5157,0.79867,0.76319,-0.18076,0.47766,-0.57033,-1.5363,0.39559,0.72182
209,3,11,-0.28514,-0.39265,-0.80104,0.2547,-0.71032,-0.28672,-0.39822,0.24116,0.62166,1.0495,0.4316,0.093473,-0.27902
209,3,12,-0.06638,-0.069322,0.34985,0.40564,0.026592,-0.48595,-0.10626,0.69184,0.4503,0.97111,0.2498,-0.044725,-0.52142
209,3,13,-0.040159,0.45683,0.37425,0.012034,0.33345,-0.35865,0.21439,0.47307,0.28384,0.20569,0.69724,0.21876,0.54121
209,3,14,-0.21613,0.23163,-0.13867,0.74771,1.0021,-0.2546,0.19836,0.45882,-0.10939,0.18576,0.3466,-0.34274,0.38167
209,3,15,0.50971,1.2643,1.0479,0.48096,0.61562,0.09027,-0.027543,0.37881,-0.91004,0.24145,-0.42928,-0.56633,0.21125
209,3,16,0.71864,0.83504,0.6603,0.16533,0.18045,-0.61779,0.028707,0.20276,-0.46159,-0.3729,-0.13856,-0.63838,-0.72907
209,3,17,0.72483,-0.067558,-0.26824,1.035,0.32124,0.15633,-0.668,0.023931,0.55401,0.25436,0.45756,-0.54074,-0.69566
209,3,18,-0.44826,-0.24918,-0.71677,-0.30473,0.52426,0.48387,-0.50533,0.21972,-0.18804,0.16752,0.08525,-0.59224,-0.27044
209,3,19,-1.0045,0.11088,-0.27889,-0.43375,0.4935,0.33913,-0.020616,-0.010844,-0.32108,0.33133,-0.84508,-0.14912,-0.87046
209,3,20,-0.93931,0.32731,-0.34862,0.32811,0.27491,0.83986,0.34328,0.29466,-0.90562,0.09532,-1.2031,0.12321,-0.87764
