sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
225,1,1,0.95832,-0.15051,-0.54813,-0.033293,1.4526,0.17549,-0.626,0.06531,0.04736,0.50129,0.41739,-0.39119,-0.9373
225,1,2,0.1892,-0.13511,0.48407,-0.076015,0.096882,-0.177,-0.35238,0.64205,-0.12092,0.85097,-0.14682,0.22389,-0.8711
225,1,3,0.087678,-0.041893,1.3096,1.6273,-0.02421,0.55987,-0.30241,0.16473,-0.19904,0.50811,-0.73592,-0.62007,-1.3352
225,1,4,-1.008,0.09262,0.73758,1.0863,-0.17023,-0.15001,-0.12872,0.41827,-0.65114,-0.090757,0.34273,-0.069868,-0.71271
225,1,5,-0.90867,0.35539,0.67213,0.38907,0.10209,0.32537,-0.65498,0.080771,-0.26682,-1.6017,0.36812,0.54792,-0.66119
225,1,6,0.11964,0.87462,1.0427,0.17392,-0.37052,0.60162,-0.76301,-0.58955,-0.58346,-0.75674,-0.97309,0.47891,0.10605
225,1,7,0.21267,0.17884,1.2622,0.88881,-1.0364,-0.012893,0.39527,0.33445,0.23466,-1.8915,-0.99154,0.2896,0.84481
225,1,8,-0.13373,-0.3166,0.97037,0.09065,-0.86155,0.25311,0.40627,0.34163,0.6125,-0.9386,-0.96168,0.29368,0.41445
225,1,9,-1.2486,0.54702,0.96454,1.2681,-1.4851,-0.87189,0.65397,0.28734,-0.0089673,0.3735,-1.0337,0.46548,0.58058
225,1,10,-0.83092,-0.17127,-0.079962,0.24992,-1.8727,-0.29225,0.35388,-0.0064774,-0.40716,-1.012,-0.81153,-0.2437,0.54898
225,1,11,-0.50152,0.82121,0.037329,-0.32612,-1.1578,0.3655,-0.57521,-0.91191,0.23621,-0.10338,-0.36597,-0.51529,0.11335
225,1,12,-0.17079,0.75824,-0.16628,-0.82725,-0.077177,0.17198,-0.9113,-0.04242,-0.46168,-0.42582,-0.29305,-0.034185,-0.13494
225,1,13,0.26607,0.14872,0.1141,-0.22025,0.48984,0.46314,-1.1035,0.48094,-0.26251,-0.93027,-0.010845,0.25427,0.65998
225,1,14,0.11566,-0.25862,0.18693,0.76994,0.49354,0.17786,-1.1058,0.057547,-0.04506,-0.47478,0.12561,0.34917,0.58053
225,1,15,0.43722,-0.4572,-0.39066,0.70518,-0.1596,-0.01337,-0.51531,-0.22446,0.61784,-1.0108,0.63616,0.56476,-0.48882
225,1,16,-0.084066,0.13278,-1.1884,0.034306,0.65529,0.10874,0.89736,0.091204,0.72165,-0.54089,0.36951,0.53514,-0.28651
225,1,17,-0.67208,-0.28835,1.2322,0.51638,-0.23906,-0.40669,-0.69823,-1.3581,-0.8037,-0.86626,0.003801,-0.22707,0.25389
225,1,18,-1.093,-0.019019,0.45762,0.23081,-0.065224,-0.79264,-0.29218,-1.2759,0.3441,-0.54527,0.53284,0.54396,0.50902
225,1,19,-0.25503,0.031348,0.73101,0.20909,-0.26639,-0.031445,0.23886,-0.43263,-0.21482,1.405,-0.0034358,0.29883,0.11757
225,1,20,-0.11945,-0.26508,1.1913,1.3891,0.07814,0.48194,0.31407,0.69789,-0.30259,1.7681,0.6533,0.6551,0.38696
225,1,21,-1.0597,0.26434,0.748,1.0599,-0.34829,0.22482,0.25446,0.69494,-0.63167,-0.18458,0.29848,0.44762,-0.025349
225,1,22,-0.84767,0.74511,-0.043141,-0.027895,-0.10686,-0.61065,-0.031242,-0.18698,-0.49403,-0.13332,-0.12457,-0.14257,-0.29255
225,1,23,-0.11878,0.48205,0.21412,0.53753,0.15055,-0.23963,-0.31185,-0.29312,-0.56515,-0.20601,0.27278,-0.68159,-0.12235
225,1,24,-0.072117,0.27803,0.019252,1.0589,0.3098,-0.18219,-0.13398,-0.13996,0.079174,0.069496,0.11031,-0.60221,-0.13968
225,1,25,-0.10773,0.11588,0.16788,-0.16975,1.1502,-0.219,0.67763,-1.1249,-0.41466,0.56423,-0.45948,0.3804,0.70024
225,1,26,-0.89169,-0.051078,0.8689,0.031207,0.68075,-0.22354,0.094662,-0.80189,0.2183,0.19674,0.17571,-0.081934,0.089327
225,1,27,-1.522,0.29205,1.3042,0.97081,0.19582,0.2455,-0.11837,0.8246,-0.71439,0.53784,0.26504,0.047508,0.31192
225,1,28,-1.3051,0.52494,0.16034,1.4282,0.057995,0.60686,0.2612,-0.18772,-0.052016,-0.75819,-0.42724,0.3337,-1.2085
225,1,29,-0.70363,0.55743,-0.32915,-0.096636,-0.40513,0.63547,0.24494,-0.41284,0.6701,-0.39466,0.13343,0.018642,-0.69284
225,1,30,-0.9212,0.15654,0.13648,-0.33975,-0.6814,0.55515,-0.0017993,-0.5325,-0.43152,-0.28009,-0.0016006,0.43511,0.021748
225,1,31,-0.77254,-0.39936,0.88432,-0.047079,-0.69778,-0.52949,0.29406,-0.11425,-0.85593,-0.0091749,0.38333,0.061047,-0.14641
225,1,32,0.13631,-0.89323,0.93289,0.46616,0.32149,-0.94964,-0.0094475,0.28271,0.27298,0.89328,-0.96917,-0.48043,-0.74858
225,1,33,0.046869,0.57739,-0.055292,-0.15016,0.2252,-0.49481,1.3292,0.32866,-1.0627,0.56932,-0.44595,0.44106,0.71288
225,1,34,-0.73502,-0.57687,-0.18965,0.085325,0.36079,-0.38014,-0.29352,1.1964,0.0097487,0.062876,-1.3214,0.089262,0.77931
225,1,35,-1.9726,-0.1954,0.40213,0.34062,-0.90697,-0.6832,-0.2745,-0.40994,1.0896,0.33982,-0.071503,0.43516,0.15715
225,1,36,-0.80009,-0.19507,1.4049,1.0551,0.060245,-0.62306,-0.62044,-0.032455,1.0558,0.55768,-0.68673,0.58236,0.74522
225,1,37,0.11202,-0.26468,1.3758,0.93789,0.3109,-0.068983,0.56437,-1.5628,0.75144,0.052967,0.11293,-0.15808,-0.79457
225,1,38,0.047386,-0.47535,0.74139,1.3851,0.059267,-0.018964,0.5727,-1.355,0.48432,-0.84707,0.48318,0.017013,-0.57311
225,1,39,-0.060796,-0.1321,0.82658,0.48374,-0.5021,0.076157,0.37539,-1.0921,-0.21114,-1.1056,0.42871,-0.037836,-0.38355
225,1,40,0.043427,-0.82589,0.0024147,-0.48987,-1.0893,0.034923,-0.2288,-0.60225,0.8154,-0.52015,0.31777,-0.073014,-0.62608
225,1,41,-0.35858,-0.29069,-0.7011,0.063354,-0.48216,-0.58683,-0.18655,0.74062,-0.15251,-0.01819,0.017365,-0.16699,-0.43016
