sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
227,2,49,0.72094,0.011958,0.59007,0.28146,-0.21963,-0.16732,0.81725,-0.67396,0.73697,1.3159,-1.4364,-1.4114,-0.76879
227,2,50,0.97842,-0.99721,0.30004,0.28923,-0.30853,0.56388,0.45573,-0.40891,0.86326,0.31524,-1.0654,-1.2578,-0.4412
227,2,51,0.93529,-0.83706,0.021404,-0.22324,-0.65777,1.287,-0.25644,0.53123,0.38777,-0.20967,0.11397,0.9649,-0.60594
227,2,52,0.60857,0.57051,-0.5757,0.33927,0.0043877,0.52497,-0.35266,-1.1779,-0.32811,0.31176,0.64621,0.047375,0.79513
227,2,53,0.46379,1.0425,-0.56986,0.37885,0.97466,-1.1489,0.34394,-0.16458,0.16829,0.66529,-1.0047,-0.20633,-0.050997
227,2,54,-0.64045,0.12798,-0.25863,1.1584,-0.034875,0.019984,0.96605,-1.2995,1.1431,0.12206,-2.1338,-0.74386,-0.80642
227,2,55,-0.23863,-0.15238,-0.24259,0.3031,-0.38596,-0.15327,0.49707,-0.97573,0.074973,-1.4092,-0.28245,-0.42713,0.20689
227,2,56,0.82875,-0.35605,-0.32245,0.24264,-0.72465,-0.16106,-0.97196,-0.34438,-0.74673,-1.9832,-0.18917,0.058402,0.69298
227,2,57,0.09001,1.3665,0.83099,0.97847,1.3331,0.043282,0.54505,-0.0013033,0.42644,0.40041,0.68631,-0.23715,0.14881
227,2,58,-0.074638,1.8028,-0.79094,-0.29176,0.73594,0.36122,0.28147,0.30479,0.12359,-0.15122,-1.4154,-0.15587,-0.18942
227,2,59,0.22053,0.77696,-0.308,0.634,-0.42721,-0.3383,-0.75846,0.76757,0.25065,-0.080178,-0.98066,-0.24999,1.0275
227,2,60,0.052304,-0.66643,-0.02498,1.1401,-0.8557,-0.057459,-0.88175,-0.31933,-0.88404,0.29661,-1.0326,-0.25802,0.65253
227,2,61,0.77949,-0.31991,0.64312,1.5399,0.18916,-0.19858,-1.3013,-0.3828,-1.1095,1.1602,-1.3224,-1.0816,-0.95112
227,2,62,0.61793,-0.21009,0.23449,-0.05846,-1.3067,-0.51848,-0.31805,-0.39442,-0.97988,2.0054,0.40136,0.21922,0.82893
227,2,63,-0.5061,0.31655,0.13765,-1.2517,-0.66883,-0.053345,-0.31927,-0.62695,-0.3883,1.1297,1.07,0.79065,0.513
227,2,64,-0.066598,0.74344,-0.58038,-0.65531,0.17286,0.41784,-0.78935,-0.27132,-0.17143,-0.56365,0.54512,1.1139,0.034459
