sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
189,1,1,-0.75547,-0.26916,0.35704,2.272,0.27619,-0.20497,-0.021537,0.11708,-0.18749,-0.27763,0.22551,-0.1131,0.706
189,1,2,-0.67419,0.61314,0.55797,1.8558,-0.46992,-0.34138,0.41147,0.41649,0.34827,0.75964,0.31861,0.26026,1.2473
189,1,3,-0.72707,0.29345,1.1535,1.0178,-0.20642,-0.1828,0.27774,0.010152,0.42326,0.27691,-0.69266,-0.027195,0.068354
189,1,4,-0.52066,0.13021,1.5442,1.3325,0.031566,-0.28625,0.13334,-0.043073,0.69104,0.4561,-0.12335,0.034625,0.4178
189,1,5,-0.23754,-0.66604,0.7612,1.3393,0.61985,-0.073831,0.56823,-0.086735,1.1479,1.0998,0.69189,0.41835,0.17077
189,1,6,0.072922,-0.31744,0.46033,0.090174,1.4932,-0.2557,-0.14284,-0.55181,0.76892,0.29431,1.2152,0.66255,0.1569
189,1,7,-0.29102,-0.46654,1.1013,-0.040041,1.2526,-0.10401,-1.241,0.12282,0.24551,-0.83778,0.68959,-0.1622,-0.14935
189,1,8,-0.68911,-0.26081,1.361,0.53891,0.016513,0.031771,-0.68972,-0.22251,-0.43222,-1.0263,-0.77696,-1.5431,-0.078312
189,1,9,-0.047419,0.37848,0.58942,0.55841,-0.94006,1.8066,-0.02022,0.21863,0.34145,0.0051086,0.58725,0.031418,0.5238
189,1,10,-0.33272,-0.090179,0.12505,0.78216,-1.1826,1.1761,-1.1168,0.054315,0.67571,0.54016,-0.25769,-0.47927,0.32509
189,1,11,0.67671,0.12517,-0.13769,1.2924,-0.40501,0.099281,-1.3789,-0.35054,0.15042,-0.050884,0.032793,-0.62905,-0.39342
189,1,12,1.4489,-0.36227,0.51761,2.2086,0.40305,-0.072579,-1.1047,-0.72082,0.073459,-0.16341,0.65008,-0.27201,-0.67731
189,1,13,0.85021,-0.44696,1.0064,1.8994,0.56178,-0.30867,-0.1705,-0.46249,-0.093519,-0.62933,0.44243,0.34,-0.23529
189,1,14,-0.52868,-0.11623,0.8589,0.72481,0.77599,0.42105,-0.024567,0.10211,0.6714,-0.59882,0.74727,0.8563,-0.83339
189,1,15,-0.91737,-0.46108,0.55285,-0.57005,1.3068,1.1489,0.5528,0.020326,0.86922,-0.17169,0.38961,-0.50275,-0.62631
189,1,16,-0.08538,-0.60421,0.85747,0.56778,0.41896,1.0139,0.73393,-0.99853,0.46876,0.56958,-1.1821,-1.4096,-0.97789
189,1,17,0.59252,0.29485,0.75183,1.6101,-0.090127,0.70066,0.75198,0.36494,0.026079,-0.90833,0.27148,-0.91371,0.4562
189,1,18,0.92737,-0.17954,-0.23775,0.38057,-0.10325,-1.5207,0.68453,0.36726,0.27157,0.41353,1.6703,-0.024561,-0.41709
189,1,19,-0.15524,-0.09355,-0.59314,-0.3763,0.42943,-0.70542,0.03626,1.4321,0.30642,0.020065,1.5307,0.35021,-0.32138
189,1,20,-0.58276,0.035268,0.056412,0.03348,0.51157,0.75054,-0.73176,1.0225,0.087236,-0.68105,0.89824,0.13073,0.18064
189,1,21,-0.25223,-0.31687,-0.14038,0.23183,-0.032974,-0.1968,-0.56382,0.79388,0.26232,0.40197,-0.56009,0.27121,-0.10575
189,1,22,0.13095,-0.79193,-0.60399,-1.0275,-0.19669,-0.63136,0.20302,0.10738,-0.077181,0.31501,-0.54704,0.44934,-0.38075
189,1,23,0.19523,0.25619,-0.29842,-1.2741,-0.72322,1.0109,0.39414,-0.3963,-0.80125,1.2236,-0.27862,0.050511,0.027872
189,1,24,-0.075285,0.7156,0.79573,-0.33732,-0.51461,1.005,0.27409,-0.31478,-0.085132,-0.12444,-0.3921,-0.068783,0.13935
189,1,25,-0.92332,0.026056,1.8374,0.71747,-0.59434,-0.9238,-0.46477,-0.66643,1.3791,0.51364,0.77168,-0.60786,1.352
189,1,26,-0.33984,-0.30054,2.1416,1.0133,-0.46381,-0.55545,-0.086968,-1.4621,0.13393,-0.19523,0.0079277,-0.11863,0.90067
189,1,27,0.40662,-0.2363,1.5,0.93633,0.36721,-0.5237,0.25667,-1.2785,-0.30832,-0.39266,-0.78756,-1.0658,-0.17304
189,1,28,0.3528,0.17126,-0.0043698,0.47504,-0.14418,0.068144,0.43985,-0.7068,0.10059,-0.58135,0.21746,-0.43978,-0.57117
189,1,29,0.94551,0.24909,-0.63964,-0.23398,-0.47707,0.66626,1.006,-0.37159,-0.15442,0.52838,0.65732,0.050272,-0.84278
189,1,30,1.009,0.82165,-0.31951,-0.67143,-0.30386,0.86793,1.1524,0.98563,0.19971,0.33508,1.7077,0.42034,-0.16794
189,1,31,0.27547,0.81808,-0.63493,-0.31867,-0.10815,0.19337,0.74663,0.73182,0.79902,-0.28287,0.95647,-0.73601,-0.33757
189,1,32,0.28368,1.5589,0.058138,-0.4465,-0.31292,-0.29651,-0.11641,-0.78446,0.23995,-0.036915,-0.20378,-1.2109,-0.59086
189,1,33,-0.53621,-0.31901,0.15625,0.78762,-1.0039,0.028309,0.074867,0.88589,-0.042147,0.53015,1.0751,0.78409,0.50999
189,1,34,-0.10264,0.10227,0.15852,0.26886,-0.9905,0.22536,0.24118,-0.15185,-0.064672,0.88089,-0.21679,0.49774,-0.012989
189,1,35,0.41869,-0.16265,0.88018,0.16921,-1.034,0.64543,-0.47146,0.98091,-0.11159,0.23414,0.36571,0.22752,-0.45043
189,1,36,0.88754,0.099891,1.0311,0.70601,-0.85933,0.34063,-0.59096,0.28714,0.019401,0.72098,0.18375,-1.0528,-0.56537
189,1,37,0.5812,0.55836,0.93251,1.0471,0.061355,-0.77084,-0.57941,-0.33965,0.64386,0.30445,-0.0024916,-0.7533,0.18901
189,1,38,0.57861,0.61493,0.94045,1.1703,0.26077,-1.1252,-0.34482,-0.47421,0.0091461,-0.46615,-0.17917,-0.87207,2.0609
189,1,39,1.1636,-0.40833,2.0552,1.4214,0.24708,-0.84381,0.34564,-0.43698,-0.85611,-0.02285,-0.41847,-0.66684,0.24834
189,1,40,0.096558,-0.63472,1.8944,1.73,0.17609,-0.37834,0.51123,-0.77346,0.10014,-0.34146,0.17136,-0.70309,0.36403
189,1,41,-1.3792,0.23828,0.33798,0.86391,0.36911,-0.48301,-0.38833,0.36904,-0.29975,1.6436,-1.2098,0.39554,-0.027126
189,1,42,-0.387,0.12157,1.626,1.3055,0.60351,-0.71573,-0.6055,-0.078179,-0.99346,0.092166,-1.2546,-0.21112,0.31684
189,1,43,0.40065,0.26718,0.96308,0.72556,0.48237,0.0082342,-0.43725,-0.47526,-0.60506,-2.2377,-0.53622,-0.076742,0.91652
189,1,44,-0.24563,0.1443,0.13441,0.23816,-0.076032,0.28014,-0.30819,-1.1916,-0.21429,-2.5226,-0.092189,-1.484,0.7718
189,1,45,-0.86291,-0.54649,0.5369,0.41295,0.3264,0.4483,-0.35428,-0.48583,0.015451,-2.2458,0.096368,-0.10547,-0.27494
189,1,46,-0.40907,-0.30591,0.64157,-0.21235,0.32441,0.46099,-0.12807,0.092654,0.25197,-0.36068,-0.14388,0.33203,0.23133
189,1,47,-0.24108,-0.0748,0.42111,-0.19087,0.19903,0.30544,-0.32742,-0.11928,-0.46142,2.0975,1.1209,0.59689,0.91424
189,1,48,-0.81881,0.4669,0.26134,-0.48222,-0.46931,0.3245,-0.036692,-0.58823,-0.75376,1.955,1.0011,1.3236,1.1251
189,1,49,-0.59455,-0.73141,0.074692,1.6666,-0.79969,0.92807,1.1947,0.41373,0.38226,0.22161,0.45798,0.39881,0.55191
189,1,50,0.13269,-0.36193,-0.040332,1.4381,-0.18755,0.13631,0.23934,1.1083,-0.060877,-0.088135,0.34346,-0.38341,0.91126
189,1,51,-0.30405,-0.48673,0.065408,1.0535,0.67737,-0.077329,0.29656,0.27808,-0.019749,-0.11489,-0.030297,-0.83052,-0.042364
189,1,52,-0.47462,-0.82969,0.3371,0.88486,0.91676,-1.0479,-0.19147,-0.18863,-0.2533,0.40231,0.2407,-0.107,0.97322
189,1,53,0.4211,-0.11553,1.5202,1.584,0.15434,-0.44567,0.14739,0.036208,-0.19704,1.1176,0.15989,0.78679,0.20631
189,1,54,0.21887,0.14646,1.9351,1.4619,-0.057665,0.54642,0.3888,-0.22533,-0.25557,-0.28071,-0.7393,0.39446,0.4703
189,1,55,-0.19864,0.13041,1.6604,0.82927,-1.0804,0.79843,0.14563,-0.68878,-0.17765,-0.40738,-0.27579,0.44445,0.35486
189,1,56,-0.66299,-0.083626,1.8135,0.29977,-2.0704,0.67759,0.46119,-0.64959,-0.24184,-0.4941,-0.52602,0.053416,-0.45821
189,1,57,-0.4112,-0.35368,0.49698,0.94221,0.47002,-0.72642,-0.52904,0.58924,-0.10054,-0.85243,0.26576,-0.49811,-0.3607
189,1,58,-1.2434,-0.25909,-0.047657,0.017321,0.76601,-0.50575,0.22563,1.1224,0.14245,0.3406,0.12728,0.1104,0.86719
189,1,59,-0.9117,-0.25062,-0.32756,0.41226,0.14503,-0.53165,0.72559,0.80811,-0.27583,0.36241,0.75599,0.18418,-0.28582
189,1,60,-0.30418,-0.21032,-0.42113,0.72514,-0.27817,-0.29352,0.52509,0.23673,0.65431,0.44639,0.55071,0.36576,0.05844
189,1,61,0.68754,0.014377,-0.76597,0.66134,0.5779,-1.031,0.91483,-0.23984,0.3524,0.35029,0.67386,-0.3855,-0.02399
189,1,62,0.75801,-0.50325,-0.029626,0.47319,-0.16197,-0.64273,0.56,0.40354,0.86384,0.35125,-0.33084,-0.011636,0.36963
189,1,63,0.78813,-1.1611,0.67274,0.63504,-1.0929,0.019174,0.36287,-0.71436,0.77534,0.18868,-0.60096,0.91417,0.17498
189,1,64,0.40583,-0.0028661,1.054,0.30367,-0.52316,0.49063,0.64261,-0.0055217,-0.066753,-0.92549,-1.2644,0.76326,-0.26816
