sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
217,3,1,-0.22686,-0.353,-0.36178,0.32797,0.28156,-0.056057,0.42001,0.97653,-0.63088,-0.47641,0.042502,-0.11006,0.25798
217,3,2,0.48143,-0.81553,-0.11794,-0.17561,0.095743,0.28204,0.13944,0.8379,-0.48913,-0.27041,-0.040704,-0.079487,0.19397
217,3,3,-0.093259,-0.62229,-0.48956,-0.15106,-0.35471,0.35692,-0.57705,0.46711,-0.3658,0.20931,0.3785,-0.014327,0.70745
217,3,4,-0.39009,-0.83342,-0.44568,-0.52809,-0.13356,-0.035623,-1.1118,-0.031353,0.53369,-0.43522,0.48323,-0.058502,0.39514
217,3,5,0.14274,-0.50291,0.18814,-0.42026,-0.011116,1.2028,-0.21449,0.40219,1.1857,-0.3098,0.15134,-0.18908,0.81841
217,3,6,0.3001,-0.31429,-0.19761,0.32062,-0.77647,1.2022,-0.31836,0.85335,1.1009,-0.1976,0.56727,0.19047,0.44728
217,3,7,0.28811,-0.19774,-0.73388,1.5477,-0.82184,0.99432,0.080503,0.17079,0.12258,0.70327,0.77545,0.020714,1.2781
217,3,8,-0.18585,-0.92364,0.092447,2.1315,-0.15971,0.10821,-0.093389,-0.32165,-0.047769,0.066787,0.039536,-0.37971,0.62548
217,3,9,0.29412,0.27017,-0.0089862,-0.057967,-0.18649,-0.50033,0.25295,0.89374,0.14075,0.49775,0.72431,0.048342,-0.03513
217,3,10,0.59746,0.72229,-0.045302,0.58178,-0.48326,0.23577,-0.83734,0.52072,0.083829,0.23629,-1.0003,-0.16414,0.38213
217,3,11,0.45735,0.66808,0.29969,0.53875,-0.96898,0.48225,-1.0321,0.75244,0.32099,-0.036782,-1.014,-0.17658,0.54036
217,3,12,-0.52475,0.1553,0.42666,0.91147,-0.14387,0.2999,0.76,0.01177,-0.13543,-0.48576,-0.21733,-0.090904,0.66769
217,3,13,-0.060852,0.083324,0.10668,0.57658,-0.12396,-0.23103,-0.14837,-0.94573,-0.26186,-0.5083,0.28755,0.20202,1.05
217,3,14,0.207,0.1793,0.94113,0.28581,0.77626,-0.92293,0.30787,-1.1952,-0.42641,-1.1826,0.21978,-0.18549,-0.42239
217,3,15,0.09383,-0.38222,-0.10283,-0.066505,0.89458,-0.68631,-0.67087,-0.5075,-1.1952,-1.283,0.40992,-0.011493,-0.52802
217,3,16,-0.21459,-0.81371,-0.6152,0.11191,0.502,-0.5876,-0.079062,0.11931,-0.68118,-0.86805,0.31846,0.3174,-0.45526
217,3,17,-0.10399,0.47526,0.47787,-0.28441,-1.0939,-0.69841,-0.32749,0.15406,-0.72954,-0.28713,-0.31433,-0.82037,0.25741
217,3,18,-0.22925,-0.13694,0.15567,0.2559,-1.4273,-1.0795,-0.31844,1.5944,-0.93705,0.19306,0.41665,-0.57847,-0.67374
217,3,19,-0.086722,-1.2756,-0.16983,-0.04295,-0.85153,-0.94494,-0.43283,0.52292,-0.72527,0.091,0.13054,-0.60665,-0.51171
217,3,20,-0.54256,-1.5423,-0.71033,-0.24888,-0.025867,-0.034447,-0.5725,-0.1711,-0.56356,-0.57374,0.61264,0.0096397,-0.30034
217,3,21,-0.94944,-2.1313,-0.10734,0.26484,-0.12725,0.32173,-0.14211,-0.57707,-0.027309,-0.88376,-0.17087,0.30752,0.42136
217,3,22,-0.37608,-1.3379,0.21123,0.42464,-0.23836,0.36344,-0.023555,-0.18317,0.4804,-0.021307,-0.45304,0.36953,-0.10765
217,3,23,0.32955,-0.7702,-0.3264,0.49031,0.51261,0.42288,0.18673,-0.4801,0.55544,-0.080524,-0.6478,-0.17521,1.1972
217,3,24,0.68725,-1.2458,-0.29253,0.33256,0.39262,0.42906,0.82879,-0.56622,0.45503,-0.30688,-0.35918,0.51361,0.26288
217,3,25,0.22246,-0.66803,0.35113,0.8765,-0.81888,0.4316,-0.39304,0.52131,0.033327,0.22512,0.22123,0.053342,0.30531
217,3,26,0.55652,-0.24911,0.051851,-0.14562,-0.042825,0.43486,-0.81827,0.73987,0.31495,0.21896,-0.44385,-0.21145,0.27176
217,3,27,0.11555,-0.32654,-0.16328,-0.35069,0.24139,-0.7584,-0.57073,0.83589,0.051726,0.7892,-0.87131,-0.39206,-0.78369
217,3,28,0.41911,-0.70309,-0.2185,-0.11938,0.27669,-0.48471,0.27485,0.47858,0.6133,-0.45434,-0.73579,-0.27044,-0.6074
217,3,29,0.12494,-0.94757,0.044083,0.21035,0.065813,-0.21026,0.11071,0.20102,0.58267,0.065558,0.095374,-0.34394,0.73802
217,3,30,0.084213,-0.68728,0.0037282,-0.312,0.21759,0.38104,0.039247,0.4641,-0.14889,0.41774,-0.23004,0.052992,0.3284
217,3,31,0.66474,-0.1162,-0.23025,-0.31303,-0.17018,0.3998,-0.22105,0.43225,-0.31588,1.0332,-0.46429,0.96766,-0.42736
217,3,32,0.053766,-0.80386,0.56225,-0.68609,-0.73703,-0.42155,-0.2059,-0.35737,-0.86379,0.46583,-0.47601,0.40868,-1.14
217,3,33,-0.89892,-0.019493,-1.3728,0.44313,-0.060144,-0.55841,0.39833,-0.96279,-0.61512,0.043111,0.020143,0.35777,-0.011252
217,3,34,-0.49441,-0.72196,-0.7858,-0.013253,0.48636,-0.9881,0.36426,-0.49996,0.37348,-0.58835,0.44029,-0.19138,1.0325
217,3,35,0.53452,-1.0652,-0.37127,-0.33141,0.24045,-0.56757,0.43312,-0.1205,0.9714,-0.16808,-0.62322,0.031654,0.25112
217,3,36,0.71454,-0.27754,-0.47281,-0.78104,-0.13351,0.18362,-0.12833,0.2813,0.6115,0.74849,-0.98249,-0.59321,0.091667
217,3,37,0.34864,-0.28369,-0.016241,-0.074201,-0.68872,0.12382,-0.39832,0.32064,0.22566,0.33882,-0.25752,-0.40085,0.008315
217,3,38,-0.023089,-0.26057,0.43464,0.074381,-0.99847,-1.1295,-0.7804,0.67425,-0.32525,-0.20692,0.95717,-0.73912,0.095317
217,3,39,0.35226,-0.17718,0.81262,0.48107,0.35995,-1.3892,-1.307,0.56826,-0.29713,-0.72253,0.72001,-1.2924,-0.66532
217,3,40,1.3008,-0.73718,-0.41179,-0.29267,0.8139,-0.32491,-0.4296,0.37064,0.13226,-0.61881,-0.73264,-1.6231,-1.097
217,3,41,0.84459,-0.72041,0.10585,0.12307,-0.73561,0.014957,-0.26887,1.6346,-0.66399,1.462,-0.40642,-0.70172,0.30499
217,3,42,0.81974,-1.0559,1.1611,0.59535,-0.12114,-0.4649,-0.40436,-0.27603,-1.1962,-0.125,-0.041254,0.46619,-0.010429
217,3,43,0.71523,0.016315,0.61341,0.73204,-0.27578,-0.60266,-0.37565,0.74627,-1.3285,-0.47501,0.16319,0.6787,-0.60203
217,3,44,0.030152,0.87158,-0.17913,0.1634,-0.1912,-0.32284,0.0085542,0.11426,0.068167,-0.48202,0.53571,-0.10683,0.62355
217,3,45,-0.09716,0.66052,-0.35893,0.22908,-0.56127,-0.43724,0.53158,0.14269,0.41941,-0.1969,-0.073079,0.68352,0.70848
217,3,46,0.37893,0.35261,-0.14467,0.41709,-0.058157,-0.27651,1.4061,-0.63368,0.51546,0.2884,0.020159,0.54929,-0.24482
217,3,47,-0.092059,0.15972,0.36024,0.38318,0.74554,0.8862,0.27744,0.50861,0.57564,0.50867,0.33462,0.2318,-0.98911
217,3,48,-0.50745,-0.54779,0.75229,0.087951,0.56714,0.80902,-0.27244,0.81727,0.55633,0.41563,-0.78405,-0.52326,-0.4781
217,3,49,-0.258,-1.1559,-1.3283,-0.1113,-0.65728,0.78647,-0.56913,0.5546,0.24716,0.98321,0.26702,0.24624,-0.40899
217,3,50,-0.27303,-1.5711,-1.2699,-0.6117,0.37312,-0.094674,-0.31343,-1.1317,1.0795,1.2919,0.12646,-0.21284,-0.34737
217,3,51,-1.0174,-1.1894,0.12889,0.20081,-0.22465,-0.12564,0.046349,-1.1411,0.83756,1.017,0.43673,-0.29418,0.23185
217,3,52,-0.42333,-0.85322,0.9996,0.97443,-0.76021,0.164,0.23052,-0.85776,-0.14613,0.52592,-0.62692,0.4506,1.1075
217,3,53,0.3369,-0.45764,0.14856,-0.012823,-0.065397,0.94036,-0.47956,-0.418,0.017028,-0.27836,-0.38242,0.84278,0.043345
217,3,54,0.013729,-0.77721,-0.52692,0.04485,0.25874,0.094773,-0.14243,0.58529,0.58475,-0.17293,-1.2584,0.73222,-0.87448
217,3,55,-0.51863,-0.66407,0.13007,1.3139,-0.10902,-0.36411,-0.062072,1.6527,0.67426,-0.6662,-0.87662,0.064698,-1.3757
217,3,56,-0.21082,0.70798,-0.099358,1.3544,0.20959,-1.1543,-0.55417,1.6299,0.35493,-0.79751,0.6892,-0.28979,-0.24375
217,3,57,-0.15325,-1.2398,-0.4387,0.36919,-1.4017,-0.49093,-0.97113,0.15527,-0.082488,-0.89206,0.17692,0.41134,0.28371
217,3,58,0.0012162,-1.2628,0.42339,0.9913,-0.56427,0.61232,-0.16907,0.94821,0.054132,0.54345,0.18986,-0.39874,0.56215
217,3,59,-0.084634,-0.59798,0.0062164,1.2636,0.11188,0.84279,0.073534,0.02773,-0.39739,-0.36034,-0.23333,-0.21018,0.034961
217,3,60,-0.33607,-0.42346,-0.8696,0.45786,0.40336,0.76788,0.46576,-0.27717,0.27259,-1.3158,0.20175,0.45479,0.056941
217,3,61,0.43609,-0.46172,-1.5975,-1.0918,0.0057802,-1.2738,0.5024,-0.82918,0.6874,-1.2295,0.28225,-0.12533,-0.13164
217,3,62,0.40774,0.74249,-0.57763,-1.1316,-0.17831,-1.0067,0.36753,0.27459,0.41153,-0.015534,-0.16776,0.28894,0.070277
217,3,63,0.087016,0.29719,0.27204,-0.8105,0.048047,-0.33674,-0.13438,-0.3416,-0.086277,0.20807,-0.31464,0.21839,-0.029045
217,3,64,-0.18941,-0.36828,-0.48619,-0.16082,0.86247,-0.21157,-0.59327,0.7954,0.23037,-0.12694,-0.34276,0.16775,-0.3094
