sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
232,2,1,-0.20712,-0.28501,0.29377,1.0368,-0.16074,-0.85435,1.4575,-0.11348,0.0063095,-0.13647,-0.31793,0.17409,-0.33507
232,2,2,0.045782,-0.61601,-0.19464,1.5055,-0.026071,0.16729,1.2108,-0.54764,0.47353,-0.79656,-1.649,-0.70968,-0.86513
232,2,3,0.1832,-0.40039,-0.089497,0.84513,0.16975,0.49839,0.15256,-0.14513,0.040833,-0.14192,-0.33814,0.039473,-0.44968
232,2,4,0.99335,0.29573,-0.80113,-0.41893,0.1467,-0.9922,-0.14756,-0.22184,-0.32426,-1.2617,0.8157,-0.36527,-0.36352
232,2,5,0.2566,0.93701,-1.097,-0.47458,-0.13187,-0.31201,-0.70727,0.047802,0.25881,-0.40855,0.042167,-1.2442,-0.53031
232,2,6,0.25707,1.7004,-0.46386,0.44595,-0.322,-0.072244,-0.15469,-0.35878,0.32544,0.22472,-0.67763,-0.58303,0.81436
232,2,7,0.50843,1.086,-0.35298,0.36642,0.17923,0.072009,0.37613,-0.55522,0.77978,0.3449,0.067991,-0.2651,1.2011
232,2,8,0.35328,0.49261,-0.30198,0.28086,0.51889,0.10574,-0.53579,-0.92076,0.43213,-0.023796,0.43848,-0.44209,0.94291
232,2,9,0.41513,-1.1922,-0.39884,-0.24939,-0.30643,-0.24951,-0.42751,-0.41333,0.60441,0.53091,0.9143,-0.18136,-0.023175
232,2,10,0.16904,0.13974,0.020963,-1.151,-0.47468,-0.077579,-1.4143,-0.15447,-0.15886,0.63055,0.6652,1.0502,0.87339
232,2,11,-0.34467,0.8795,0.44827,-1.3872,-1.2412,0.23407,-0.33084,0.37142,-0.28083,0.15964,0.69812,0.19737,0.37817
232,2,12,-0.7856,-0.13435,0.60006,-0.47838,-0.27949,0.57005,0.2289,0.29736,0.02158,-0.15339,0.8439,0.0059747,-0.08375
232,2,13,-0.81737,-0.093027,0.081985,-0.044952,0.4876,-0.69322,0.34363,0.069448,-0.12513,-0.39696,0.23872,-0.16039,0.1176
232,2,14,-0.10116,0.068567,-0.071981,0.17031,1.0593,-0.14426,-0.053678,-0.37512,-0.10133,-1.2577,-0.72782,-0.89329,-0.18983
232,2,15,-0.22355,-0.32649,-0.015844,0.58243,0.36769,0.18775,-0.25436,-0.47691,0.30396,-0.99304,-0.59298,-0.57314,-0.1329
232,2,16,-0.5014,-1.4773,0.55681,1.1244,0.075278,-0.85861,0.016898,-0.28952,0.16432,-1.0745,0.084532,-0.25795,0.25638
232,2,17,0.35801,0.60824,1.3235,0.91414,0.11718,-0.76999,-0.6587,-0.446,-0.96549,0.59067,-0.53778,-0.2567,-0.51607
232,2,18,0.039677,0.49737,1.4827,0.15586,0.22174,0.18558,-0.21119,-0.60774,-0.3815,0.45965,-0.020911,-0.0046323,-0.37733
