sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
207,2,1,-0.86604,0.4314,-0.16658,-0.050611,0.72759,-0.12103,0.18292,0.18883,-0.15826,-0.21188,-0.22058,0.33279,0.39966
207,2,2,0.22509,-0.65158,0.031291,-0.054171,0.75359,-0.17923,0.10412,0.14217,0.5498,0.50796,-0.88106,-0.21018,0.18338
207,2,3,1.5,-0.54659,0.30974,0.099371,-0.22879,-0.17871,-1.2805,-0.93746,0.14737,0.72968,-0.65566,-0.15716,-0.17342
207,2,4,1.7035,-0.12716,0.49027,0.10198,-0.4691,0.68396,-0.63537,-0.10987,-0.1431,-0.12715,-0.2953,0.81586,-0.053401
207,2,5,-0.028845,0.1211,0.76526,0.60301,-0.48675,-0.036727,0.087038,-0.32674,-0.86989,-0.2804,-0.12094,0.57523,-0.065304
207,2,6,-0.2719,0.47474,0.44145,0.48673,-0.7498,0.44283,-0.3769,0.29863,0.091113,-0.17583,-0.14192,-0.017246,0.45107
207,2,7,-0.16473,0.42312,0.30416,0.46839,-0.49178,-0.34429,-0.5674,-0.2132,0.29003,0.71956,-0.32637,0.13877,0.19616
207,2,8,-0.35922,0.045972,0.67848,0.19993,0.76689,-1.3942,-0.5625,-1.0753,0.29823,0.64988,0.17206,-0.026696,-0.31663
207,2,9,0.56663,-0.69285,-0.61063,-1.3448,-0.65212,0.91737,-0.013085,-0.014195,-0.39627,-0.38743,0.31939,-0.55067,-0.63512
207,2,10,-0.038683,-0.11406,-0.13185,-0.50369,0.20957,1.613,0.74935,-0.14669,-0.72856,0.50208,0.49279,-0.29929,-0.14726
207,2,11,-0.31652,-0.080268,-0.31158,-0.52244,2.0672,0.76948,0.4944,0.41233,-0.40268,-0.50211,0.12744,0.14922,0.68536
207,2,12,-0.8348,0.61505,-0.9927,-0.27073,1.965,-0.54197,-0.75322,0.69806,-0.015772,-0.81401,-0.33834,-0.19385,-0.22496
207,2,13,-0.21289,0.18697,-0.015458,-0.05815,0.1271,-0.24965,-0.50147,1.0238,0.48523,-0.87997,0.60983,-0.9735,-0.65906
207,2,14,-0.20491,-0.045984,1.2471,0.6543,-0.61535,-0.09774,-0.18014,1.2947,-0.30173,-0.22928,0.19104,-0.28639,-0.20832
207,2,15,-0.6728,-0.12616,1.1707,1.0887,-0.35052,0.1718,0.80919,-0.71664,0.82927,-0.13533,-0.65569,2.3182,1.8698
207,2,16,-0.67695,0.97101,2.1988,1.4567,0.64101,0.24517,0.98153,-1.0356,0.33396,-0.076637,0.24733,0.80941,0.53846
207,2,17,-0.67373,-0.2134,-0.19873,0.3942,0.91152,0.51735,-1.0254,-0.74682,-0.16953,-0.75397,0.044405,0.064848,-0.70816
207,2,18,-0.69388,-0.61946,-0.32415,0.19353,0.59774,0.39099,-0.74921,-0.38833,0.5837,0.036303,0.25867,-0.54064,-0.14279
207,2,19,-0.1286,-0.68081,-0.58676,-0.33998,-0.076532,0.72469,0.12859,0.48084,-0.62751,0.25788,-0.095179,-0.38295,0.072277
207,2,20,0.32251,-0.53045,-0.86813,-0.22867,-0.24234,-0.037567,-0.062511,-0.1778,0.40994,0.71124,-0.85959,-0.058469,0.020723
207,2,21,0.54619,-0.44777,0.051009,0.95187,0.37353,0.24571,-0.28184,-0.15932,0.63565,0.47267,-0.15937,0.17589,-0.50677
