sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
216,1,1,-0.077218,-1.1175,-0.64898,-0.29958,1.6369,0.94472,0.10856,-0.87412,-0.26506,-1.2406,-0.64778,0.97749,-0.37736
216,1,2,-0.12585,-1.5023,0.66959,-0.040179,0.58665,0.37978,0.2203,-0.52549,-0.72905,0.43488,-0.66144,1.399,0.30268
216,1,3,0.19609,-0.45035,1.2001,0.67421,0.4367,0.21019,-0.066019,0.13007,-0.66048,0.87578,-0.36095,0.59075,-0.30634
216,1,4,-0.43176,-0.33855,0.89025,0.59561,0.6678,-0.37839,-0.11141,-0.093118,-0.025893,-0.26003,0.075288,0.74764,-0.58536
216,1,5,-0.061159,0.6798,0.15552,0.5899,0.94635,-1.3373,-0.65685,-0.29574,0.33396,-0.38698,-0.15319,-0.40197,0.46028
216,1,6,-0.49768,1.1319,-0.034824,0.29126,0.89167,-1.4883,0.16458,0.57407,0.58972,0.10829,-0.65688,-0.48861,-0.42596
216,1,7,0.22013,-0.82096,0.11139,0.2812,-0.61934,-0.19845,1.2383,0.94871,-0.54762,0.69006,-0.64335,-0.39874,-0.697
216,1,8,0.61368,-0.1354,0.27383,-0.11394,-0.40187,0.85423,0.86859,0.73336,-0.87488,0.64715,-0.87622,-1.0088,-0.71747
216,1,9,0.9921,-0.46734,0.1951,-0.19779,1.3832,0.2078,0.19094,0.69805,0.057859,-0.14582,-0.19535,0.56274,0.5037
216,1,10,0.78008,-0.95373,-0.75255,-0.92141,1.5531,0.71834,0.60928,-0.77914,0.77174,-1.0633,-0.44552,0.65699,-0.32572
216,1,11,0.70108,-0.68941,-0.77914,-1.0664,0.31453,0.98334,0.97478,-0.81971,1.5275,0.20493,0.26397,0.019738,-0.81296
216,1,12,0.17845,-0.21735,0.70904,0.7163,0.32298,-0.15338,0.9732,-0.048579,0.60896,0.46611,0.50898,-0.23445,-0.61092
216,1,13,0.12987,-0.16955,1.1167,1.5838,0.67257,-0.31245,0.41589,-0.18254,-0.37169,0.79915,-0.22275,0.97609,-0.65268
216,1,14,-0.66908,-0.12927,0.74833,1.3625,1.0513,-0.11089,-0.043904,0.1513,-0.60271,0.69647,-0.50183,0.5322,-0.06473
216,1,15,-0.55753,-0.17238,0.27233,1.9669,-0.30229,0.30046,0.13447,-0.2404,-0.40639,0.63192,-0.090242,-0.75069,0.18997
216,1,16,0.033855,-0.50489,0.8608,1.7641,-0.14607,-0.18228,-0.065001,-0.46038,0.77,-0.48581,-0.22409,-0.58217,0.38693
216,1,17,-0.79242,0.21933,-0.18631,0.77618,1.5657,-0.93839,1.3506,-0.67551,0.56527,-0.92366,0.18488,-0.10373,-0.84664
216,1,18,-0.19052,0.27021,-0.26129,0.99169,0.73412,-0.25955,0.79548,-1.0644,0.67541,0.99822,-0.17771,-0.40132,-0.81464
216,1,19,0.97201,-0.21925,0.42201,1.2376,0.88446,-0.42012,-0.20723,-0.483,-0.44463,0.61276,-0.62398,0.11135,-0.097679
216,1,20,1.1627,-0.4814,0.47915,1.2006,0.79631,0.62006,-0.40817,0.38132,-0.57056,-0.013565,-1.1403,0.18796,0.75873
216,1,21,0.18839,-0.60788,0.5927,0.75547,0.21669,0.67126,-0.64094,-0.21043,-0.47645,-0.28695,-1.5499,0.71819,0.14271
216,1,22,-0.10396,-0.42002,1.0147,1.2622,-0.14488,-0.37908,-0.34555,-0.055463,-0.53671,0.27851,-0.37503,-0.10389,0.27108
216,1,23,0.42276,-0.18965,1.3661,1.8003,-0.24564,-0.13083,0.29238,-0.31229,-0.28883,0.75172,0.23469,-0.60984,0.055889
216,1,24,0.65045,-0.59835,-0.11632,0.48183,-0.22164,-0.015132,0.32308,-0.58821,0.77471,0.10617,0.5131,-0.91644,0.51884
216,1,25,-0.66924,0.78664,-0.069202,0.032303,-0.6351,0.32721,-0.1898,-0.93058,-0.32725,1.5027,0.05504,0.52984,-0.24779
216,1,26,-0.67896,0.11547,0.073921,1.485,-0.23722,-0.47939,-0.38754,-0.77471,0.43713,0.85029,-0.073814,0.28179,-1.0506
216,1,27,0.15545,0.43786,1.3778,2.3593,-0.099392,-1.1872,0.55346,0.24314,0.4975,-0.2074,-0.83734,0.42611,-1.0415
216,1,28,0.06105,0.25638,1.9647,1.4961,-0.22647,-0.60908,0.90531,0.29519,0.55363,-1.0146,-0.69931,0.31676,-0.58031
216,1,29,0.43997,-1.183,1.6179,0.87689,0.28795,0.30911,-0.17712,-0.24486,0.53417,-0.093553,-0.7551,-0.51881,-0.064382
