sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
213,1,1,-0.65647,-1.2949,-0.50265,0.73004,0.041068,-1.2684,0.49936,1.3999,0.88353,0.71638,-2.5919,-0.20057,-0.33164
213,1,2,-0.13776,-1.1217,0.577,-0.10312,0.67211,-0.98416,-0.25959,0.37913,-0.57881,-0.087965,0.6648,0.10882,0.21548
213,1,3,0.19279,-0.22735,1.0789,0.35582,1.1965,-0.2177,-0.56354,-1.2125,0.24162,0.58856,-0.17611,0.14561,0.55477
213,1,4,0.4967,0.3493,0.86386,1.2849,0.78022,0.48623,0.57557,-0.043309,0.050866,0.1745,-0.72051,-0.058841,0.06773
213,1,5,1.2002,1.0137,0.78075,0.72818,-0.072335,-0.10167,-0.23239,1.1614,-0.83596,-0.76871,-0.063539,-0.64654,-0.47099
213,1,6,0.92445,1.346,0.40669,-0.2804,0.22761,0.41676,-0.98212,0.5962,0.82664,-0.27814,0.66103,-0.59829,-0.40589
213,1,7,0.51742,0.51151,0.54253,0.30353,0.81248,0.28251,-1.6167,0.28032,0.99057,0.5852,1.9285,0.77801,-0.14986
213,1,8,0.55888,0.94931,-1.5287,-0.5946,-0.36875,-0.7455,-0.061709,-0.98739,0.75667,0.80157,0.53932,0.74452,-0.6969
213,1,9,0.81178,-0.40291,0.47042,0.49979,-0.88553,-0.63365,-1.0171,0.13584,-0.84819,0.48275,-0.16301,-0.1179,-0.67849
213,1,10,1.0061,-0.69072,1.1127,0.62157,-0.48156,-0.28728,-0.67308,0.75331,-0.079857,-1.0431,0.79378,-0.61596,0.074826
213,1,11,0.40735,-0.3186,0.41239,0.7231,0.048101,-0.0094964,0.0095358,1.1536,0.62881,-0.077535,0.24272,-0.2685,0.067317
213,1,12,0.80007,-0.78801,-0.21081,1.2396,-0.38114,-0.10646,0.4939,0.99306,1.4147,-0.90911,0.3073,-0.052453,0.29391
213,1,13,0.41098,-0.4488,-0.17622,0.11504,-0.76491,0.068846,1.1087,0.16783,0.30275,0.36071,-0.45771,0.094806,-0.14948
213,1,14,-0.26385,0.71869,0.22089,0.83685,-0.71997,0.3775,0.091552,-0.7259,-0.75193,-0.65379,-0.13344,0.24259,0.052254
213,1,15,-0.16812,0.27331,-0.78135,0.25791,-0.24643,0.42774,-0.2987,-0.93374,-1.5932,0.66713,-0.35054,-0.21143,0.35148
213,1,16,-0.63934,-0.088882,-1.585,-1.0382,-0.81818,0.16914,-0.10288,-1.064,0.79603,0.25669,0.12995,-0.72536,0.015761
213,1,17,-0.87506,0.15357,-0.39599,-1.5913,-0.44834,0.39827,-0.046063,-0.0037822,-0.62032,0.6423,0.40321,0.1648,0.17115
213,1,18,-1.3169,-0.54493,0.40262,0.028255,-0.68493,0.37432,0.5423,0.12039,1.0981,-0.27229,-0.22772,0.143,-0.14895
