sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
232,4,1,-0.029959,0.85998,-0.85094,0.8997,0.65763,-0.50557,0.62135,-0.7899,0.49434,0.38113,-0.20646,-0.48034,-0.19171
232,4,2,0.64922,0.094404,-0.23573,0.25686,0.11765,-0.61169,1.2912,0.18023,0.33639,0.24234,-0.73062,-0.49891,-0.60173
232,4,3,1.0584,0.23597,-0.179,-0.27349,-0.64525,-0.37386,0.46412,-0.1032,0.57721,0.41337,-1.0642,-0.98373,-1.3977
232,4,4,0.68473,0.12779,0.28135,0.050113,-0.11183,-0.22225,-0.49131,-0.23051,0.0024758,0.66292,0.48,-1.3269,-1.5595
232,4,5,0.12662,-0.47664,-0.62925,-0.053184,0.54113,1.2219,0.34537,-0.26434,-0.41856,-0.71564,-0.27922,-0.57554,-0.6381
232,4,6,0.58573,0.036018,-0.7678,0.26378,0.28138,1.5255,0.81361,-0.13761,-0.54433,-0.39136,0.44252,-0.27075,0.2248
232,4,7,1.0288,0.6868,-0.061878,0.72529,0.97181,0.38739,0.08372,0.36191,0.22996,0.29555,0.88272,0.091444,1.1345
232,4,8,0.42909,-0.10554,-0.35936,0.21711,0.30524,-0.23991,-0.26187,0.21082,0.2426,0.51891,0.37585,-0.055406,1.4482
232,4,9,1.3307,0.78852,-0.28511,-0.54283,-0.35903,0.87099,-0.63937,0.6562,0.041593,-1.0124,-0.26364,0.23285,-0.54793
232,4,10,0.016248,1.202,-1.8665,-1.1179,-0.26162,-0.0087582,0.35355,0.69536,-0.6017,-0.34175,0.61415,-0.56999,-0.5606
232,4,11,-0.58929,0.030328,-0.58046,-0.73195,0.049854,-0.16605,0.021575,0.93494,-0.28634,-0.13044,0.65784,-0.025399,0.58522
232,4,12,-0.044961,0.091933,1.3037,-0.14118,0.038877,-0.82201,-0.13162,0.38776,-0.82095,-0.017457,0.2861,0.35306,0.33645
232,4,13,-0.19275,-0.3409,1.4514,0.52402,-0.43025,-1.0551,-0.8353,-0.95023,0.13604,0.22547,0.9008,0.29481,-0.83991
232,4,14,-0.049727,-0.1278,0.6067,0.15498,-0.44999,0.18179,-0.65122,-1.0192,-0.39084,0.085786,0.50122,0.78228,-0.65543
232,4,15,-0.13328,0.24399,0.24862,0.50884,0.46327,-0.096525,-0.54379,-1.111,-0.52932,-0.97225,0.64686,-0.1514,-1.0475
232,4,16,-0.57958,0.45784,0.083808,0.53221,1.4728,-0.20558,-0.46012,-0.38655,-0.10528,-1.3023,-0.5946,-0.30843,-0.1002
232,4,17,1.0745,-1.1874,0.57369,1.0789,-0.45759,1.6367,0.68764,-0.3607,0.4554,0.057877,-0.4341,0.36346,-0.49699
232,4,18,0.26986,-0.3522,0.42145,0.56062,0.17683,1.495,0.91218,-0.06738,0.64414,1.0541,-0.64441,0.85114,0.42417
232,4,19,0.060903,0.31147,0.44414,0.63005,-0.20728,-0.23201,-0.040287,0.66743,0.56863,1.7742,1.3008,0.66134,-0.25063
232,4,20,0.72377,0.40626,-0.060548,0.64496,-0.58089,-0.30298,1.736,0.2247,0.2673,0.84923,-0.44578,-0.13069,-0.72075
232,4,21,0.68435,0.14672,-0.5645,-0.17689,-0.28289,-0.34801,0.20149,-0.54868,0.041351,0.17215,0.41893,-0.094522,-0.34176
232,4,22,-0.027108,-0.38985,-0.49738,-0.62191,-0.32303,0.27616,0.13624,-0.22198,-0.38373,-0.78572,0.74255,-0.62145,1.1983
232,4,23,-0.80541,-0.67851,0.38077,0.44853,0.27066,0.35216,-0.80022,-0.060066,-0.23219,-0.10369,0.35665,-0.039586,0.062883
232,4,24,-0.47319,-0.63218,0.6169,0.43793,1.3033,0.29096,-1.5768,-0.04023,-0.93043,0.0092492,0.59378,0.27652,-0.58568
232,4,25,0.73758,-0.51415,1.5191,0.57396,-0.21261,-0.9191,-0.21087,0.090098,0.2542,0.0075033,-0.079957,0.34704,1.8724
