sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
232,1,1,0.075338,-0.22469,0.70508,0.583,0.69594,-1.0171,0.63528,-0.23512,-0.26957,0.86199,-0.56813,0.1423,0.33628
232,1,2,0.19522,-0.32941,0.8702,-0.74952,-0.34565,-0.61958,-0.067559,-0.28822,0.30029,-0.71827,-0.032116,-0.40248,1.4557
232,1,3,0.26542,-0.37694,0.49683,0.012171,-0.34862,-1.525,-0.64146,-0.19576,-0.28746,-0.57403,0.46634,-0.33258,-0.26864
232,1,4,-0.38349,-0.16113,0.060783,1.1677,-0.79049,-0.82037,-0.41509,-0.5633,-0.17927,-0.80997,0.56112,-0.052683,0.36758
232,1,5,-0.65302,-0.77804,-0.071834,1.0397,0.30793,0.7825,-0.50391,-0.73111,0.48276,0.14246,-0.24123,-0.27801,1.2012
232,1,6,0.0054211,-0.14181,0.21857,-0.41823,0.64085,0.54953,0.034121,0.56973,1.3486,0.098557,-1.2185,0.37788,0.93554
232,1,7,0.55787,0.40158,-0.68926,-1.5012,0.36931,0.45238,0.52075,0.094111,0.068524,0.22591,-1.144,-0.29111,0.62885
232,1,8,0.016262,0.95499,-0.30941,-1.1816,0.46985,0.26231,0.1136,-0.24956,0.34604,0.16753,0.69505,-0.20987,-0.23585
232,1,9,1.2081,-0.12449,1.0579,0.34506,-0.74068,-0.35045,0.50875,-0.40003,0.2768,1.3089,-0.58842,0.045413,0.011916
232,1,10,0.75827,-0.74175,0.69388,0.041551,-0.050552,0.57033,-0.31946,-0.43379,-0.23758,0.89285,-0.205,0.95538,0.69069
232,1,11,0.076118,-1.1361,0.73134,0.11076,-0.24813,-0.064597,-0.054077,-0.50939,-0.36657,2.104,-0.2868,0.049397,0.58714
232,1,12,0.15433,-0.59261,0.40113,0.17526,-1.0611,-1.0187,-0.14937,0.89101,-0.23687,0.75357,-0.31067,-0.14374,1.4896
