sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
225,2,1,0.42626,-0.57912,1.2157,-0.29164,-0.014595,0.32981,0.39953,-0.96681,-0.69925,-0.43701,-0.18802,0.42541,0.12817
225,2,2,0.97529,-0.71756,-0.61015,0.099869,-0.28145,0.43518,0.24358,-0.86135,-0.74929,-1.2829,-1.1065,0.042548,1.0375
225,2,3,0.53299,-0.15538,-0.82077,0.73187,-0.22144,0.29138,-0.32598,-0.84238,0.18446,-0.023618,-1.4002,0.43707,0.6042
225,2,4,-0.11968,-0.29831,-0.78987,0.93621,0.97361,0.17373,-0.51691,-0.40844,-0.21751,0.50715,-1.0953,-0.81862,-0.31303
225,2,5,-1.0989,-0.18503,-0.37086,0.18734,1.2473,-0.13596,-0.55506,-0.21277,0.55184,0.70626,-0.54842,-0.82193,-0.25273
225,2,6,-0.49178,1.0403,-0.23812,0.088206,0.63602,0.61679,0.2553,-0.50064,0.60508,0.49564,-0.23385,-0.52353,-0.63156
225,2,7,-0.059952,0.61195,-0.0019912,0.060259,-0.98457,-0.62215,-0.36071,-0.35638,0.89996,-0.39193,0.28381,0.32283,-0.67107
225,2,8,0.062388,-0.22612,0.026302,0.52861,-0.26249,-0.89245,0.039079,0.0073143,0.63059,-0.75799,-0.20467,-0.29886,0.010957
225,2,9,-0.36321,-0.040274,0.73536,1.1474,-0.39308,-0.25785,0.56443,-0.39032,0.061642,0.2928,0.33427,0.20342,0.19907
225,2,10,-0.28618,-0.19757,1.6563,0.60394,-0.41225,0.34531,0.21984,0.18115,0.36271,-0.30861,0.50062,-0.29598,-0.46515
225,2,11,0.24266,-1.0028,2.1435,0.91235,-0.18515,-0.24388,0.51409,0.39609,-0.53898,-0.56593,0.33093,-0.19762,-0.56357
225,2,12,0.38064,-0.49477,1.166,1.2261,-0.16606,-0.45811,-0.14204,0.6748,0.67573,0.039801,0.40687,0.08562,-0.34483
225,2,13,0.70515,-0.34422,1.0783,1.2861,0.26986,0.52224,-1.1621,1.0216,0.78498,0.53621,-0.12766,-0.094225,0.90302
225,2,14,0.036768,-0.67292,0.93127,0.94311,0.37909,-0.056706,-0.74722,-0.56764,-0.19473,-0.87246,-0.0003329,-0.033942,0.90133
225,2,15,-0.28793,-1.1737,-0.24206,0.98527,0.41295,-1.0331,-0.65166,-0.69305,0.48913,0.20496,-0.055517,-0.19995,0.28727
225,2,16,0.069304,-0.78671,-0.97084,0.33743,0.37052,-0.37507,0.20391,-0.99553,0.2188,-0.55728,-0.56632,0.11752,-0.61898
