sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
220,2,1,0.19841,-0.1895,0.38413,0.1769,0.10924,-0.5312,-0.31355,0.25001,0.31384,-0.67297,-0.52136,0.21517,0.40281
220,2,2,-0.34515,-0.80455,1.3795,-0.1116,0.67215,-0.16359,-0.29484,0.81311,0.94197,-0.50224,-0.76093,-0.082587,-0.13469
220,2,3,-0.49214,0.12144,1.6094,-0.309,0.45072,0.45987,-0.1133,0.45607,0.90278,0.084139,-0.62698,0.018392,0.013278
220,2,4,-0.35324,-0.1776,1.1231,0.14148,-0.27838,0.056337,-0.25961,0.64467,0.77702,-0.36252,-1.0981,0.66216,1.0175
220,2,5,-0.15011,-0.15114,1.3483,0.52026,-1.505,0.035249,0.29074,0.045495,-0.33237,-0.20897,-1.3053,0.34778,1.7466
220,2,6,-0.76512,-0.48013,0.079711,0.069124,-2.3027,0.72574,-0.18724,-0.54787,-1.0251,-0.31722,-1.3093,-0.40046,0.93902
220,2,7,-0.21384,-0.90844,-0.13491,0.84074,-1.3505,1.0655,-0.021144,0.26904,-0.0078598,-0.18482,-1.0289,0.10416,1.0033
220,2,8,0.61614,0.2138,0.51673,0.7916,-1.1117,0.27689,0.41361,0.20612,0.45945,0.025534,0.13427,-0.069129,0.54361
220,2,9,-0.12472,-0.25882,0.51583,0.9895,0.36525,0.86459,0.19065,0.91463,0.39358,0.29648,0.92868,0.031309,-0.095121
220,2,10,-0.7718,0.69393,-0.25867,0.44488,-0.61116,0.15743,0.045418,0.3198,0.34327,0.25224,0.29105,0.11651,0.52739
220,2,11,0.34898,0.28163,-0.41774,-0.085732,0.29725,-0.53134,-0.96843,0.66224,-0.50393,-0.28681,0.11986,0.45804,1.1794
220,2,12,1.5567,0.23772,-1.0179,-0.2759,0.55687,-1.0029,-1.1003,0.93075,-0.12043,-0.13806,-0.92502,-0.33747,-1.6126
220,2,13,0.68946,0.69864,-0.92777,-0.42108,0.73804,0.93935,-0.88998,0.12386,-0.29442,-0.76356,-0.43224,-0.49549,-1.2311
220,2,14,-0.050711,0.4237,-0.98926,1.0257,0.83335,0.40755,-0.47372,0.10551,0.037274,-0.53592,1.1279,-0.76988,-0.015783
220,2,15,-0.56774,0.12093,-0.92568,0.40057,0.22559,-0.59662,0.45744,0.41263,0.077273,-0.26811,0.98134,0.085967,0.087542
220,2,16,-1.1104,-0.1667,-0.7982,0.29235,0.16781,-1.8568,0.71893,-0.45098,-0.053868,1.1823,0.12771,0.55566,0.26964
220,2,17,1.0501,-0.088098,1.0553,0.43821,1.3964,-0.89362,0.34969,-0.37272,-1.1623,-0.52801,0.49289,0.6553,1.0949
220,2,18,-0.20796,0.21474,0.6474,-0.74259,1.057,0.19417,0.080517,-0.3029,-0.13945,-0.5599,0.53097,-0.0090821,0.62894
220,2,19,0.077317,-0.17563,-0.16923,-0.9139,0.68294,0.37792,-0.57082,-0.19398,-0.26668,-0.38956,-0.91215,-0.76459,0.94614
220,2,20,0.0038315,0.30123,0.060267,-0.61825,0.006892,0.044734,0.68573,1.1175,0.096623,-0.086627,-0.9844,-0.83344,0.98164
220,2,21,-0.2997,1.2637,0.029243,-0.35408,0.095552,-0.75611,-0.23545,0.78988,0.36657,-0.96042,-0.28163,-0.50081,0.062554
220,2,22,-0.90485,0.60933,-0.29664,0.31093,-0.2091,-0.033555,-0.27583,0.27499,0.24023,-0.91828,-0.71574,0.068591,-0.084936
220,2,23,-1.0894,0.59894,-0.36328,0.56576,-0.038231,-0.48096,-0.35958,-0.95173,-0.25293,-0.86035,-0.85232,0.84035,0.051603
220,2,24,-0.027821,1.0917,-0.36109,-0.64232,0.88392,-0.78982,-1.0571,-0.92653,-0.25588,-0.21854,-0.40514,0.26895,-0.67827
220,2,25,-0.44635,0.45159,0.80362,0.16034,-0.67247,0.30179,1.2989,1.196,0.38811,-0.018271,-0.83313,-0.2387,-0.41109
220,2,26,-0.029898,0.88497,-0.25308,0.077371,-0.37435,0.11434,0.98711,0.42659,0.99457,0.75358,1.1855,-0.19091,-0.69993
220,2,27,0.54738,1.2637,-0.99478,0.71354,0.099737,0.47441,0.9894,0.26636,0.39429,0.65365,-0.15346,0.54855,-0.4375
220,2,28,1.1205,0.6561,-1.1714,0.23453,0.36532,-0.69886,0.18575,0.82891,-0.046221,-0.24571,-1.3437,0.27299,-0.23047
220,2,29,0.6954,0.37425,-0.18257,0.98495,0.15123,-0.17574,-1.6428,-0.55314,-0.1912,0.58031,-1.7614,-0.075588,-0.39147
220,2,30,0.0081928,-0.37483,0.48742,0.95105,-0.034235,1.0371,-1.0826,-0.89915,1.1879,1.1323,0.58577,-0.010402,-0.069963
220,2,31,-0.3364,-0.64179,0.68398,1.5682,0.09507,1.239,-0.35215,-1.0776,0.65517,1.2536,1.5446,-0.41379,0.25115
220,2,32,-0.18835,-0.82552,0.13568,1.6456,1.2909,0.26741,-0.21324,-0.94524,-0.19801,0.65715,1.3753,-0.28053,-0.48417
220,2,33,0.072679,-0.5779,0.2281,-0.49673,-0.52124,0.66827,0.11356,-0.53665,0.49318,0.86659,0.28717,-0.72121,-0.16079
220,2,34,-0.11988,-1.0268,-0.015499,0.25073,1.1171,0.49973,0.45639,-0.06324,-0.93776,0.40075,0.21464,-0.096486,-0.65341
220,2,35,-1.2099,-0.0077971,0.75302,0.21298,0.26421,-0.40033,0.48957,-0.067173,-0.47987,-1.3221,0.79511,-0.33984,0.74981
220,2,36,-0.90562,0.59742,0.83888,0.33045,-0.63427,-0.27625,-0.097583,0.31699,0.37453,-0.65243,0.34898,-0.085266,0.75312
220,2,37,-0.36387,0.38583,0.85182,0.10327,-0.60481,-0.39628,-1.0317,-0.81079,0.11995,-0.74989,0.7196,-0.16196,0.29749
220,2,38,-0.31259,0.35447,0.4787,-0.013344,-0.73615,-0.60827,-1.1584,-0.62675,-0.39093,-0.3672,0.369,0.48159,-0.92249
220,2,39,-0.52204,-0.0032416,0.58907,0.0067785,-0.20365,-0.035463,0.0058702,0.36593,-0.097529,1.0755,0.10184,0.73523,-1.354
220,2,40,-0.38583,0.43457,1.5978,0.92195,0.25503,-0.33635,0.47887,0.63711,0.82807,0.58946,-0.014824,0.20765,-0.21634
220,2,41,0.98177,0.35531,-1.1263,-0.50808,-0.14659,0.34689,-0.21671,0.79592,-1.2682,0.031395,-0.63974,-0.6372,-0.25827
220,2,42,-0.3925,0.65928,-0.46907,-0.064878,-0.21064,0.20057,-0.07541,0.76983,-1.1686,-0.73043,-1.0862,0.010031,-1.364
220,2,43,-0.71762,0.31357,1.3727,0.21318,0.16496,-0.48251,1.4756,0.85104,-0.036993,-1.0421,-1.3095,0.97258,-0.058112
220,2,44,0.10369,0.40432,-0.19798,-0.24147,0.37608,-0.74672,0.65161,0.52478,-0.19952,-0.23409,0.86754,0.3878,-0.39141
220,2,45,-0.22822,0.63448,-0.54517,-1.4069,-1.0839,-0.56816,-0.61322,0.67734,1.0667,0.38838,1.0924,0.15842,0.26315
220,2,46,-0.30395,0.15794,-0.083434,-0.49218,-0.93572,-0.35047,-0.71676,0.95857,1.0837,0.42488,1.2105,-0.16148,0.53136
220,2,47,-0.61917,0.59364,-0.8762,-0.47105,-1.249,-0.13691,0.51137,-0.20753,0.014419,-0.3995,0.056063,-0.72173,-0.38739
