sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
221,3,1,-1.0185,-1.2673,-0.53066,-0.52678,-0.68037,-0.34306,-0.092519,0.24136,0.062755,-0.30633,-0.46624,-0.29177,-0.02381
221,3,2,-0.83654,-1.1273,0.36758,-0.44474,-0.7452,0.55873,-0.1099,0.5402,-0.1108,-0.025385,-0.90182,0.039018,1.2584
221,3,3,-0.85558,-0.62395,1.2493,-0.15922,-0.6505,0.29504,0.29475,0.53261,0.0081463,0.43754,-0.46526,0.4072,0.52924
221,3,4,-0.19858,0.22999,0.54384,0.29433,-0.37268,-0.82937,0.74044,0.43715,0.5154,0.22917,0.67566,0.34983,0.015522
221,3,5,0.22223,1.4271,0.55924,0.1572,-0.3397,-1.1905,0.76294,-0.21632,1.0727,0.17926,0.90643,0.47074,0.16823
221,3,6,0.21675,1.3393,0.3635,0.89689,-0.33233,-1.1213,0.76481,0.16868,0.96331,-0.50043,0.613,0.50643,-0.063477
221,3,7,0.58207,0.87364,0.094008,0.45641,0.45327,1.1892,0.21275,-0.065616,0.70723,-0.63369,0.30942,0.082144,-0.14294
221,3,8,0.56284,1.0648,-0.66233,0.85639,0.83249,0.97149,0.66133,0.43096,0.28006,-0.26916,0.13299,0.09666,-0.12285
221,3,9,0.72903,0.39297,-0.7778,0.095575,0.0004861,-0.28615,-0.74254,0.25239,-0.15837,0.599,0.38856,0.19531,-0.10319
221,3,10,0.40302,0.1955,-0.39066,-0.10339,0.02435,0.32498,-1.6402,-0.95235,-0.55764,-0.16495,-0.10833,0.012189,0.28048
221,3,11,-0.67043,0.42618,0.27627,-0.11965,-1.0097,0.056459,-1.2475,-0.46011,-0.13031,0.35999,-0.43592,-0.34407,1.0127
221,3,12,-0.76367,0.29811,0.22236,-0.30358,-0.20765,-0.16093,0.076242,0.34169,-0.00020707,0.62594,-0.47014,-0.48046,1.1489
221,3,13,0.3769,-1.1199,0.64835,-0.60168,0.081947,0.0026677,0.46958,-1.075,0.23203,0.042037,-0.40693,-0.4749,0.38751
221,3,14,0.58486,-1.4799,1.1882,-0.58701,-0.55646,-0.15079,-0.60925,-0.37173,0.14021,-0.13496,0.34527,-0.19671,-0.32546
221,3,15,0.26284,-0.88338,1.1218,-0.58233,-0.3386,-0.71259,-0.30609,-0.13055,0.40947,0.3029,-0.42669,0.33222,0.24544
221,3,16,-0.27211,-0.47016,0.85415,-0.21337,-0.69609,-0.91433,-0.085759,-0.0041862,0.77384,0.26515,-0.93623,-0.549,0.37217
221,3,17,0.40886,0.26057,0.50347,0.092815,-0.22432,-0.46998,-0.067957,-0.93468,-0.16312,0.22234,-0.14358,0.23258,0.42488
221,3,18,-0.65014,0.64046,0.29493,-0.50427,0.71455,-0.56313,0.042383,-0.53629,-0.8334,0.6778,0.65767,-0.038057,0.21086
221,3,19,-0.98699,0.83864,0.62007,-0.41451,0.64127,-0.17296,0.15093,0.011832,-0.73753,0.62628,0.20854,-0.082504,0.44088
221,3,20,-0.69577,0.65835,0.039166,-0.98836,-0.1097,0.74374,0.16119,-0.19186,0.87498,0.3541,-0.85922,0.53688,0.7749
221,3,21,-0.7399,0.67546,-0.64623,-0.37605,-0.34217,0.32596,0.50842,-0.19626,0.5275,0.66178,-0.094048,-0.30376,-0.43065
