sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
220,1,1,-1.0895,-0.43139,1.322,1.3946,-0.22645,-0.097701,-0.20111,0.064772,0.65876,0.86669,-0.37845,-0.14651,-1.0288
220,1,2,-1.1966,0.89217,1.26,0.87233,-0.30013,-0.28773,-0.69045,-0.59933,0.49203,0.52778,-0.3834,-0.15845,-0.44607
220,1,3,-0.59656,1.0808,-0.048181,-0.39772,0.043975,-0.89186,-0.29515,-0.91135,0.019883,-0.3034,-0.22619,-0.28928,0.51161
220,1,4,-0.99085,0.60824,-0.40972,-0.71039,0.31216,-0.74451,0.18763,-0.40483,-0.00077151,-1.0042,-0.53871,-0.22661,-0.055469
220,1,5,-0.16366,0.3967,0.24263,0.27508,0.08846,-0.70773,0.71746,-0.66686,-0.12277,-1.0527,-0.54585,-0.10607,-0.51695
220,1,6,0.10657,0.40416,-0.97126,-0.15319,-0.57972,1.2969,0.6109,-0.082828,1.0026,-0.65438,-0.25481,0.56136,0.19407
220,1,7,-0.42002,0.41656,-0.64698,-0.51825,-0.023906,1.9335,0.55738,-0.30872,1.0881,0.71302,-0.019719,0.30733,0.11813
220,1,8,-0.2804,0.52194,0.36803,0.060934,0.85505,2.0485,0.29125,0.14948,0.42583,0.87538,-1.3585,-0.64479,-0.17192
220,1,9,0.23818,-0.20824,0.94391,1.0155,0.046654,-1.0212,0.6917,0.31354,0.75087,1.426,-0.28305,-0.086811,-0.099159
220,1,10,0.54552,-0.279,1.0505,0.37314,-0.75187,-0.092501,0.59499,0.07529,0.82426,0.5842,0.395,-0.40112,-1.1332
220,1,11,0.44214,0.29252,0.94456,0.14842,-1.2817,0.14139,-0.32376,-1.435,0.57976,-0.57449,0.30519,-0.21671,0.45779
220,1,12,-0.34409,-0.33324,0.85405,0.58918,-1.381,-0.054523,-0.48077,-1.3671,0.42735,-0.048086,0.14795,0.25557,0.58239
220,1,13,-0.44948,0.49497,0.66962,0.83565,-0.58326,0.48246,0.18374,-0.70961,-0.016035,-0.69399,0.033747,-0.099723,-0.24117
220,1,14,-0.83526,0.57391,-0.25267,-0.31747,0.0065859,-0.19613,0.66479,-0.20223,-0.22129,-0.29091,-0.48682,-0.46339,-0.82618
220,1,15,-0.91907,0.46189,-1.1113,-0.75107,0.30698,-0.69335,0.74808,0.21588,0.020026,0.090767,-0.67591,0.019616,-0.30424
220,1,16,-0.95188,-0.50926,-0.056931,-0.59098,0.16655,-1.0486,0.97605,0.21524,0.080951,1.1982,-0.1802,-0.23181,0.35945
220,1,17,1.254,0.59739,0.91128,0.34215,0.49341,0.73612,-0.36062,0.5119,-0.23117,0.23261,1.1885,0.14265,-0.52823
220,1,18,0.7361,0.10955,0.18765,0.021158,0.50529,0.93248,-0.12217,0.25668,0.063662,0.35403,0.044571,-0.091611,0.027686
220,1,19,-0.42206,-0.26324,0.017337,0.069582,0.48694,0.79003,0.43696,-1.0566,0.23284,-0.49986,-0.10418,-0.22631,0.52868
220,1,20,-0.36099,-0.054775,0.2684,0.76247,0.69068,-0.26848,0.95085,0.60386,-0.29861,-0.54828,0.13319,0.62527,0.84587
220,1,21,-0.34517,-0.70168,0.38223,1.2559,0.79032,-0.14336,0.43387,0.26246,-0.86841,0.11951,-0.32683,-0.13767,-0.044826
220,1,22,-0.27364,-1.0995,0.090664,0.91055,0.56884,-0.018515,-0.42556,0.065332,-0.075571,-0.035045,0.64538,-0.18692,0.0537
