sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
231,2,1,0.52369,-0.84678,-0.25268,-0.44525,0.16213,0.69782,0.51124,-0.066601,-0.51221,-0.77542,1.2132,0.55455,0.37228
231,2,2,0.26443,-1.1513,-0.96614,-0.055848,-0.20472,0.096692,0.70283,-0.36445,0.093097,-0.97842,0.27982,0.24833,0.075424
231,2,3,-0.46501,0.55503,-0.5003,-0.11227,-0.10832,-0.39463,0.64093,0.24654,-0.36949,1.0344,-0.025391,0.029914,-0.41649
231,2,4,-0.1892,1.0025,0.069817,0.26796,0.86421,0.25647,0.11408,-0.77306,-0.16119,0.6946,-0.88727,0.27031,-0.060677
231,2,5,0.90632,-0.2278,-0.48305,1.0422,0.94756,0.24029,0.21693,-0.53737,-0.61547,1.9309,-0.68814,0.50335,-1.2262
231,2,6,0.69331,-0.62911,-0.43062,0.82592,0.38178,-0.31978,0.46897,-0.71708,-1.1322,-0.18264,0.016272,0.44582,-0.77878
231,2,7,0.027638,-0.09962,-0.0074827,-0.26756,0.059322,0.31671,-0.46261,-0.53253,-0.62108,-0.61686,1.0196,-0.322,0.097641
231,2,8,-0.36946,0.2325,0.048423,-0.71155,0.78814,0.4975,0.26879,0.20463,0.34004,-0.12036,1.6693,-0.50515,1.5362
231,2,9,0.080171,-0.029512,-1.5925,-0.035694,0.43136,-0.36033,-0.41997,-0.41444,-0.26757,0.32233,-0.24584,-0.70631,-0.38696
231,2,10,0.72945,0.16139,-0.14938,-0.26569,1.2261,0.96278,-0.059197,-0.49388,-1.035,0.90813,-0.06065,0.2876,0.56295
231,2,11,0.55658,0.39758,0.27447,-0.0041957,0.71716,0.60532,-0.44068,0.11265,-0.29956,0.81084,-0.80377,0.61076,1.1815
231,2,12,-0.1417,0.7961,0.66662,0.55777,0.063012,0.029005,-0.016401,0.77138,-0.25248,0.64365,-0.47818,0.4962,1.2241
231,2,13,0.50447,0.81444,0.81752,0.62522,0.31775,-0.22016,0.3801,-0.47052,0.11677,0.7043,-0.19594,0.49941,0.89595
231,2,14,0.60002,0.53957,0.72256,0.21394,0.54237,-0.43959,-0.094416,0.1122,0.4576,0.33724,0.088405,-0.32253,-0.48275
231,2,15,0.11441,0.29828,1.4303,-0.34626,0.22636,0.21277,-0.15316,-0.60816,0.54675,0.30076,1.018,-0.55194,-1.2419
231,2,16,0.99077,-0.6601,2.1316,-0.23874,0.13963,0.41171,0.346,-0.18426,0.21804,-0.011753,1.0968,-0.14801,-1.4841
231,2,17,-1.0428,-0.20689,-1.274,-0.20653,0.070159,0.023314,-0.11553,0.51059,-0.27013,0.16919,-0.4911,-0.44324,-0.15827
231,2,18,-0.71255,-0.88427,-0.51792,-0.52037,0.23803,-0.02859,-0.11712,0.51082,-0.36684,0.57559,-0.31702,-0.13106,-0.43035
231,2,19,-0.32422,-0.79272,-0.8692,-0.69952,0.020999,0.14542,0.52153,0.2012,0.15034,-0.046574,-0.48167,-0.092311,-0.17128
231,2,20,-0.42547,-0.35346,-1.3931,-0.47274,0.41183,-0.0069261,0.3506,0.26609,1.0017,0.53308,-0.19504,0.15892,0.26285
231,2,21,0.22005,-0.042454,-1.5459,-0.30836,0.716,0.49144,0.18894,0.39246,0.84735,0.71589,0.061329,0.3442,0.19236
231,2,22,0.42427,0.37491,-0.68182,-0.017819,0.61624,0.43101,0.16096,0.43335,0.018096,0.90411,-0.18469,0.028211,0.30557
231,2,23,0.43743,0.10052,-0.39733,-0.81562,-0.080689,0.031836,1.0841,-0.082051,-0.027987,0.65059,0.27335,-0.14078,0.16543
231,2,24,0.79901,0.22352,-0.21851,-0.71068,-1.1115,0.8658,1.0596,-0.77415,-0.41862,-0.12317,0.3381,-0.21119,-0.20576
231,2,25,1.1506,-0.7595,0.11535,-0.75548,1.1857,-0.016815,-0.1684,-0.14085,-0.26715,-0.27641,0.60047,0.02952,-0.43133
231,2,26,0.51317,-0.32298,-0.081055,0.14872,0.20139,0.27975,0.36509,0.43369,-0.40865,-0.68079,0.25213,-0.15175,-0.89914
231,2,27,0.47029,-0.058763,-0.06171,0.62524,0.30081,-0.0089465,0.86214,0.2302,0.19063,-0.05803,0.60424,0.13404,-0.13967
231,2,28,0.53882,-0.012273,0.25211,0.46133,0.1692,-0.028821,1.0183,0.31017,-0.002218,-0.2138,-0.030738,-0.1308,0.73964
231,2,29,-0.063773,-0.99689,-0.37393,-0.38171,-0.57011,-0.24428,0.40746,-0.33299,-0.41185,-0.24016,-0.79816,-0.083664,-0.016338
231,2,30,-0.65331,-0.63653,-0.7033,-0.027566,-0.39403,-0.10939,0.18057,0.21011,-0.09872,-0.39384,-0.41066,0.2904,-1.0964
231,2,31,-0.25643,0.20409,0.13982,1.0307,0.031979,-0.11275,0.051365,0.036033,0.17543,-0.3681,-0.065604,-0.15582,-1.3383
231,2,32,-0.63791,0.45605,0.27247,0.61366,0.91504,-0.18196,0.3421,-0.036664,0.76939,0.22019,-0.058164,0.041109,-0.50469
231,2,33,-0.091846,-0.67189,0.2507,-0.59375,-0.099222,0.53611,-0.32475,-0.044347,0.32421,-0.71924,0.30192,0.80408,-0.68269
