sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
237,3,1,-0.91043,0.089853,-0.49894,0.4161,-0.31768,0.31937,0.35599,0.92646,-0.40257,-0.16659,0.21337,-0.7465,0.82424
237,3,2,-0.48214,0.57815,-0.4147,0.50632,0.43919,-0.2105,-1.3989,-0.22102,-0.46157,0.011343,-1.3933,0.88118,-0.15516
237,3,3,0.63988,0.70776,-1.2141,-0.30735,0.046073,-0.51611,-1.2464,-0.35377,-0.25701,0.062678,-1.3982,1.2606,-0.71473
237,3,4,0.54288,-0.027587,-1.113,-0.95172,0.040898,0.066327,0.17789,-0.045891,0.11924,-0.45834,-0.80014,1.2885,0.17797
237,3,5,-0.77038,0.33274,-0.63018,0.12967,0.93938,0.18487,0.38902,-0.19507,0.54064,-0.053203,0.79525,0.39042,1.6829
237,3,6,-1.0787,0.62232,0.071293,1.2798,0.73516,0.32694,0.67023,-0.73622,-0.37689,0.87856,1.0076,0.43705,0.64618
237,3,7,-0.60546,0.97593,0.6111,1.0335,0.80052,0.21258,-0.12432,-0.81325,-1.8524,0.36696,-0.43473,-0.39627,-2.1566
237,3,8,0.42901,0.26886,-0.33162,1.0802,0.62237,-0.056283,-0.13513,-0.014502,-1.5261,0.52454,-0.52386,-0.45309,-2.8196
237,3,9,-0.32092,-1.475,-0.79165,0.54083,0.52428,-0.56083,-1.1072,0.33084,0.55081,-0.76611,-0.043296,0.55335,-0.93947
237,3,10,0.085516,-0.96201,-0.91641,-0.00069556,-0.26059,-0.23299,-0.29007,0.45194,0.56718,0.53327,0.19249,-0.35976,-0.24548
237,3,11,0.2134,0.47881,-0.085773,0.39034,-1.2487,0.48489,0.25125,-0.020168,-0.41298,0.15366,0.52147,-0.41822,1.1719
237,3,12,-0.78951,1.8988,0.67924,0.52722,-1.509,1.4598,-0.23166,0.055409,-1.2455,0.41784,0.17772,0.067701,0.64345
237,3,13,-0.68903,1.1715,0.36506,0.41282,-0.66361,0.89114,0.011826,-0.16635,-0.74569,-0.43069,-0.10111,0.82955,0.52018
237,3,14,-0.4292,0.040121,0.80651,0.4864,0.040819,-0.17243,-0.61303,-0.79446,-0.5218,-0.3023,-0.36321,0.41649,-0.21183
237,3,15,0.29246,-0.29378,0.88044,0.27544,0.81087,-0.037479,-1.2653,-0.1467,-0.22046,0.96983,0.13118,0.015736,-0.098563
237,3,16,0.56371,0.02933,1.0212,0.97504,0.67976,-0.89627,-0.3829,0.28004,-0.21306,0.95892,0.65436,0.0037793,0.63878
237,3,17,-0.48633,-0.58786,0.70603,-0.012302,0.66045,0.67776,0.79231,0.20216,-0.2274,-0.10847,0.96667,-0.47045,0.20398
237,3,18,-0.99494,-0.88953,-0.037803,-0.24939,-0.55,-0.47503,0.033615,-0.015235,0.10143,-0.096518,-0.31944,0.28155,0.19438
