sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
230,2,1,-0.48514,-0.22005,-0.18875,-0.28912,-0.92177,-0.43561,0.075989,-0.50449,0.76183,0.20613,-0.33127,-0.40411,-0.29893
230,2,2,-0.06681,0.13683,0.17762,-0.87784,-0.73778,-0.39945,1.1779,0.21283,-0.68382,0.087817,0.62991,0.042588,-0.74817
230,2,3,0.55926,0.8126,0.18224,-1.207,0.1947,0.45668,0.47928,-0.17644,-0.21067,0.23916,0.74316,0.67329,0.23186
230,2,4,0.22055,0.49369,-0.22945,-0.48189,0.55885,0.30607,-0.02248,-0.012067,0.50785,-0.5372,0.22178,0.088266,-0.52435
230,2,5,-0.64696,-0.57523,-1.2793,0.17843,0.8617,0.56685,-0.20112,1.0566,0.88148,-0.40159,1.5029,1.1258,-0.28234
230,2,6,-0.41247,-0.95127,-1.3088,0.66631,-0.083509,0.3614,-0.56314,1.3173,0.76967,-0.92937,1.1014,0.84876,0.033944
230,2,7,-0.43287,0.37844,-0.072747,1.0206,-0.28052,-0.32117,-0.76609,0.15364,-0.42151,-0.47475,1.0604,0.065755,-0.80379
230,2,8,0.017871,0.70504,0.11291,0.78591,0.36866,-0.11625,-0.18542,-0.57758,-1.3268,-0.078372,-1.6155,-1.9347,-0.86138
230,2,9,0.3038,1.0884,0.18712,-0.049322,-0.44667,-1.0972,-0.61375,-0.75523,0.015149,1.0906,0.078445,0.19849,-0.50889
230,2,10,1.0872,0.48684,-1.1773,-0.46455,-0.027254,-1.0797,-0.14459,-0.34728,-0.10658,0.47422,0.00098843,-0.064092,0.012175
230,2,11,0.26191,0.19819,-1.2024,-0.1132,0.57313,-0.69794,0.41909,-0.11349,-0.50592,0.97325,0.096958,0.24385,0.29129
230,2,12,-0.0033667,0.2307,-0.53495,-0.30968,0.73897,1.2346,0.6432,0.71861,-0.30425,1.027,0.78651,0.6052,0.04372
230,2,13,-0.2149,1.0446,0.13882,0.0047295,0.24004,1.4698,0.88683,0.97473,-0.0081277,0.22441,0.5934,0.56766,-0.32785
