sub,run,trial,act_IFG,act_SMA,act_lVLPFC,act_rVLPFC,act_thalamus,conn_leftVS_LPFC,conn_leftVS_dACC,conn_leftVS_visual,conn_rFPN_VLPFC,conn_rFPN_precun,conn_rightVS_dACC,conn_rightVS_dPrecun,conn_rightVS_vPrecun
203,1,1,0.18921,0.0064369,0.48581,-0.20479,-0.21062,-0.63876,-0.53778,-0.23615,0.44218,-0.57963,0.57162,-0.26456,-0.78994
203,1,2,0.24667,-1.2409,1.426,0.51326,0.55065,-0.12138,-0.32136,0.099107,0.6356,0.42922,-0.025178,-0.53113,-0.75976
203,1,3,-0.57385,-1.1219,0.51639,0.91945,1.2659,0.26023,-0.21409,0.58834,0.28641,0.39093,-1.1949,0.15488,-1.6208
203,1,4,-1.1395,-1.4787,-0.5341,0.59211,1.2325,0.47417,-0.18315,0.23825,0.15066,-0.051423,-0.98031,0.33512,-0.06011
203,1,5,-1.1492,0.32748,0.72266,1.1005,1.19,-0.073454,-0.67325,0.09047,0.51589,0.50097,0.13238,0.42674,0.6479
203,1,6,-0.28613,0.59046,1.4588,0.90914,1.371,0.27688,-0.30677,0.13334,-0.0054816,0.51084,1.0215,0.46032,0.93007
203,1,7,0.42583,0.60416,0.70331,0.53995,0.97057,0.21505,0.20149,-0.11994,0.17676,0.20903,1.0628,0.10748,0.52544
203,1,8,0.93196,0.43487,0.56551,0.26995,0.7089,0.15309,-0.071826,-0.4344,0.36617,-0.74145,0.31965,0.25258,0.31155
203,1,9,-0.071448,0.3922,-0.0095531,0.15921,0.36575,-0.47474,-0.013279,0.19089,-0.83665,0.84332,-0.71533,1.1669,-0.26273
203,1,10,0.078154,0.04047,0.091828,0.83244,-0.29744,0.12524,0.67172,0.60079,0.058165,1.3816,-0.53378,1.4628,-0.24537
203,1,11,-0.33559,-0.71727,-0.19389,0.86935,-0.91227,-0.67986,0.019245,0.80392,-0.23067,0.16312,-0.93039,0.45183,-0.27685
203,1,12,-0.042512,-0.73141,0.22626,0.39943,-0.065004,-0.20657,-0.23403,1.3664,-0.47402,0.10183,0.24993,0.0094985,-0.03515
203,1,13,0.46544,-0.74117,-0.42447,0.4746,0.65341,-0.43013,-0.8525,1.255,-0.30932,-1.1602,1.214,0.68238,-0.34386
203,1,14,-0.059803,0.13312,-0.55636,0.14384,0.17329,-0.59294,-0.89386,0.47978,0.1179,-1.3434,-0.12364,1.0068,-0.032225
203,1,15,0.21392,0.72846,0.048061,1.3522,-0.24067,1.6756,0.19519,-0.1863,0.31494,-1.5872,-0.073514,0.66523,0.36399
203,1,16,0.48446,-0.11945,0.81521,1.212,0.26391,1.6639,-0.11725,-0.87082,0.058337,0.51459,0.39711,-0.011927,0.26835
203,1,17,-0.7054,-1.0169,-0.34266,-0.383,-0.44973,-0.011388,-0.61626,0.38234,0.22512,0.12413,0.083764,0.29696,-0.86448
203,1,18,-0.76161,-0.59663,0.26768,0.47172,-0.88696,0.16536,-0.60388,0.055194,0.22402,-0.16855,-0.91771,0.61226,0.23035
203,1,19,-0.42361,-0.28572,0.91887,1.9409,-0.76968,0.57639,-0.68403,-0.94184,-0.67626,-0.31945,-0.70711,-0.14746,-0.29606
203,1,20,-0.39761,-0.45892,0.39329,2.1435,0.37219,0.4425,-0.25486,-0.95092,0.22717,0.35348,0.96317,-0.097954,-0.53956
203,1,21,-0.49835,-0.38302,-0.94957,0.89352,1.3386,0.251,-0.19193,-0.37629,0.10566,0.13689,0.10147,-0.90395,0.69026
203,1,22,-0.10203,-0.34973,-0.11942,1.0389,1.3588,0.82737,-0.41593,-0.61839,0.70083,-0.42569,0.50951,-0.79679,0.69215
203,1,23,0.33292,-0.28456,0.25991,0.65564,-0.32592,0.9951,-0.52064,-0.14328,-0.004895,-0.4805,-0.96952,-1.3434,0.18143
203,1,24,0.6692,-0.3945,0.9282,0.89458,-0.2704,0.99948,-0.11113,0.20106,-0.44296,-0.28142,1.1831,-0.42649,-0.57252
203,1,25,-0.31183,-0.73842,0.072505,0.97328,-0.35148,-0.58192,-0.36974,0.23049,0.042994,0.34896,-0.065518,-0.49269,0.59323
