onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	rewardFraction	guess	outcome	correct	word	when	answer	runNr	scanNr	subjectNr	target	reactionTime	outcomeEyeClosed	outcomePupilArea	outcomeDilation	guessEyeClosed	guessPupilArea	guessDilation	nrBlinks	trialInBlock	isReward	isPanas	isPunish	beforePanasReward	beforePanasVLPFC
20.3279666255377	2.5134302864559	reward_vlpfc	22.8413969119936	1	2	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	-1	3	1	n/a	n/a	n/a	3	10	230	VLPFC	452.683606605977	0	2183.53558052434	-0.3925	0.230591852421214	2034.74725274725	-0.014014014014014	1	1	1	0	0	0	0
23.8422114564404	2.51874527714402	reward_vlpfc	26.3609567335844	2	2	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	-1	1	1	n/a	n/a	n/a	3	10	230	VLPFC	340.977121878415	0	2221.83270911361	-0.07625	0.230591852421214	1887.32567432567	0.568568568568569	1	2	1	0	0	0	0
27.3449786155596	2.51875303470716	reward_vlpfc	29.8637316502668	3	2	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	4	-1	n/a	n/a	n/a	3	10	230	VLPFC	641.167076468468	0	2361.27215980025	0.18625	0	1801.20599538816	0.63	0	3	1	0	0	0	0
30.8478314605244	2.51888350286707	reward_vlpfc	33.3667149633914	4	2	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	0	-1	n/a	n/a	n/a	3	10	230	VLPFC	490.376210223883	0	2411.22846441948	0.25625	0	1925.56418139892	0.613846153846154	1	4	1	0	0	0	0
34.3507491869517	2.51869062155858	reward_vlpfc	36.8694398085102	5	2	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	9	1	n/a	n/a	n/a	3	10	230	VLPFC	958.054134409875	0	2278.52309612984	-0.0475	0	2079.90930053805	0.548461538461538	0	5	1	0	0	0	0
37.853480731789	2.51879816963896	reward_vlpfc	40.372278901428	6	2	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	-1	4	1	n/a	n/a	n/a	3	10	230	VLPFC	707.161749839783	0	2198.26716604245	-0.14	0	1957.48885472713	0.54	0	6	1	0	0	0	0
41.3564770917259	2.51867863259465	reward_vlpfc	43.8751557243206	7	2	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	8	1	n/a	n/a	n/a	3	10	230	VLPFC	606.44033144787	0	2181.54307116105	-0.08125	0	1766.78554957725	0.537692307692308	0	7	1	0	0	0	0
44.8592840965278	2.51869238464534	reward_vlpfc	47.3779764811732	8	2	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	9	1	n/a	n/a	n/a	3	10	230	VLPFC	890.111606694758	0	2268.69288389513	-0.0425	0	1948.46272098386	0.639230769230769	0	8	1	0	0	0	0
48.3786570312977	6.02166864543408	panas_none	54.4003256767318	9	5	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	alert	At this moment	3	3	10	230	NONE	n/a	0	1299.13483146067	0.50125	0	1567.33820138355	-0.718461538461538	1	1	0	1	0	1	1
55.3845055309683	6.02155616072192	panas_none	61.4060616916902	10	5	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	enthusiastic	At this moment	3	3	10	230	NONE	n/a	0	1300.14856429463	0.19625	0.302843966179862	1564.51047409041	0.157253599114064	5	2	0	1	0	1	1
