onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	rewardFraction	guess	outcome	correct	word	when	answer	runNr	scanNr	subjectNr	target	reactionTime	outcomeEyeClosed	outcomePupilArea	outcomeDilation	guessEyeClosed	guessPupilArea	guessDilation	nrBlinks	trialInBlock	isReward	isPanas	isPunish	beforePanasReward	beforePanasVLPFC
20.4019868537448	2.55058691277728	punish_vlpfc	22.9525737665221	1	4	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	-1	6	-1	n/a	n/a	n/a	1	4	230	VLPFC	489.174492698163	0.379525593008739	2724.96177062374	0.336032388663968	0	2532.5810914681	0.274615384615385	1	1	0	0	1	0	0
23.9629008501954	2.50882899185643	punish_vlpfc	26.4717298420519	2	4	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	7	1	n/a	n/a	n/a	1	4	230	VLPFC	747.629799067974	0.448189762796504	2487.00904977376	-1.44444444444444	0	2317.45272867025	0.653846153846154	3	2	0	0	1	0	0
27.4725327501521	2.51878512281925	punish_vlpfc	29.9913178729713	3	4	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	-1	3	1	n/a	n/a	n/a	1	4	230	VLPFC	424.463343914598	0.215980024968789	2436.14808917197	-0.658692185007974	0	2292.46272098386	0.504615384615385	1	3	0	0	1	0	0
30.9753905317485	2.5353722097911	punish_vlpfc	33.5107627415396	4	4	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	-1	7	-1	n/a	n/a	n/a	1	4	230	VLPFC	506.749258890748	0	2501.25593008739	-0.0375	0	2148.14988470407	0.609230769230769	0	4	0	0	1	0	0
34.5118840624653	2.51837785059959	punish_vlpfc	37.0302619130649	5	4	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	0	-1	n/a	n/a	n/a	1	4	230	VLPFC	523.870560072362	0.570536828963795	2459.97093023256	1.58702064896755	0	2241.18447348194	0.493846153846154	1	5	0	0	1	0	0
38.0144421199188	2.51870084744319	punish_vlpfc	40.533142967362	6	4	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	3	-1	n/a	n/a	n/a	1	4	230	VLPFC	374.017301488668	0.556803995006242	2568.75774647887	1.24928366762178	0	2211.37355880092	0.671538461538462	1	6	0	0	1	0	0
41.5339987679571	2.51864407616481	punish_vlpfc	44.0526428441219	7	4	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	4	-1	n/a	n/a	n/a	1	4	230	VLPFC	1190.75502628461	0.625468164794007	2568.35333333333	1.42176870748299	0	2168.48808608763	0.749230769230769	1	7	0	0	1	0	0
45.0367112714946	2.51874809807539	punish_vlpfc	47.55545936957	8	4	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	-1	9	-1	n/a	n/a	n/a	1	4	230	VLPFC	1208.22330224887	0.534332084893883	2739.80160857909	0.0970350404312668	0	2382.38739431207	0.617692307692308	1	8	0	0	1	0	0
48.5508182292953	6.01036551888659	panas_none	54.5611837481819	9	5	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	excited	At this moment	3	1	4	230	NONE	n/a	0	1582.24094881398	0.2025	0.318216756341276	2066.43517474634	-0.316027088036117	4	1	0	1	0	0	1
55.5452560543381	6.02162950498611	panas_none	61.5668855593242	10	5	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	interested	At this moment	4	1	4	230	NONE	n/a	0	1956.40199750312	0.0375	0	1702.29900076864	-0.00923076923076923	1	2	0	1	0	0	1
62.5510625926293	6.02150432607531	panas_none	68.5725669187047	11	5	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	strong	At this moment	3	1	4	230	NONE	n/a	0	1984.82147315855	0.11375	0	1905.00845503459	0.228461538461538	0	3	0	1	0	0	1
