onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	rewardFraction	guess	outcome	correct	word	when	answer	runNr	scanNr	subjectNr	target	reactionTime	outcomeEyeClosed	outcomePupilArea	outcomeDilation	guessEyeClosed	guessPupilArea	guessDilation	nrBlinks	trialInBlock	isReward	isPanas	isPunish	beforePanasReward	beforePanasVLPFC
20.5123971196413	2.56410306143761	punish_rtpj	23.0765001810789	1	3	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	4	-1	n/a	n/a	n/a	2	7	218	RTPJ	1371.35927736759	0	1443.79900124844	0.2925	0.134511913912375	994.238010657194	0.352313167259786	0	1	0	0	1	0	0
24.0606324321032	2.78593489778042	punish_rtpj	26.8465673298836	2	3	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	0	-1	n/a	n/a	n/a	2	7	218	RTPJ	1543.01129674911	0.456928838951311	2287.39540229885	-0.138248847926267	0	1896.71329746349	0.470769230769231	1	2	0	0	1	0	0
27.85240348804	2.63022079789638	punish_rtpj	30.4826242859364	3	3	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	2	-1	n/a	n/a	n/a	2	7	218	RTPJ	324.157660484314	0.621722846441948	1866.64356435644	0.438538205980066	0.230591852421214	1819.14185814186	0.56956956956957	2	3	0	0	1	0	0
31.4873645114899	2.59817817080021	punish_rtpj	34.0855426822901	4	3	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	7	1	n/a	n/a	n/a	2	7	218	RTPJ	1054.69683599472	0.441947565543071	1726.23489932886	0.0651685393258427	0.249807840122982	1844.54918032787	0.717659137577002	2	4	0	0	1	0	0
35.075043874383	2.76341538834572	punish_rtpj	37.8384592627287	5	3	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	3	-1	n/a	n/a	n/a	2	7	218	RTPJ	489.777819752693	0.450686641697878	2095.04545454545	0.883561643835616	0.243658724058417	1914.34756097561	0.65173116089613	2	5	0	0	1	0	0
38.8440485891104	2.5474147734642	punish_rtpj	41.3914633625746	6	3	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	-1	8	-1	n/a	n/a	n/a	2	7	218	RTPJ	362.200412631035	0	1804.75405742821	0.01125	0.25826287471176	1596.6932642487	0.818276220145379	1	6	0	0	1	0	0
42.38046877563	2.66387382531166	punish_rtpj	45.0443426009417	7	3	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	9	1	n/a	n/a	n/a	2	7	218	RTPJ	1617.19937050343	0.374531835205993	1842.31936127745	-1.37274549098196	0	1672.81168332052	0.548461538461538	1	7	0	0	1	0	0
46.0474304648638	2.54984253907203	punish_rtpj	48.5972730039358	8	3	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	4	-1	n/a	n/a	n/a	2	7	218	RTPJ	629.841735124588	0.84019975031211	1774.6796875	1.71428571428571	0	1735.37432744043	0.271538461538462	2	8	0	0	1	0	0
49.621839805603	6.18126117575169	panas_none	55.8031009813547	9	5	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	active	At this moment	5	2	7	218	NONE	n/a	0.187265917602996	1302.28110599078	0.0323076923076923	0.169100691775557	1346.36725254394	0.383333333333333	7	1	0	1	0	0	0
56.7873351385593	6.32170591700077	panas_none	63.1090410555601	10	5	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	jittery	At this moment	1	2	7	218	NONE	n/a	0.393258426966292	1108.22839506173	0.355371900826446	0	1553.46733282091	-0.333076923076923	3	2	0	1	0	0	0
