onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	rewardFraction	guess	outcome	correct	word	when	answer	runNr	scanNr	subjectNr	target	reactionTime	outcomeEyeClosed	outcomePupilArea	outcomeDilation	guessEyeClosed	guessPupilArea	guessDilation	nrBlinks	trialInBlock	isReward	isPanas	isPunish	beforePanasReward	beforePanasVLPFC
20.4900096545219	2.58026444864273	reward_rtpj	23.0702741031647	1	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	0.75	-1	2	1	n/a	n/a	n/a	1	4.4	207	RTPJ	1546.97246575356	0	5153.86891385768	-0.6025	0.123750960799385	5281.5298245614	-0.195079086115993	1	1	1	0	0	0	0
24.0755989727974	2.53096365308761	reward_rtpj	26.606562625885	2	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	0.75	1	1	-1	n/a	n/a	n/a	1	4.4	207	RTPJ	454.543787717819	0	5842.05118601748	0.58875	0	5358.14757878555	0.976153846153846	0	2	1	0	0	0	0
27.6006104505062	2.52547657966614	reward_rtpj	30.1260870301723	3	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	0.75	-1	0	1	n/a	n/a	n/a	1	4.4	207	RTPJ	1183.66727352142	0.384519350811486	5308.71399594321	-2.44308943089431	0	5381.26287471176	0.767692307692308	2	3	1	0	0	0	0
31.1269008700848	2.51869575452804	reward_rtpj	33.6455966246128	4	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	0.75	-1	3	1	n/a	n/a	n/a	1	4.4	207	RTPJ	562.376892566681	0.192259675405743	4958.25347758887	-1.74922600619195	0	5062.85395849347	1.01384615384615	1	4	1	0	0	0	0
34.6463413515091	2.53544647312165	reward_rtpj	37.1817878246307	5	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	0.75	-1	3	1	n/a	n/a	n/a	1	4.4	207	RTPJ	592.711124181747	0.538077403245943	5318.18108108108	-2.86991869918699	0	5328.41506533436	0.677692307692308	5	5	1	0	0	0	0
38.1826735985279	2.51869258069992	reward_rtpj	40.7013661792278	6	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	0.75	-1	9	-1	n/a	n/a	n/a	1	4.4	207	RTPJ	542.200499534607	0.629213483146067	5501.62626262626	-1.06779661016949	0	5210.81706379708	0.802307692307692	4	6	1	0	0	0	0
41.7021976501942	2.5186883494854	reward_rtpj	44.2208859996796	7	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	0.75	1	7	1	n/a	n/a	n/a	1	4.4	207	RTPJ	358.761721849442	0	4795.37453183521	-0.7	0	5145.71714066103	0.643846153846154	0	7	1	0	0	0	0
45.2217894043922	2.51863122534752	reward_rtpj	47.7404206297398	8	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	0.75	1	10	1	n/a	n/a	n/a	1	4.4	207	RTPJ	492.627835988998	0.374531835205993	5068.71656686627	-3.17034068136273	0	5002.68485780169	0.973076923076923	1	8	1	0	0	0	0
48.7650763168335	6.01463395881653	panas_none	54.77971027565	9	5	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	nervous	At this moment	1	1	4.4	207	NONE	n/a	1	n/a	n/a	0.0222905457340507	4491.60298742138	-0.158929976396538	1	1	0	1	0	1	0
55.7648037438393	6.03719651150703	panas_none	61.8020002553463	10	5	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	excited	At this moment	2	1	4.4	207	NONE	n/a	0	4694.79275905119	0.685	0.628747117601845	4812.12215320911	-1.01063829787234	2	2	0	1	0	1	0
